Малын төрөл,Бүс,Он,value
Тэмээ,               Хэнтий,2000,7.3
Тэмээ,               Хэнтий,1999,7.3
Тэмээ,               Хэнтий,1998,7.3
Тэмээ,               Хэнтий,1997,7.1
Тэмээ,               Хэнтий,1996,7.1
Тэмээ,               Хэнтий,1995,7.1
Тэмээ,               Хэнтий,1994,7.3
Тэмээ,               Хэнтий,1993,7.2
Тэмээ,               Хэнтий,1992,7.9
Тэмээ,               Хэнтий,1991,8.8
Тэмээ,               Хэнтий,1990,9.9
Тэмээ,               Хэнтий,1989,9.8
Тэмээ,               Хэнтий,1988,9.5
Тэмээ,               Хэнтий,1987,9.1
Тэмээ,               Хэнтий,1986,9.3
Тэмээ,               Хэнтий,1985,9.3
Тэмээ,               Хэнтий,1984,9.8
Тэмээ,               Хэнтий,1983,10.1
Тэмээ,               Хэнтий,1982,10.6
Тэмээ,               Хэнтий,1981,11.2
Тэмээ,               Хэнтий,1980,11.1
Тэмээ,               Хэнтий,1979,11.7
Тэмээ,               Хэнтий,1978,11.6
Тэмээ,               Хэнтий,1977,11.2
Тэмээ,               Хэнтий,1976,11.7
Тэмээ,               Хэнтий,1975,12.6
Тэмээ,               Хэнтий,1974,13.0
Тэмээ,               Хэнтий,1973,12.9
Тэмээ,               Хэнтий,1972,13.1
Тэмээ,               Хэнтий,1971,14.2
Тэмээ,               Хэнтий,1970,14.5
Тэмээ,         Говийн бүс,2024,252.7
Тэмээ,         Говийн бүс,2023,256.4
Тэмээ,         Говийн бүс,2022,259.5
Тэмээ,         Говийн бүс,2021,249.4
Тэмээ,         Говийн бүс,2020,255.0
Тэмээ,         Говийн бүс,2019,243.6
Тэмээ,         Говийн бүс,2018,235.5
Тэмээ,         Говийн бүс,2017,219.7
Тэмээ,         Говийн бүс,2016,202.9
Тэмээ,         Говийн бүс,2015,186.3
Тэмээ,         Говийн бүс,2014,176.4
Тэмээ,         Говийн бүс,2013,161.7
Тэмээ,         Говийн бүс,2012,152.4
Тэмээ,         Говийн бүс,2011,138.1
Тэмээ,         Говийн бүс,2010,131.3
Тэмээ,         Говийн бүс,2009,132.9
Тэмээ,         Говийн бүс,2008,126.3
Тэмээ,         Говийн бүс,2007,120.2
Тэмээ,         Говийн бүс,2006,117.4
Тэмээ,         Говийн бүс,2005,120.5
Тэмээ,         Говийн бүс,2004,122.3
Тэмээ,         Говийн бүс,2003,120.1
Тэмээ,         Говийн бүс,2002,120.3
Тэмээ,         Говийн бүс,2001,130.2
Тэмээ,         Говийн бүс,2000,144.2
Тэмээ,         Говийн бүс,1999,158.0
Тэмээ,         Говийн бүс,1998,157.1
Тэмээ,         Говийн бүс,1997,154.3
Тэмээ,         Говийн бүс,1996,153.1
Тэмээ,         Говийн бүс,1995,155.2
Тэмээ,         Говийн бүс,1994,155.8
Тэмээ,         Говийн бүс,1993,158.8
Тэмээ,         Говийн бүс,1992,190.1
Тэмээ,         Говийн бүс,1991,216.7
Тэмээ,         Говийн бүс,1990,242.4
Тэмээ,         Говийн бүс,1989,257.2
Тэмээ,         Говийн бүс,1988,253.7
Тэмээ,         Говийн бүс,1987,248.7
Тэмээ,         Говийн бүс,1986,252.9
Тэмээ,         Говийн бүс,1985,260.2
Тэмээ,         Говийн бүс,1984,264.0
Тэмээ,         Говийн бүс,1983,264.4
Тэмээ,         Говийн бүс,1982,263.9
Тэмээ,         Говийн бүс,1981,261.5
Тэмээ,         Говийн бүс,1980,267.4
Тэмээ,         Говийн бүс,1979,281.1
Тэмээ,         Говийн бүс,1978,277.9
Тэмээ,         Говийн бүс,1977,275.8
Тэмээ,         Говийн бүс,1976,270.6
Тэмээ,         Говийн бүс,1975,277.6
Тэмээ,         Говийн бүс,1974,267.9
Тэмээ,         Говийн бүс,1973,264.3
Тэмээ,         Говийн бүс,1972,290.1
Тэмээ,         Говийн бүс,1971,293.2
Тэмээ,         Говийн бүс,1970,292.9
Тэмээ,               Говьсүмбэр,2024,1.0
Тэмээ,               Говьсүмбэр,2023,1.0
Тэмээ,               Говьсүмбэр,2022,1.0
Тэмээ,               Говьсүмбэр,2021,1.1
Тэмээ,               Говьсүмбэр,2020,1.1
Тэмээ,               Говьсүмбэр,2019,1.0
Тэмээ,               Говьсүмбэр,2018,1.1
Тэмээ,               Говьсүмбэр,2017,0.9
Тэмээ,               Говьсүмбэр,2016,0.8
Тэмээ,               Говьсүмбэр,2015,0.9
Тэмээ,               Говьсүмбэр,2014,0.9
Тэмээ,               Говьсүмбэр,2013,0.8
Тэмээ,               Говьсүмбэр,2012,0.6
Тэмээ,               Говьсүмбэр,2011,0.6
Тэмээ,               Говьсүмбэр,2010,0.5
Тэмээ,               Говьсүмбэр,2009,0.5
Тэмээ,               Говьсүмбэр,2008,0.5
Тэмээ,               Говьсүмбэр,2007,0.5
Тэмээ,               Говьсүмбэр,2006,0.5
Тэмээ,               Говьсүмбэр,2005,0.4
Тэмээ,               Говьсүмбэр,2004,0.5
Тэмээ,               Говьсүмбэр,2003,0.5
Тэмээ,               Говьсүмбэр,2002,0.4
Тэмээ,               Говьсүмбэр,2001,0.4
Тэмээ,               Говьсүмбэр,2000,0.5
Тэмээ,               Говьсүмбэр,1999,0.5
Тэмээ,               Говьсүмбэр,1998,0.5
Тэмээ,               Говьсүмбэр,1997,0.4
Тэмээ,               Говьсүмбэр,1996,0.5
Тэмээ,               Говьсүмбэр,1995,0.5
Тэмээ,               Говьсүмбэр,1994,0.5
Тэмээ,               Говьсүмбэр,1993,0.4
Тэмээ,               Говьсүмбэр,1992,0.4
Тэмээ,               Говьсүмбэр,1991,0.4
Тэмээ,               Говьсүмбэр,1990,
Тэмээ,               Говьсүмбэр,1989,
Тэмээ,               Говьсүмбэр,1988,
Тэмээ,               Говьсүмбэр,1987,
Тэмээ,               Говьсүмбэр,1986,
Тэмээ,               Говьсүмбэр,1985,
Тэмээ,               Говьсүмбэр,1984,
Тэмээ,               Говьсүмбэр,1983,
Тэмээ,               Говьсүмбэр,1982,
Тэмээ,               Говьсүмбэр,1981,
Тэмээ,               Говьсүмбэр,1980,
Тэмээ,               Говьсүмбэр,1979,
Тэмээ,               Говьсүмбэр,1978,
Тэмээ,               Говьсүмбэр,1977,
Тэмээ,               Говьсүмбэр,1976,
Тэмээ,               Говьсүмбэр,1975,
Тэмээ,               Говьсүмбэр,1974,
Тэмээ,               Говьсүмбэр,1973,
Тэмээ,               Говьсүмбэр,1972,
Тэмээ,               Говьсүмбэр,1971,
Тэмээ,               Говьсүмбэр,1970,
Тэмээ,               Дорноговь,2024,58.1
Тэмээ,               Дорноговь,2023,54.5
Тэмээ,               Дорноговь,2022,52.6
Тэмээ,               Дорноговь,2021,48.3
Тэмээ,               Дорноговь,2020,45.4
Тэмээ,               Дорноговь,2019,43.5
Тэмээ,               Дорноговь,2018,42.8
Тэмээ,               Дорноговь,2017,40.7
Тэмээ,               Дорноговь,2016,37.7
Тэмээ,               Дорноговь,2015,36.1
Тэмээ,               Дорноговь,2014,34.8
Тэмээ,               Дорноговь,2013,32.8
Тэмээ,               Дорноговь,2012,31.4
Тэмээ,               Дорноговь,2011,30.0
Тэмээ,               Дорноговь,2010,28.1
Тэмээ,               Дорноговь,2009,26.1
Тэмээ,               Дорноговь,2008,25.1
Тэмээ,               Дорноговь,2007,24.5
Тэмээ,               Дорноговь,2006,25.5
Тэмээ,               Дорноговь,2005,28.5
Тэмээ,               Дорноговь,2004,29.7
Тэмээ,               Дорноговь,2003,29.0
Тэмээ,               Дорноговь,2002,28.2
Тэмээ,               Дорноговь,2001,28.1
Тэмээ,               Дорноговь,2000,29.8
Тэмээ,               Дорноговь,1999,30.3
Тэмээ,               Дорноговь,1998,29.5
Тэмээ,               Дорноговь,1997,29.2
Тэмээ,               Дорноговь,1996,30.0
Тэмээ,               Дорноговь,1995,31.2
Тэмээ,               Дорноговь,1994,33.2
Тэмээ,               Дорноговь,1993,35.8
Тэмээ,               Дорноговь,1992,46.5
Тэмээ,               Дорноговь,1991,52.5
Тэмээ,               Дорноговь,1990,60.7
Тэмээ,               Дорноговь,1989,67.5
Тэмээ,               Дорноговь,1988,68.0
Тэмээ,               Дорноговь,1987,65.6
Тэмээ,               Дорноговь,1986,66.4
Тэмээ,               Дорноговь,1985,68.4
Тэмээ,               Дорноговь,1984,68.6
Тэмээ,               Дорноговь,1983,68.6
Тэмээ,               Дорноговь,1982,67.0
Тэмээ,               Дорноговь,1981,65.5
Тэмээ,               Дорноговь,1980,68.7
Тэмээ,               Дорноговь,1979,73.6
Тэмээ,               Дорноговь,1978,71.5
Тэмээ,               Дорноговь,1977,70.2
Тэмээ,               Дорноговь,1976,69.1
Тэмээ,               Дорноговь,1975,72.7
Тэмээ,               Дорноговь,1974,73.9
Тэмээ,               Дорноговь,1973,73.2
Тэмээ,               Дорноговь,1972,79.8
Тэмээ,               Дорноговь,1971,79.9
Тэмээ,               Дорноговь,1970,75.5
Тэмээ,               Дундговь,2024,45.4
Тэмээ,               Дундговь,2023,43.7
Тэмээ,               Дундговь,2022,41.1
Тэмээ,               Дундговь,2021,39.4
Тэмээ,               Дундговь,2020,41.7
Тэмээ,               Дундговь,2019,41.3
Тэмээ,               Дундговь,2018,39.3
Тэмээ,               Дундговь,2017,36.8
Тэмээ,               Дундговь,2016,33.9
Тэмээ,               Дундговь,2015,30.8
Тэмээ,               Дундговь,2014,28.0
Тэмээ,               Дундговь,2013,24.9
Тэмээ,               Дундговь,2012,23.0
Тэмээ,               Дундговь,2011,19.7
Тэмээ,               Дундговь,2010,18.9
Тэмээ,               Дундговь,2009,20.7
Тэмээ,               Дундговь,2008,19.9
Тэмээ,               Дундговь,2007,19.8
Тэмээ,               Дундговь,2006,19.7
Тэмээ,               Дундговь,2005,20.7
Тэмээ,               Дундговь,2004,21.3
Тэмээ,               Дундговь,2003,20.4
Тэмээ,               Дундговь,2002,19.7
Тэмээ,               Дундговь,2001,19.4
Тэмээ,               Дундговь,2000,21.1
Тэмээ,               Дундговь,1999,28.4
Тэмээ,               Дундговь,1998,29.4
Тэмээ,               Дундговь,1997,29.8
Тэмээ,               Дундговь,1996,29.7
Тэмээ,               Дундговь,1995,30.7
Тэмээ,               Дундговь,1994,30.5
Тэмээ,               Дундговь,1993,31.4
Тэмээ,               Дундговь,1992,41.1
Тэмээ,               Дундговь,1991,48.1
Тэмээ,               Дундговь,1990,53.7
Тэмээ,               Дундговь,1989,56.0
Тэмээ,               Дундговь,1988,54.0
Тэмээ,               Дундговь,1987,53.0
Тэмээ,               Дундговь,1986,53.1
Тэмээ,               Дундговь,1985,53.1
Тэмээ,               Дундговь,1984,54.5
Тэмээ,               Дундговь,1983,54.2
Тэмээ,               Дундговь,1982,53.0
Тэмээ,               Дундговь,1981,52.4
Тэмээ,               Дундговь,1980,55.9
Тэмээ,               Дундговь,1979,60.8
Тэмээ,               Дундговь,1978,60.8
Тэмээ,               Дундговь,1977,61.1
Тэмээ,               Дундговь,1976,62.7
Тэмээ,               Дундговь,1975,66.9
Тэмээ,               Дундговь,1974,68.5
Тэмээ,               Дундговь,1973,67.1
Тэмээ,               Дундговь,1972,66.4
Тэмээ,               Дундговь,1971,64.4
Тэмээ,               Дундговь,1970,64.7
Тэмээ,               Өмнөговь,2024,148.2
Тэмээ,               Өмнөговь,2023,157.2
Тэмээ,               Өмнөговь,2022,164.8
Тэмээ,               Өмнөговь,2021,160.6
Тэмээ,               Өмнөговь,2020,166.8
Тэмээ,               Өмнөговь,2019,157.9
Тэмээ,               Өмнөговь,2018,152.3
Тэмээ,               Өмнөговь,2017,141.2
Тэмээ,               Өмнөговь,2016,130.5
Тэмээ,               Өмнөговь,2015,118.6
Тэмээ,               Өмнөговь,2014,112.7
Тэмээ,               Өмнөговь,2013,103.1
Тэмээ,               Өмнөговь,2012,97.3
Тэмээ,               Өмнөговь,2011,87.8
Тэмээ,               Өмнөговь,2010,83.8
Тэмээ,               Өмнөговь,2009,85.7
Тэмээ,               Өмнөговь,2008,80.8
Тэмээ,               Өмнөговь,2007,75.4
Тэмээ,               Өмнөговь,2006,71.7
Тэмээ,               Өмнөговь,2005,70.9
Тэмээ,               Өмнөговь,2004,70.8
Тэмээ,               Өмнөговь,2003,70.2
Тэмээ,               Өмнөговь,2002,72.0
Тэмээ,               Өмнөговь,2001,82.3
Тэмээ,               Өмнөговь,2000,92.8
Тэмээ,               Өмнөговь,1999,98.8
Тэмээ,               Өмнөговь,1998,97.7
Тэмээ,               Өмнөговь,1997,95.0
Тэмээ,               Өмнөговь,1996,92.9
Тэмээ,               Өмнөговь,1995,92.9
Тэмээ,               Өмнөговь,1994,91.6
Тэмээ,               Өмнөговь,1993,91.3
Тэмээ,               Өмнөговь,1992,102.1
Тэмээ,               Өмнөговь,1991,115.8
Тэмээ,               Өмнөговь,1990,127.9
Тэмээ,               Өмнөговь,1989,133.7
Тэмээ,               Өмнөговь,1988,131.7
Тэмээ,               Өмнөговь,1987,130.0
Тэмээ,               Өмнөговь,1986,133.4
