date,session,scheduled_start,actual_start,timing_status,data_status,source_article_url,source_attachment_url,metric,value,unit
2025-06-20,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75102/,,Domestic official assignments,8,count
2025-06-20,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75102/,,Foreign official assignments,6,count
2025-06-20,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75102/,,Unexplained absences,2,count
2025-06-20,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75102/,,Physically attended,98,count
2025-06-20,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75102/,,Physical attendance rate,77.8,percent
2025-06-20,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75102/,,Official on-time rate among appearances,66.3,percent
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Agenda items,3,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Sitting start delay,2,minutes
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Officially on time,51,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Officially late,55,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,General leave,2,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Medical leave,4,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Domestic official assignments,5,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Foreign official assignments,6,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Unexplained absences,3,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Physically attended,106,count
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Physical attendance rate,84.1,percent
2025-06-23,Spring regular session,14:00,14:02,Complete,Final,https://www.parliament.mn/nn/75127/,,Official on-time rate among appearances,48.1,percent
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Agenda items,1,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Sitting start delay,61,minutes
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Officially on time,81,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Officially late,5,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,General leave,2,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Medical leave,9,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Domestic official assignments,4,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Foreign official assignments,6,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Unexplained absences,19,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Physically attended,86,count
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Physical attendance rate,68.3,percent
2025-06-24,Spring regular session,14:00,15:01,Complete,Final,https://www.parliament.mn/nn/75134/,,Official on-time rate among appearances,94.2,percent
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Agenda items,0,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Sitting start delay,17,minutes
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Officially on time,84,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Officially late,19,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,General leave,4,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Medical leave,6,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Domestic official assignments,1,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Foreign official assignments,5,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Unexplained absences,7,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Physically attended,103,count
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Physical attendance rate,81.7,percent
2025-06-25,Spring regular session,14:00,14:17,Complete,Final,https://www.parliament.mn/nn/75163/,,Official on-time rate among appearances,81.6,percent
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Agenda items,3,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Sitting start delay,5,minutes
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Officially on time,73,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Officially late,18,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,General leave,3,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Medical leave,4,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Domestic official assignments,1,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Foreign official assignments,13,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Unexplained absences,14,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Physically attended,91,count
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Physical attendance rate,72.2,percent
2025-06-26,Spring regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/75182/,,Official on-time rate among appearances,80.2,percent
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Agenda items,4,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Sitting start delay,3,minutes
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Officially on time,65,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Officially late,35,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,General leave,4,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Medical leave,4,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Domestic official assignments,1,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Foreign official assignments,14,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Unexplained absences,3,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Physically attended,100,count
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Physical attendance rate,79.4,percent
2025-06-27,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/75204/,,Official on-time rate among appearances,65.0,percent
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Agenda items,12,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Sitting start delay,7,minutes
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Officially on time,73,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Officially late,36,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,General leave,2,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Medical leave,8,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Domestic official assignments,0,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Foreign official assignments,4,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Unexplained absences,3,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Physically attended,109,count
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Physical attendance rate,86.5,percent
2025-07-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/75248/,,Official on-time rate among appearances,67.0,percent
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Agenda items,12,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Sitting start delay,5,minutes
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Officially on time,83,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Officially late,29,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,General leave,3,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Medical leave,5,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Domestic official assignments,1,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Foreign official assignments,4,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Unexplained absences,1,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Physically attended,112,count
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Physical attendance rate,88.9,percent
2025-07-03,Spring regular session,14:00,14:05,Complete,Final,https://www.parliament.mn/nn/75255/,,Official on-time rate among appearances,74.1,percent
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Agenda items,6,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Sitting start delay,10,minutes
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Officially on time,73,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Officially late,40,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,General leave,3,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Medical leave,3,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Domestic official assignments,1,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Foreign official assignments,2,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Unexplained absences,4,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Physically attended,113,count
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Physical attendance rate,89.7,percent
2025-07-04,Spring regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/75289/,,Official on-time rate among appearances,64.6,percent
2025-07-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/75355/,,Agenda items,9,count
2025-07-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/75355/,,Sitting start delay,,minutes
2025-07-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/75355/,,Officially on time,59,count
2025-07-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/75355/,,Officially late,50,count
2025-07-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/75355/,,General leave,3,count
2025-07-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/75355/,,Medical leave,6,count
2025-07-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/75355/,,Domestic official assignments,2,count
