Бүс,Үзүүлэлт,Он,value
    Баруун бүс,Хөнгөвчлөхийн,2019,16.0
    Баруун бүс,Хөнгөвчлөхийн,2018,12.0
    Баруун бүс,Хөнгөвчлөхийн,2017,8.0
    Баруун бүс,Хөнгөвчлөхийн,2016,10.0
    Баруун бүс,Хөнгөвчлөхийн,2015,8.0
    Баруун бүс,Настны,2025,0.0
    Баруун бүс,Настны,2024,0.0
    Баруун бүс,Настны,2023,0.0
    Баруун бүс,Настны,2022,0.0
    Баруун бүс,Настны,2021,0.0
    Баруун бүс,Настны,2020,0.0
    Баруун бүс,Настны,2019,0.0
    Баруун бүс,Настны,2018,6.0
    Баруун бүс,Настны,2017,4.0
    Баруун бүс,Настны,2016,5.0
    Баруун бүс,Настны,2015,5.0
    Баруун бүс,Уламжлалт анагаахын,2025,74.0
    Баруун бүс,Уламжлалт анагаахын,2024,72.0
    Баруун бүс,Уламжлалт анагаахын,2023,78.0
    Баруун бүс,Уламжлалт анагаахын,2022,75.0
    Баруун бүс,Уламжлалт анагаахын,2021,67.0
    Баруун бүс,Уламжлалт анагаахын,2020,61.0
    Баруун бүс,Уламжлалт анагаахын,2019,61.0
    Баруун бүс,Уламжлалт анагаахын,2018,60.0
    Баруун бүс,Уламжлалт анагаахын,2017,52.0
    Баруун бүс,Уламжлалт анагаахын,2016,49.0
    Баруун бүс,Уламжлалт анагаахын,2015,46.0
    Баруун бүс,Нүүр амны,2025,30.0
    Баруун бүс,Нүүр амны,2024,26.0
    Баруун бүс,Нүүр амны,2023,27.0
    Баруун бүс,Нүүр амны,2022,17.0
    Баруун бүс,Нүүр амны,2021,16.0
    Баруун бүс,Нүүр амны,2020,14.0
    Баруун бүс,Нүүр амны,2019,15.0
    Баруун бүс,Нүүр амны,2018,11.0
    Баруун бүс,Нүүр амны,2017,14.0
    Баруун бүс,Нүүр амны,2016,14.0
    Баруун бүс,Нүүр амны,2015,14.0
    Баруун бүс,Бусад,2025,220.0
    Баруун бүс,Бусад,2024,191.0
    Баруун бүс,Бусад,2023,174.0
    Баруун бүс,Бусад,2022,151.0
    Баруун бүс,Бусад,2021,133.0
    Баруун бүс,Бусад,2020,109.0
    Баруун бүс,Бусад,2019,79.0
    Баруун бүс,Бусад,2018,87.0
    Баруун бүс,Бусад,2017,80.0
    Баруун бүс,Бусад,2016,68.0
    Баруун бүс,Бусад,2015,51.0
            Баян-Өлгий,Сувилагч-Бүгд,2025,433.0
            Баян-Өлгий,Сувилагч-Бүгд,2024,459.0
            Баян-Өлгий,Сувилагч-Бүгд,2023,442.0
            Баян-Өлгий,Сувилагч-Бүгд,2022,404.0
            Баян-Өлгий,Сувилагч-Бүгд,2021,391.0
            Баян-Өлгий,Сувилагч-Бүгд,2020,377.0
            Баян-Өлгий,Сувилагч-Бүгд,2019,361.0
            Баян-Өлгий,Сувилагч-Бүгд,2018,328.0
            Баян-Өлгий,Сувилагч-Бүгд,2017,316.0
            Баян-Өлгий,Сувилагч-Бүгд,2016,308.0
            Баян-Өлгий,Сувилагч-Бүгд,2015,297.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2025,231.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2024,278.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2023,272.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2022,265.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2021,265.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2020,255.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2019,252.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2018,207.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2017,207.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2016,206.0
            Баян-Өлгий,Ерөнхий мэргэжлийн,2015,208.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2025,179.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2024,162.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2023,150.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2022,126.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2021,109.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2020,108.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2019,94.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2018,110.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2017,98.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2016,93.0
            Баян-Өлгий,Үндсэн ба төрөлжсөн мэргэжлийн,2015,79.0
            Баян-Өлгий,Дотрын,2025,2.0
            Баян-Өлгий,Дотрын,2024,2.0
            Баян-Өлгий,Дотрын,2023,2.0
            Баян-Өлгий,Дотрын,2022,2.0
            Баян-Өлгий,Дотрын,2021,1.0
            Баян-Өлгий,Дотрын,2020,1.0
            Баян-Өлгий,Дотрын,2019,2.0
            Баян-Өлгий,Дотрын,2018,0.0
            Баян-Өлгий,Дотрын,2017,0.0
            Баян-Өлгий,Дотрын,2016,0.0
            Баян-Өлгий,Дотрын,2015,0.0
            Баян-Өлгий,Хүүхдийн,2025,34.0
            Баян-Өлгий,Хүүхдийн,2024,34.0
            Баян-Өлгий,Хүүхдийн,2023,30.0
            Баян-Өлгий,Хүүхдийн,2022,26.0
            Баян-Өлгий,Хүүхдийн,2021,24.0
            Баян-Өлгий,Хүүхдийн,2020,26.0
            Баян-Өлгий,Хүүхдийн,2019,24.0
            Баян-Өлгий,Хүүхдийн,2018,26.0
            Баян-Өлгий,Хүүхдийн,2017,22.0
            Баян-Өлгий,Хүүхдийн,2016,20.0
            Баян-Өлгий,Хүүхдийн,2015,16.0
            Баян-Өлгий,Мэс заслын,2025,18.0
            Баян-Өлгий,Мэс заслын,2024,17.0
            Баян-Өлгий,Мэс заслын,2023,17.0
            Баян-Өлгий,Мэс заслын,2022,16.0
            Баян-Өлгий,Мэс заслын,2021,17.0
            Баян-Өлгий,Мэс заслын,2020,17.0
            Баян-Өлгий,Мэс заслын,2019,16.0
            Баян-Өлгий,Мэс заслын,2018,19.0
            Баян-Өлгий,Мэс заслын,2017,18.0
            Баян-Өлгий,Мэс заслын,2016,18.0
            Баян-Өлгий,Мэс заслын,2015,17.0
            Баян-Өлгий,Гэмтлийн,2025,1.0
            Баян-Өлгий,Гэмтлийн,2024,1.0
            Баян-Өлгий,Гэмтлийн,2023,1.0
            Баян-Өлгий,Гэмтлийн,2022,1.0
            Баян-Өлгий,Гэмтлийн,2021,1.0
            Баян-Өлгий,Гэмтлийн,2020,1.0
            Баян-Өлгий,Гэмтлийн,2019,1.0
            Баян-Өлгий,Гэмтлийн,2018,1.0
            Баян-Өлгий,Гэмтлийн,2017,1.0
            Баян-Өлгий,Гэмтлийн,2016,1.0
            Баян-Өлгий,Гэмтлийн,2015,1.0
            Баян-Өлгий,Сэхээн амьдруулахын,2025,
            Баян-Өлгий,Сэхээн амьдруулахын,2024,0.0
            Баян-Өлгий,Сэхээн амьдруулахын,2023,7.0
            Баян-Өлгий,Сэхээн амьдруулахын,2022,6.0
            Баян-Өлгий,Сэхээн амьдруулахын,2021,0.0
            Баян-Өлгий,Сэхээн амьдруулахын,2020,4.0
            Баян-Өлгий,Сэхээн амьдруулахын,2019,0.0
            Баян-Өлгий,Сэхээн амьдруулахын,2018,4.0
            Баян-Өлгий,Сэхээн амьдруулахын,2017,3.0
            Баян-Өлгий,Сэхээн амьдруулахын,2016,3.0
            Баян-Өлгий,Сэхээн амьдруулахын,2015,3.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2025,16.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2024,17.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2023,10.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2022,9.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2021,11.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2020,7.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2019,14.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2018,7.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2017,6.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2016,6.0
            Баян-Өлгий,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2015,7.0
            Баян-Өлгий,Мэдрэлийн,2025,10.0
            Баян-Өлгий,Мэдрэлийн,2024,10.0
            Баян-Өлгий,Мэдрэлийн,2023,7.0
            Баян-Өлгий,Мэдрэлийн,2022,4.0
            Баян-Өлгий,Мэдрэлийн,2021,11.0
            Баян-Өлгий,Мэдрэлийн,2020,4.0
            Баян-Өлгий,Мэдрэлийн,2019,3.0
            Баян-Өлгий,Мэдрэлийн,2018,3.0
            Баян-Өлгий,Мэдрэлийн,2017,2.0
            Баян-Өлгий,Мэдрэлийн,2016,2.0
            Баян-Өлгий,Мэдрэлийн,2015,1.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2025,2.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2024,2.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2023,2.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2022,2.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2021,4.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2020,3.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2019,2.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2018,1.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2017,1.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2016,0.0
            Баян-Өлгий,Эх барих эмэгтэйчүүдийн,2015,0.0
            Баян-Өлгий,Хавдрын,2025,1.0
            Баян-Өлгий,Хавдрын,2024,2.0
            Баян-Өлгий,Хавдрын,2023,2.0
            Баян-Өлгий,Хавдрын,2022,2.0
            Баян-Өлгий,Хавдрын,2021,2.0
            Баян-Өлгий,Хавдрын,2020,2.0
            Баян-Өлгий,Хавдрын,2019,2.0
            Баян-Өлгий,Хавдрын,2018,0.0
            Баян-Өлгий,Хавдрын,2017,0.0
            Баян-Өлгий,Хавдрын,2016,0.0
            Баян-Өлгий,Хавдрын,2015,0.0
            Баян-Өлгий,Сэтгэцийн,2025,4.0
            Баян-Өлгий,Сэтгэцийн,2024,3.0
            Баян-Өлгий,Сэтгэцийн,2023,3.0
            Баян-Өлгий,Сэтгэцийн,2022,1.0
            Баян-Өлгий,Сэтгэцийн,2021,1.0
            Баян-Өлгий,Сэтгэцийн,2020,1.0
            Баян-Өлгий,Сэтгэцийн,2019,1.0
            Баян-Өлгий,Сэтгэцийн,2018,2.0
            Баян-Өлгий,Сэтгэцийн,2017,2.0
            Баян-Өлгий,Сэтгэцийн,2016,2.0
            Баян-Өлгий,Сэтгэцийн,2015,2.0
            Баян-Өлгий,Нүдний,2025,1.0
            Баян-Өлгий,Нүдний,2024,1.0
            Баян-Өлгий,Нүдний,2023,1.0
            Баян-Өлгий,Нүдний,2022,2.0
            Баян-Өлгий,Нүдний,2021,1.0
            Баян-Өлгий,Нүдний,2020,1.0
            Баян-Өлгий,Нүдний,2019,1.0
            Баян-Өлгий,Нүдний,2018,2.0
            Баян-Өлгий,Нүдний,2017,2.0
            Баян-Өлгий,Нүдний,2016,2.0
            Баян-Өлгий,Нүдний,2015,2.0
            Баян-Өлгий,Чих хамар хоолойн,2025,1.0
            Баян-Өлгий,Чих хамар хоолойн,2024,2.0
            Баян-Өлгий,Чих хамар хоолойн,2023,2.0
            Баян-Өлгий,Чих хамар хоолойн,2022,4.0
            Баян-Өлгий,Чих хамар хоолойн,2021,3.0
            Баян-Өлгий,Чих хамар хоолойн,2020,3.0
            Баян-Өлгий,Чих хамар хоолойн,2019,2.0
            Баян-Өлгий,Чих хамар хоолойн,2018,2.0
            Баян-Өлгий,Чих хамар хоолойн,2017,1.0
            Баян-Өлгий,Чих хамар хоолойн,2016,1.0
            Баян-Өлгий,Чих хамар хоолойн,2015,1.0
            Баян-Өлгий,"Арьс, харшлын",2025,1.0
            Баян-Өлгий,"Арьс, харшлын",2024,3.0
            Баян-Өлгий,"Арьс, харшлын",2023,3.0
            Баян-Өлгий,"Арьс, харшлын",2022,3.0
            Баян-Өлгий,"Арьс, харшлын",2021,3.0
            Баян-Өлгий,"Арьс, харшлын",2020,3.0
            Баян-Өлгий,"Арьс, харшлын",2019,0.0
            Баян-Өлгий,"Арьс, харшлын",2018,0.0
            Баян-Өлгий,"Арьс, харшлын",2017,0.0
            Баян-Өлгий,"Арьс, харшлын",2016,0.0
            Баян-Өлгий,"Арьс, харшлын",2015,0.0
            Баян-Өлгий,Халдвартын,2025,27.0
            Баян-Өлгий,Халдвартын,2024,25.0
            Баян-Өлгий,Халдвартын,2023,23.0
            Баян-Өлгий,Халдвартын,2022,22.0
            Баян-Өлгий,Халдвартын,2021,20.0
            Баян-Өлгий,Халдвартын,2020,22.0
            Баян-Өлгий,Халдвартын,2019,18.0
            Баян-Өлгий,Халдвартын,2018,1.0
            Баян-Өлгий,Халдвартын,2017,2.0
            Баян-Өлгий,Халдвартын,2016,2.0
