малын_төрөл,бүс,он,утга
Хонь,Дорноговь,1986,496.04
Хонь,Дорноговь,1985,492.29
Хонь,Дорноговь,1984,486.49
Хонь,Дорноговь,1983,478.16
Хонь,Дорноговь,1982,509.19
Хонь,Дорноговь,1981,480.16
Хонь,Дорноговь,1980,465.48
Хонь,Дорноговь,1979,472.44
Хонь,Дорноговь,1978,463.76
Хонь,Дорноговь,1977,441.53
Хонь,Дорноговь,1976,484.54
Хонь,Дорноговь,1975,484.96
Хонь,Дорноговь,1974,485.93
Хонь,Дорноговь,1973,451.81
Хонь,Дорноговь,1972,439.7
Хонь,Дорноговь,1971,421.47
Хонь,Дорноговь,1970,409.44
Хонь,Дундговь,2025,1643.92
Хонь,Дундговь,2024,1611.82
Хонь,Дундговь,2023,1759.95
Хонь,Дундговь,2022,1724.22
Хонь,Дундговь,2021,1533.39
Хонь,Дундговь,2020,1791.22
Хонь,Дундговь,2019,1942.7
Хонь,Дундговь,2018,1831.06
Хонь,Дундговь,2017,1686.2
Хонь,Дундговь,2016,1437.14
Хонь,Дундговь,2015,1266.23
Хонь,Дундговь,2014,1114.85
Хонь,Дундговь,2013,922.34
Хонь,Дундговь,2012,775.8
Хонь,Дундговь,2011,623.49
Хонь,Дундговь,2010,529.72
Хонь,Дундговь,2009,973.78
Хонь,Дундговь,2008,917.91
Хонь,Дундговь,2007,944.3
Хонь,Дундговь,2006,867.09
Хонь,Дундговь,2005,819.66
Хонь,Дундговь,2004,786.95
Хонь,Дундговь,2003,724.01
Хонь,Дундговь,2002,685.55
Хонь,Дундговь,2001,684.95
Хонь,Дундговь,2000,663.77
Хонь,Дундговь,1999,966.52
Хонь,Дундговь,1998,971.51
Хонь,Дундговь,1997,901.42
Хонь,Дундговь,1996,842.1
Хонь,Дундговь,1995,810.85
Хонь,Дундговь,1994,769.68
Хонь,Дундговь,1993,785.75
Хонь,Дундговь,1992,859.46
Хонь,Дундговь,1991,841.86
Хонь,Дундговь,1990,801.32
Хонь,Дундговь,1989,744.73
Хонь,Дундговь,1988,655.06
Хонь,Дундговь,1987,662.47
Хонь,Дундговь,1986,720.49
Хонь,Дундговь,1985,711.61
Хонь,Дундговь,1984,711.24
Хонь,Дундговь,1983,778.74
Хонь,Дундговь,1982,775.2
Хонь,Дундговь,1981,730.36
Хонь,Дундговь,1980,734.06
Хонь,Дундговь,1979,782.05
Хонь,Дундговь,1978,788.23
Хонь,Дундговь,1977,726.22
Хонь,Дундговь,1976,789.12
Хонь,Дундговь,1975,756.02
Хонь,Дундговь,1974,776.34
Хонь,Дундговь,1973,732.16
Хонь,Дундговь,1972,707.05
Хонь,Дундговь,1971,635.53
Хонь,Дундговь,1970,708.96
Хонь,Өмнөговь,2025,623.79
Хонь,Өмнөговь,2024,541.46
Хонь,Өмнөговь,2023,547.3
Хонь,Өмнөговь,2022,675.72
Хонь,Өмнөговь,2021,626.71
Хонь,Өмнөговь,2020,682.6
Хонь,Өмнөговь,2019,718.22
Хонь,Өмнөговь,2018,631.41
Хонь,Өмнөговь,2017,613.98
Хонь,Өмнөговь,2016,520.91
Хонь,Өмнөговь,2015,447.01
Хонь,Өмнөговь,2014,397.6
Хонь,Өмнөговь,2013,350.81
Хонь,Өмнөговь,2012,299.82
Хонь,Өмнөговь,2011,257.44
Хонь,Өмнөговь,2010,212.84
Хонь,Өмнөговь,2009,375.71
Хонь,Өмнөговь,2008,351.21
Хонь,Өмнөговь,2007,296.53
Хонь,Өмнөговь,2006,252.36
Хонь,Өмнөговь,2005,246.38
Хонь,Өмнөговь,2004,230.63
Хонь,Өмнөговь,2003,202.82
Хонь,Өмнөговь,2002,227.66
Хонь,Өмнөговь,2001,312.39
Хонь,Өмнөговь,2000,405.11
Хонь,Өмнөговь,1999,443.98
Хонь,Өмнөговь,1998,427.18
Хонь,Өмнөговь,1997,404.54
Хонь,Өмнөговь,1996,367.01
Хонь,Өмнөговь,1995,341.1
Хонь,Өмнөговь,1994,309.62
Хонь,Өмнөговь,1993,278.83
Хонь,Өмнөговь,1992,286.84
Хонь,Өмнөговь,1991,296.53
Хонь,Өмнөговь,1990,284.39
Хонь,Өмнөговь,1989,294.73
Хонь,Өмнөговь,1988,282.74
Хонь,Өмнөговь,1987,274.54
Хонь,Өмнөговь,1986,262.29
Хонь,Өмнөговь,1985,266.83
Хонь,Өмнөговь,1984,303.1
Хонь,Өмнөговь,1983,280.14
Хонь,Өмнөговь,1982,308.42
Хонь,Өмнөговь,1981,305.88
Хонь,Өмнөговь,1980,293.29
Хонь,Өмнөговь,1979,332.46
Хонь,Өмнөговь,1978,340.17
Хонь,Өмнөговь,1977,328.1
Хонь,Өмнөговь,1976,320.24
Хонь,Өмнөговь,1975,307.24
Хонь,Өмнөговь,1974,281.94
Хонь,Өмнөговь,1973,255.54
Хонь,Өмнөговь,1972,279.05
Хонь,Өмнөговь,1971,276.28
Хонь,Өмнөговь,1970,296.84
Хонь,Улаанбаатар,2025,128.01
Хонь,Улаанбаатар,2024,133.36
Хонь,Улаанбаатар,2023,155.6
Хонь,Улаанбаатар,2022,164.33
Хонь,Улаанбаатар,2021,169.01
Хонь,Улаанбаатар,2020,174.9
Хонь,Улаанбаатар,2019,176.71
Хонь,Улаанбаатар,2018,166.34
Хонь,Улаанбаатар,2017,170.17
Хонь,Улаанбаатар,2016,176.81
Хонь,Улаанбаатар,2015,162.32
Хонь,Улаанбаатар,2014,158.85
Хонь,Улаанбаатар,2013,134.62
Хонь,Улаанбаатар,2012,124.73
Хонь,Улаанбаатар,2011,105.75
Хонь,Улаанбаатар,2010,101.57
Хонь,Улаанбаатар,2009,167.91
Хонь,Улаанбаатар,2008,154.51
Хонь,Улаанбаатар,2007,128.67
Хонь,Улаанбаатар,2006,129.02
Хонь,Улаанбаатар,2005,94.2
Хонь,Улаанбаатар,2004,85.26
Хонь,Улаанбаатар,2003,96.76
Хонь,Улаанбаатар,2002,94.15
Хонь,Улаанбаатар,2001,94.84
Хонь,Улаанбаатар,2000,102.81
Хонь,Улаанбаатар,1999,109.65
Хонь,Улаанбаатар,1998,142.52
Хонь,Улаанбаатар,1997,145.13
Хонь,Улаанбаатар,1996,148.99
Хонь,Улаанбаатар,1995,145.18
Хонь,Улаанбаатар,1994,132.55
Хонь,Улаанбаатар,1993,144.82
Хонь,Улаанбаатар,1992,147.84
Хонь,Улаанбаатар,1991,104.08
Хонь,Улаанбаатар,1990,65.78
Хонь,Улаанбаатар,1989,50.85
Хонь,Улаанбаатар,1988,40.24
Хонь,Улаанбаатар,1987,36.65
Хонь,Улаанбаатар,1986,30.53
Хонь,Улаанбаатар,1985,30.53
Хонь,Улаанбаатар,1984,28.0
Хонь,Улаанбаатар,1983,26.29
Хонь,Улаанбаатар,1982,18.33
Хонь,Улаанбаатар,1981,15.95
Хонь,Улаанбаатар,1980,14.65
Хонь,Улаанбаатар,1979,4.7
Хонь,Улаанбаатар,1978,14.9
Хонь,Улаанбаатар,1977,20.3
Хонь,Улаанбаатар,1976,20.7
Хонь,Улаанбаатар,1975,19.0
Хонь,Улаанбаатар,1974,15.5
Хонь,Улаанбаатар,1973,13.7
Хонь,Улаанбаатар,1972,11.4
Хонь,Улаанбаатар,1971,7.49
Хонь,Улаанбаатар,1970,4.21
Ямаа,Улсын дүн,2025,23170.31
Ямаа,Улсын дүн,2024,22920.18
Ямаа,Улсын дүн,2023,24618.23
Ямаа,Улсын дүн,2022,27569.4
Ямаа,Улсын дүн,2021,26456.09
Ямаа,Улсын дүн,2020,27720.25
Ямаа,Улсын дүн,2019,29261.66
Ямаа,Улсын дүн,2018,27124.7
Ямаа,Улсын дүн,2017,27346.71
Ямаа,Улсын дүн,2016,25574.86
Ямаа,Улсын дүн,2015,23592.92
Ямаа,Улсын дүн,2014,22008.9
Ямаа,Улсын дүн,2013,19227.58
Ямаа,Улсын дүн,2012,17558.67
Ямаа,Улсын дүн,2011,15934.58
Ямаа,Улсын дүн,2010,13883.24
Ямаа,Улсын дүн,2009,19651.54
Ямаа,Улсын дүн,2008,19969.4
Ямаа,Улсын дүн,2007,18347.85
Ямаа,Улсын дүн,2006,15451.7
Ямаа,Улсын дүн,2005,13267.39
Ямаа,Улсын дүн,2004,12238.04
Ямаа,Улсын дүн,2003,10652.97
Ямаа,Улсын дүн,2002,9134.78
Ямаа,Улсын дүн,2001,9591.34
Ямаа,Улсын дүн,2000,10269.84
Ямаа,Улсын дүн,1999,11033.9
Ямаа,Улсын дүн,1998,11061.88
Ямаа,Улсын дүн,1997,10265.32
Ямаа,Улсын дүн,1996,9134.88
Ямаа,Улсын дүн,1995,8520.75
Ямаа,Улсын дүн,1994,7234.63
Ямаа,Улсын дүн,1993,6036.14
Ямаа,Улсын дүн,1992,5602.53
Ямаа,Улсын дүн,1991,5249.59
Ямаа,Улсын дүн,1990,5125.75
Ямаа,Улсын дүн,1989,4959.15
Ямаа,Улсын дүн,1988,4474.32
Ямаа,Улсын дүн,1987,4387.68
Ямаа,Улсын дүн,1986,4384.36
Ямаа,Улсын дүн,1985,4298.6
Ямаа,Улсын дүн,1984,4298.0
Ямаа,Улсын дүн,1983,4548.52
Ямаа,Улсын дүн,1982,4801.79
Ямаа,Улсын дүн,1981,4595.39
Ямаа,Улсын дүн,1980,4566.75
Ямаа,Улсын дүн,1979,4739.2
Ямаа,Улсын дүн,1978,4704.67
Ямаа,Улсын дүн,1977,4410.31
Ямаа,Улсын дүн,1976,4547.08
Ямаа,Улсын дүн,1975,4594.58
Ямаа,Улсын дүн,1974,4574.36
Ямаа,Улсын дүн,1973,4442.2
Ямаа,Улсын дүн,1972,4338.41
Ямаа,Улсын дүн,1971,4194.78
Ямаа,Улсын дүн,1970,4206.98
Ямаа,Хангайн бүс,2025,5589.32
Ямаа,Хангайн бүс,2024,5414.3
Ямаа,Хангайн бүс,2023,5381.3
Ямаа,Хангайн бүс,2022,5417.75
Ямаа,Хангайн бүс,2021,4775.78
Ямаа,Хангайн бүс,2020,5514.12
Ямаа,Хангайн бүс,2019,6786.72
Ямаа,Хангайн бүс,2018,6224.02
Ямаа,Хангайн бүс,2017,6556.42
Ямаа,Хангайн бүс,2016,6191.95
Ямаа,Хангайн бүс,2015,5553.34
Ямаа,Хангайн бүс,2014,5232.4
Ямаа,Хангайн бүс,2013,4566.62
Ямаа,Хангайн бүс,2012,3999.09
Ямаа,Хангайн бүс,2011,3487.47
Ямаа,Хангайн бүс,2010,2975.25
Ямаа,Хангайн бүс,2009,4497.5
Ямаа,Хангайн бүс,2008,4430.55
Ямаа,Хангайн бүс,2007,3850.81
Ямаа,Хангайн бүс,2006,3151.61
Ямаа,Хангайн бүс,2005,2663.35
Ямаа,Хангайн бүс,2004,2373.71
Ямаа,Хангайн бүс,2003,2022.42
Ямаа,Хангайн бүс,2002,1594.81
Ямаа,Хангайн бүс,2001,2015.54
Ямаа,Хангайн бүс,2000,2463.52
Ямаа,Хангайн бүс,1999,2680.9
Ямаа,Хангайн бүс,1998,2709.53
Ямаа,Хангайн бүс,1997,2487.01
Ямаа,Хангайн бүс,1996,2162.48
Ямаа,Хангайн бүс,1995,2076.25
Ямаа,Хангайн бүс,1994,1774.78
Ямаа,Хангайн бүс,1993,1465.24
Ямаа,Хангайн бүс,1992,1326.38
Ямаа,Хангайн бүс,1991,1226.13
Ямаа,Хангайн бүс,1990,1152.8
Ямаа,Хангайн бүс,1989,1079.44
Ямаа,Хангайн бүс,1988,932.99
Ямаа,Хангайн бүс,1987,938.27
Ямаа,Хангайн бүс,1986,928.28
Ямаа,Хангайн бүс,1985,886.96
Ямаа,Хангайн бүс,1984,933.37
Ямаа,Хангайн бүс,1983,1072.38
Ямаа,Хангайн бүс,1982,1150.15
Ямаа,Хангайн бүс,1981,1081.48
Ямаа,Хангайн бүс,1980,1064.0
Ямаа,Хангайн бүс,1979,1055.5
Ямаа,Хангайн бүс,1978,1075.95
Ямаа,Хангайн бүс,1977,1015.38
Ямаа,Хангайн бүс,1976,1016.61
Ямаа,Хангайн бүс,1975,1012.44
Ямаа,Хангайн бүс,1974,1009.29
Ямаа,Хангайн бүс,1973,983.59
Ямаа,Хангайн бүс,1972,977.45
Ямаа,Хангайн бүс,1971,912.99
Ямаа,Хангайн бүс,1970,915.19
Ямаа,Архангай,2025,1274.31
Ямаа,Архангай,2024,1164.96
Ямаа,Архангай,2023,1264.47
Ямаа,Архангай,2022,1526.89
Ямаа,Архангай,2021,1486.96
Ямаа,Архангай,2020,1489.31
Ямаа,Архангай,2019,1708.41
Ямаа,Архангай,2018,1499.31
Ямаа,Архангай,2017,1435.4
Ямаа,Архангай,2016,1402.28
Ямаа,Архангай,2015,1270.59
Ямаа,Архангай,2014,1256.01
Ямаа,Архангай,2013,1131.78
Ямаа,Архангай,2012,1045.65
Ямаа,Архангай,2011,964.16
Ямаа,Архангай,2010,852.75
Ямаа,Архангай,2009,1195.07
Ямаа,Архангай,2008,1175.02
Ямаа,Архангай,2007,1017.6
Ямаа,Архангай,2006,880.75
Ямаа,Архангай,2005,755.06
Ямаа,Архангай,2004,663.59
Ямаа,Архангай,2003,606.7
Ямаа,Архангай,2002,527.06
Ямаа,Архангай,2001,509.85
Ямаа,Архангай,2000,542.88
Ямаа,Архангай,1999,551.19
Ямаа,Архангай,1998,504.61
Ямаа,Архангай,1997,433.94
Ямаа,Архангай,1996,357.41
Ямаа,Архангай,1995,307.94
Ямаа,Архангай,1994,283.23
Ямаа,Архангай,1993,234.96
Ямаа,Архангай,1992,212.65
Ямаа,Архангай,1991,197.33
Ямаа,Архангай,1990,190.67
Ямаа,Архангай,1989,174.65
Ямаа,Архангай,1988,154.55
Ямаа,Архангай,1987,141.59
Ямаа,Архангай,1986,136.73
Ямаа,Архангай,1985,136.29
Ямаа,Архангай,1984,156.84
Ямаа,Архангай,1983,164.05
Ямаа,Архангай,1982,186.44
Ямаа,Архангай,1981,176.05
Ямаа,Архангай,1980,171.21
Ямаа,Архангай,1979,165.06
Ямаа,Архангай,1978,161.82
Ямаа,Архангай,1977,148.26
Ямаа,Архангай,1976,163.15
Ямаа,Архангай,1975,171.08
Ямаа,Архангай,1974,176.47
Ямаа,Архангай,1973,172.81
Ямаа,Архангай,1972,173.99
Ямаа,Архангай,1971,169.21
Ямаа,Архангай,1970,165.62
Ямаа,Баянхонгор,2025,2493.94
Ямаа,Баянхонгор,2024,2390.97
Ямаа,Баянхонгор,2023,2389.33
Ямаа,Баянхонгор,2022,2182.7
Ямаа,Баянхонгор,2021,1795.32
Ямаа,Баянхонгор,2020,2219.2
Ямаа,Баянхонгор,2019,2733.7
Ямаа,Баянхонгор,2018,2478.9
Ямаа,Баянхонгор,2017,2731.79
Ямаа,Баянхонгор,2016,2569.12
Ямаа,Баянхонгор,2015,2314.45
Ямаа,Баянхонгор,2014,2138.1
Ямаа,Баянхонгор,2013,1860.65
Ямаа,Баянхонгор,2012,1596.28
Ямаа,Баянхонгор,2011,1396.95
Ямаа,Баянхонгор,2010,1213.3
Ямаа,Баянхонгор,2009,1713.34
Ямаа,Баянхонгор,2008,1696.85
Ямаа,Баянхонгор,2007,1427.08
Ямаа,Баянхонгор,2006,1136.43
Ямаа,Баянхонгор,2005,916.05
Ямаа,Баянхонгор,2004,764.16
Ямаа,Баянхонгор,2003,599.32
Ямаа,Баянхонгор,2002,412.06
Ямаа,Баянхонгор,2001,802.66
Ямаа,Баянхонгор,2000,1189.99
Ямаа,Баянхонгор,1999,1199.34
Ямаа,Баянхонгор,1998,1252.31
Ямаа,Баянхонгор,1997,1191.38
Ямаа,Баянхонгор,1996,1053.55
Ямаа,Баянхонгор,1995,1031.85
Ямаа,Баянхонгор,1994,878.98
Ямаа,Баянхонгор,1993,712.92
Ямаа,Баянхонгор,1992,658.58
Ямаа,Баянхонгор,1991,600.27
Ямаа,Баянхонгор,1990,548.6
Ямаа,Баянхонгор,1989,507.28
Ямаа,Баянхонгор,1988,433.73
Ямаа,Баянхонгор,1987,466.07
Ямаа,Баянхонгор,1986,460.32
Ямаа,Баянхонгор,1985,452.6
Ямаа,Баянхонгор,1984,458.9
Ямаа,Баянхонгор,1983,579.74
Ямаа,Баянхонгор,1982,599.49
Ямаа,Баянхонгор,1981,570.05
Ямаа,Баянхонгор,1980,553.35
Ямаа,Баянхонгор,1979,530.66
Ямаа,Баянхонгор,1978,550.37
Ямаа,Баянхонгор,1977,532.19
Ямаа,Баянхонгор,1976,515.55
Ямаа,Баянхонгор,1975,510.89
Ямаа,Баянхонгор,1974,510.91
Ямаа,Баянхонгор,1973,503.41
Ямаа,Баянхонгор,1972,503.82
Ямаа,Баянхонгор,1971,463.59
Ямаа,Баянхонгор,1970,464.61
Ямаа,Өвөрхангай,2025,1821.08
Ямаа,Өвөрхангай,2024,1858.38
Ямаа,Өвөрхангай,2023,1727.5
Ямаа,Өвөрхангай,2022,1708.16
Ямаа,Өвөрхангай,2021,1493.5
Ямаа,Өвөрхангай,2020,1805.61
Ямаа,Өвөрхангай,2019,2344.61
Ямаа,Өвөрхангай,2018,2245.81
Ямаа,Өвөрхангай,2017,2389.22
Ямаа,Өвөрхангай,2016,2220.54
Ямаа,Өвөрхангай,2015,1968.3
Ямаа,Өвөрхангай,2014,1838.29
Ямаа,Өвөрхангай,2013,1574.19
Ямаа,Өвөрхангай,2012,1357.16
Ямаа,Өвөрхангай,2011,1126.36
Ямаа,Өвөрхангай,2010,909.2
Ямаа,Өвөрхангай,2009,1589.09
Ямаа,Өвөрхангай,2008,1558.68
Ямаа,Өвөрхангай,2007,1406.13
Ямаа,Өвөрхангай,2006,1134.43
Ямаа,Өвөрхангай,2005,992.24
Ямаа,Өвөрхангай,2004,945.96
Ямаа,Өвөрхангай,2003,816.4
Ямаа,Өвөрхангай,2002,655.69
Ямаа,Өвөрхангай,2001,703.03
Ямаа,Өвөрхангай,2000,730.65
Ямаа,Өвөрхангай,1999,930.37
Ямаа,Өвөрхангай,1998,952.61
Ямаа,Өвөрхангай,1997,861.69
Ямаа,Өвөрхангай,1996,751.52
Ямаа,Өвөрхангай,1995,736.46
Ямаа,Өвөрхангай,1994,612.57
Ямаа,Өвөрхангай,1993,517.36
Ямаа,Өвөрхангай,1992,455.15
Ямаа,Өвөрхангай,1991,428.53
Ямаа,Өвөрхангай,1990,413.53
Ямаа,Өвөрхангай,1989,397.51
Ямаа,Өвөрхангай,1988,344.71
Ямаа,Өвөрхангай,1987,330.61
Ямаа,Өвөрхангай,1986,331.23
Ямаа,Өвөрхангай,1985,298.07
Ямаа,Өвөрхангай,1984,317.63
Ямаа,Өвөрхангай,1983,328.59
Ямаа,Өвөрхангай,1982,364.22
Ямаа,Өвөрхангай,1981,335.38
Ямаа,Өвөрхангай,1980,339.44
Ямаа,Өвөрхангай,1979,359.78
Ямаа,Өвөрхангай,1978,363.76
Ямаа,Өвөрхангай,1977,334.93
Ямаа,Өвөрхангай,1976,337.91
Ямаа,Өвөрхангай,1975,330.47
Ямаа,Өвөрхангай,1974,321.91
Ямаа,Өвөрхангай,1973,307.37
Ямаа,Өвөрхангай,1972,299.64
Ямаа,Өвөрхангай,1971,280.19
Ямаа,Өвөрхангай,1970,284.96
Ямаа,Баруун бүс,2025,6462.91
Ямаа,Баруун бүс,2024,6901.67
Ямаа,Баруун бүс,2023,6641.18
Ямаа,Баруун бүс,2022,7440.55
Ямаа,Баруун бүс,2021,7715.2
Ямаа,Баруун бүс,2020,7716.26
Ямаа,Баруун бүс,2019,7575.66
Ямаа,Баруун бүс,2018,7319.93
Ямаа,Баруун бүс,2017,7702.37
Ямаа,Баруун бүс,2016,7272.68
Ямаа,Баруун бүс,2015,6654.35
Ямаа,Баруун бүс,2014,6064.62
