Дэд салбар,Сар,value
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2021-04,2235.3
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2021-03,20824.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2021-02,21889.8
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2021-01,25725.8
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-12,19131.6
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-11,12150.6
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-10,10410.3
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-09,5879.9
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-08,2410.6
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-07,19.3
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-06,331.1
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-05,6783.2
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-04,2250.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-03,4823.2
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-02,10671.5
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2020-01,10517.4
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-12,2610.3
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-11,1093.1
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-10,3253.5
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-09,5135.8
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-08,11631.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-07,4739.9
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-06,3865.3
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-05,3187.6
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-04,1588.1
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-03,1595.8
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-02,1601.7
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2019-01,1415.3
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-12,39.5
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-11,25.5
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-10,40.5
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-09,12.9
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-08,0.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-07,0.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-06,0.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-05,0.2
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-04,0.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-03,42.3
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-02,36.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2018-01,36.5
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2017-12,30.0
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2017-11,20.4
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2017-10,16.9
        Кокс болон газрын түүхий тосны боловсруулсан бүтээгдэхүүн үйлдвэрлэл,2017-09,0.0
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2026-03,48413.8
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2026-02,43665.3
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2026-01,33738.9
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-12,40456.7
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-11,31388.1
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-10,38463.6
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-09,34863.9
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-08,27263.1
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-07,22465.8
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-06,29576.2
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-05,34871.3
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-04,32890.0
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-03,29351.2
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-02,47413.6
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2025-01,17612.1
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-12,28833.0
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-11,37357.9
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-10,35758.6
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-09,33187.3
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-08,32854.6
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-07,27462.1
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-06,35881.7
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-05,30582.0
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-04,30145.8
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-03,23628.2
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-02,18276.2
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2024-01,19270.1
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2023-12,24822.7
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2023-11,26940.7
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2023-10,29272.7
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2023-09,18691.9
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2023-08,19011.6
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2023-07,22260.5
            Химийн бодис болон химийн бүтээгдэхүүн үйлдвэрлэл,2023-06,27956.3
