Үзүүлэлт,Эдийн засгийн салбар,Он,value
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2013,517033.27
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2012,514302.6
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2011,407202.02
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2010,313578.43
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2009,185858.75
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2008,212437.69
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2007,120911.09
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2006,99386.61
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2005,55523.99
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2004,49097.75
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2003,44033.0
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2002,41444.77
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2001,43797.38
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2000,43853.29
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1999,33311.47
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1998,36859.54
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1997,26873.62
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1996,34160.91
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1995,38136.81
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1994,21073.5
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1993,14936.44
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1992,41247.0
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1991,27241.02
"ДНБ, оны үнээр, мянган ам.доллар","Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",1990,73435.22
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2024,1071522.41
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2023,772917.62
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2022,693929.94
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2021,610807.86
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2020,584804.64
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2019,572092.64
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2018,495451.05
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2017,459656.5
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2016,499475.62
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2015,506678.85
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2014,547776.2
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2013,560126.5
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2012,548024.96
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2011,397578.41
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2010,280031.05
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2009,217079.32
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2008,233738.32
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2007,145730.84
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2006,103873.89
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2005,71790.09
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2004,56490.3
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2003,58821.37
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2002,52887.0
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2001,46717.41
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,2000,44947.16
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1999,34347.13
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1998,34004.55
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1997,29416.57
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1996,41771.91
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1995,48110.23
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1994,26584.58
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1993,18842.56
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1992,52033.75
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1991,34365.2
"ДНБ, оны үнээр, мянган ам.доллар",Боловсрол,1990,92639.88
"ДНБ, оны үнээр, мянган ам.доллар",Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2024,569668.52
"ДНБ, оны үнээр, мянган ам.доллар",Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2023,434807.49
"ДНБ, оны үнээр, мянган ам.доллар",Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2022,391893.2
"ДНБ, оны үнээр, мянган ам.доллар",Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2021,360843.54
"ДНБ, оны үнээр, мянган ам.доллар",Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2020,297513.41
"ДНБ, оны үнээр, мянган ам.доллар",Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2019,276321.99
"ДНБ, оны үнээр, мянган ам.доллар",Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2018,230005.01
