Products,Region,Time,value
"Diesel fuel,  l",Eastern region,2024-01-15,
"Diesel fuel,  l",Eastern region,2024-01-08,
"Diesel fuel,  l",Eastern region,2024-01-02,
"Diesel fuel,  l",Dornod,2026-08-31,5030.0
"Diesel fuel,  l",Dornod,2026-08-24,4761.0
"Diesel fuel,  l",Dornod,2026-08-17,4500.0
"Diesel fuel,  l",Dornod,2026-8-10,4500.0
"Diesel fuel,  l",Dornod,2026-08-03,4500.0
"Diesel fuel,  l",Dornod,2026-07-20,4467.0
"Diesel fuel,  l",Dornod,2026-07-20,4467.0
"Diesel fuel,  l",Dornod,2026-07-06,4567.0
"Diesel fuel,  l",Dornod,2026-06-29,4567.0
"Diesel fuel,  l",Dornod,2026-06-22,4567.0
"Diesel fuel,  l",Dornod,2026-06-15,4567.0
"Diesel fuel,  l",Dornod,2026-06-08,4600.0
"Diesel fuel,  l",Dornod,2026-06-02,4600.0
"Diesel fuel,  l",Dornod,2026-05-25,4600.0
"Diesel fuel,  l",Dornod,2026-05-18,4600.0
"Diesel fuel,  l",Dornod,2026-05-11,4600.0
"Diesel fuel,  l",Dornod,2026-05-04,4633.0
"Diesel fuel,  l",Dornod,2026-04-28,4660.0
"Diesel fuel,  l",Dornod,2026-04-20,4677.0
"Diesel fuel,  l",Dornod,2026-04-13,4677.0
"Diesel fuel,  l",Dornod,2026-04-07,4293.0
"Diesel fuel,  l",Dornod,2026-03-30,3524.0
"Diesel fuel,  l",Dornod,2026-03-23,3288.0
"Diesel fuel,  l",Dornod,2026-03-16,3272.0
"Diesel fuel,  l",Dornod,2026-03-09,3272.0
"Diesel fuel,  l",Dornod,2026-03-02,3272.0
"Diesel fuel,  l",Dornod,2026-02-23,3272.0
"Diesel fuel,  l",Dornod,2026-02-09,3335.0
"Diesel fuel,  l",Dornod,2026-02-02,3335.0
"Diesel fuel,  l",Dornod,2026-01-26,3335.0
"Diesel fuel,  l",Dornod,2026-01-19,3335.0
"Diesel fuel,  l",Dornod,2026-01-12,3335.0
"Diesel fuel,  l",Dornod,2026-01-05,3304.0
"Diesel fuel,  l",Dornod,2025-12-30,3304.0
"Diesel fuel,  l",Dornod,2025-12-22,3304.0
"Diesel fuel,  l",Dornod,2025-12-15,3304.0
"Diesel fuel,  l",Dornod,2025-12-08,3304.0
"Diesel fuel,  l",Dornod,2025-12-01,3304.0
"Diesel fuel,  l",Dornod,2025-11-24,3304.0
"Diesel fuel,  l",Dornod,2025-11-17,3304.0
"Diesel fuel,  l",Dornod,2025-11-10,3304.0
"Diesel fuel,  l",Dornod,2025-11-03,3304.0
"Diesel fuel,  l",Dornod,2025-10-27,3278.0
"Diesel fuel,  l",Dornod,2025-10-20,3053.0
"Diesel fuel,  l",Dornod,2025-10-13,3020.0
"Diesel fuel,  l",Dornod,2025-10-06,3020.0
"Diesel fuel,  l",Dornod,2025-09-29,3020.0
"Diesel fuel,  l",Dornod,2025-09-22,3020.0
"Diesel fuel,  l",Dornod,2025-09-15,3020.0
"Diesel fuel,  l",Dornod,2025-09-08,3053.0
"Diesel fuel,  l",Dornod,2025-09-01,3053.0
"Diesel fuel,  l",Dornod,2025-08-25,2986.0
"Diesel fuel,  l",Dornod,2025-08-18,2986.0
"Diesel fuel,  l",Dornod,2025-08-11,2986.0
"Diesel fuel,  l",Dornod,2025-08-04,2986.0
"Diesel fuel,  l",Dornod,2025-07-28,2986.0
"Diesel fuel,  l",Dornod,2025-07-21,2986.0
"Diesel fuel,  l",Dornod,2025-07-07,2986.0
"Diesel fuel,  l",Dornod,2025-06-30,2986.0
"Diesel fuel,  l",Dornod,2025-06-23,2986.0
"Diesel fuel,  l",Dornod,2025-06-16,2986.0
"Diesel fuel,  l",Dornod,2025-06-09,2986.0
"Diesel fuel,  l",Dornod,2025-06-02,2986.0
"Diesel fuel,  l",Dornod,2025-05-26,3220.0
"Diesel fuel,  l",Dornod,2025-05-19,3220.0
"Diesel fuel,  l",Dornod,2025-05-12,3220.0
"Diesel fuel,  l",Dornod,2025-05-05,3220.0
"Diesel fuel,  l",Dornod,2025-04-28,3220.0
"Diesel fuel,  l",Dornod,2025-04-21,3220.0
"Diesel fuel,  l",Dornod,2025-04-14,3220.0
"Diesel fuel,  l",Dornod,2025-04-07,3220.0
"Diesel fuel,  l",Dornod,2025-03-31,3220.0
"Diesel fuel,  l",Dornod,2025-03-24,3220.0
"Diesel fuel,  l",Dornod,2025-03-17,3220.0
"Diesel fuel,  l",Dornod,2025-03-10,3220.0
"Diesel fuel,  l",Dornod,2025-02-24,3220.0
"Diesel fuel,  l",Dornod,2025-02-17,3220.0
"Diesel fuel,  l",Dornod,2025-02-10,3220.0
"Diesel fuel,  l",Dornod,2025-02-03,3220.0
"Diesel fuel,  l",Dornod,2025-01-27,3220.0
"Diesel fuel,  l",Dornod,2025-01-20,3220.0
"Diesel fuel,  l",Dornod,2025-01-13,3220.0
"Diesel fuel,  l",Dornod,2025-01-06,3220.0
"Diesel fuel,  l",Dornod,2024-12-30,3220.0
"Diesel fuel,  l",Dornod,2024-12-23,3220.0
"Diesel fuel,  l",Dornod,2024-12-16,3220.0
"Diesel fuel,  l",Dornod,2024-12-09,3220.0
"Diesel fuel,  l",Dornod,2024-12-02,3220.0
"Diesel fuel,  l",Dornod,2024-11-25,3220.0
"Diesel fuel,  l",Dornod,2024-11-18,3220.0
"Diesel fuel,  l",Dornod,2024-11-12,3186.0
"Diesel fuel,  l",Dornod,2024-11-04,3186.0
"Diesel fuel,  l",Dornod,2024-10-28,3186.0
"Diesel fuel,  l",Dornod,2024-10-21,3186.0
"Diesel fuel,  l",Dornod,2024-10-14,3186.0
"Diesel fuel,  l",Dornod,2024-10-07,3186.0
"Diesel fuel,  l",Dornod,2024-09-30,3480.0
"Diesel fuel,  l",Dornod,2024-09-23,3480.0
"Diesel fuel,  l",Dornod,2024-09-16,3480.0
"Diesel fuel,  l",Dornod,2024-09-09,3480.0
"Diesel fuel,  l",Dornod,2024-09-02,3480.0
"Diesel fuel,  l",Dornod,2024-08-26,3480.0
"Diesel fuel,  l",Dornod,2024-08-19,3480.0
"Diesel fuel,  l",Dornod,2024-08-12,3480.0
"Diesel fuel,  l",Dornod,2024-08-05,3480.0
"Diesel fuel,  l",Dornod,2024-07-29,3480.0
"Diesel fuel,  l",Dornod,2024-07-22,3480.0
"Diesel fuel,  l",Dornod,2024-07-08,3480.0
"Diesel fuel,  l",Dornod,2024-07-01,3480.0
"Diesel fuel,  l",Dornod,2024-06-24,3480.0
"Diesel fuel,  l",Dornod,2024-06-17,3480.0
"Diesel fuel,  l",Dornod,2024-06-10,3480.0
"Diesel fuel,  l",Dornod,2024-06-03,3480.0
"Diesel fuel,  l",Dornod,2024-05-27,3480.0
"Diesel fuel,  l",Dornod,2024-05-20,3480.0
"Diesel fuel,  l",Dornod,2024-05-13,3572.0
"Diesel fuel,  l",Dornod,2024-05-06,3572.0
"Diesel fuel,  l",Dornod,2024-04-29,3572.0
"Diesel fuel,  l",Dornod,2024-04-22,3673.0
"Diesel fuel,  l",Dornod,2024-04-15,3673.0
"Diesel fuel,  l",Dornod,2024-04-08,3673.0
"Diesel fuel,  l",Dornod,2024-04-01,3593.0
"Diesel fuel,  l",Dornod,2024-03-25,3593.0
"Diesel fuel,  l",Dornod,2024-03-18,3593.0
"Diesel fuel,  l",Dornod,2024-03-11,3593.0
"Diesel fuel,  l",Dornod,2024-03-04,3696.0
"Diesel fuel,  l",Dornod,2024-02-26,3696.0
"Diesel fuel,  l",Dornod,2024-02-19,3696.0
"Diesel fuel,  l",Dornod,2024-02-05,3996.0
"Diesel fuel,  l",Dornod,2024-01-29,3996.0
"Diesel fuel,  l",Dornod,2024-01-22,3996.0
"Diesel fuel,  l",Dornod,2024-01-15,3996.0
"Diesel fuel,  l",Dornod,2024-01-08,4052.0
"Diesel fuel,  l",Dornod,2024-01-02,4052.0
"Diesel fuel,  l",Sukhbaatar,2026-08-31,5020.0
"Diesel fuel,  l",Sukhbaatar,2026-08-24,4840.0
"Diesel fuel,  l",Sukhbaatar,2026-08-17,4530.0
"Diesel fuel,  l",Sukhbaatar,2026-8-10,4530.0
"Diesel fuel,  l",Sukhbaatar,2026-08-03,4530.0
"Diesel fuel,  l",Sukhbaatar,2026-07-20,4530.0
"Diesel fuel,  l",Sukhbaatar,2026-07-20,4530.0
"Diesel fuel,  l",Sukhbaatar,2026-07-06,4680.0
"Diesel fuel,  l",Sukhbaatar,2026-06-29,4680.0
"Diesel fuel,  l",Sukhbaatar,2026-06-22,4680.0
"Diesel fuel,  l",Sukhbaatar,2026-06-15,4680.0
"Diesel fuel,  l",Sukhbaatar,2026-06-08,4713.0
"Diesel fuel,  l",Sukhbaatar,2026-06-02,4713.0
"Diesel fuel,  l",Sukhbaatar,2026-05-25,4713.0
"Diesel fuel,  l",Sukhbaatar,2026-05-18,4713.0
"Diesel fuel,  l",Sukhbaatar,2026-05-11,4713.0
"Diesel fuel,  l",Sukhbaatar,2026-05-04,4757.0
"Diesel fuel,  l",Sukhbaatar,2026-04-28,4757.0
"Diesel fuel,  l",Sukhbaatar,2026-04-20,4757.0
"Diesel fuel,  l",Sukhbaatar,2026-04-13,4757.0
"Diesel fuel,  l",Sukhbaatar,2026-04-07,4243.0
"Diesel fuel,  l",Sukhbaatar,2026-03-30,3880.0
"Diesel fuel,  l",Sukhbaatar,2026-03-23,3547.0
"Diesel fuel,  l",Sukhbaatar,2026-03-16,3513.0
"Diesel fuel,  l",Sukhbaatar,2026-03-09,3513.0
"Diesel fuel,  l",Sukhbaatar,2026-03-02,3513.0
"Diesel fuel,  l",Sukhbaatar,2026-02-23,3513.0
"Diesel fuel,  l",Sukhbaatar,2026-02-09,3513.0
"Diesel fuel,  l",Sukhbaatar,2026-02-02,3620.0
"Diesel fuel,  l",Sukhbaatar,2026-01-26,3620.0
"Diesel fuel,  l",Sukhbaatar,2026-01-19,3620.0
"Diesel fuel,  l",Sukhbaatar,2026-01-12,3620.0
"Diesel fuel,  l",Sukhbaatar,2026-01-05,3640.0
"Diesel fuel,  l",Sukhbaatar,2025-12-30,3680.0
"Diesel fuel,  l",Sukhbaatar,2025-12-22,3647.0
"Diesel fuel,  l",Sukhbaatar,2025-12-15,3647.0
"Diesel fuel,  l",Sukhbaatar,2025-12-08,3647.0
"Diesel fuel,  l",Sukhbaatar,2025-12-01,3613.0
"Diesel fuel,  l",Sukhbaatar,2025-11-24,3613.0
"Diesel fuel,  l",Sukhbaatar,2025-11-17,3580.0
"Diesel fuel,  l",Sukhbaatar,2025-11-10,3580.0
"Diesel fuel,  l",Sukhbaatar,2025-11-03,3520.0
"Diesel fuel,  l",Sukhbaatar,2025-10-27,3273.0
"Diesel fuel,  l",Sukhbaatar,2025-10-20,3240.0
"Diesel fuel,  l",Sukhbaatar,2025-10-13,3117.0
"Diesel fuel,  l",Sukhbaatar,2025-10-06,3117.0
"Diesel fuel,  l",Sukhbaatar,2025-09-29,3117.0
"Diesel fuel,  l",Sukhbaatar,2025-09-22,3050.0
"Diesel fuel,  l",Sukhbaatar,2025-09-15,3150.0
"Diesel fuel,  l",Sukhbaatar,2025-09-08,3183.0
"Diesel fuel,  l",Sukhbaatar,2025-09-01,3250.0
"Diesel fuel,  l",Sukhbaatar,2025-08-25,3250.0
"Diesel fuel,  l",Sukhbaatar,2025-08-18,3250.0
"Diesel fuel,  l",Sukhbaatar,2025-08-11,3217.0
"Diesel fuel,  l",Sukhbaatar,2025-08-04,3150.0
"Diesel fuel,  l",Sukhbaatar,2025-07-28,3083.0
"Diesel fuel,  l",Sukhbaatar,2025-07-21,3033.0
"Diesel fuel,  l",Sukhbaatar,2025-07-07,3033.0
"Diesel fuel,  l",Sukhbaatar,2025-06-30,3000.0
"Diesel fuel,  l",Sukhbaatar,2025-06-23,3000.0
"Diesel fuel,  l",Sukhbaatar,2025-06-16,3033.0
"Diesel fuel,  l",Sukhbaatar,2025-06-09,3033.0
"Diesel fuel,  l",Sukhbaatar,2025-06-02,3100.0
"Diesel fuel,  l",Sukhbaatar,2025-05-26,3217.0
"Diesel fuel,  l",Sukhbaatar,2025-05-19,3217.0
"Diesel fuel,  l",Sukhbaatar,2025-05-12,3217.0
"Diesel fuel,  l",Sukhbaatar,2025-05-05,3217.0
"Diesel fuel,  l",Sukhbaatar,2025-04-28,3267.0
"Diesel fuel,  l",Sukhbaatar,2025-04-21,3267.0
"Diesel fuel,  l",Sukhbaatar,2025-04-14,3267.0
"Diesel fuel,  l",Sukhbaatar,2025-04-07,3267.0
"Diesel fuel,  l",Sukhbaatar,2025-03-31,3267.0
"Diesel fuel,  l",Sukhbaatar,2025-03-24,3333.0
"Diesel fuel,  l",Sukhbaatar,2025-03-17,3333.0
"Diesel fuel,  l",Sukhbaatar,2025-03-10,3333.0
"Diesel fuel,  l",Sukhbaatar,2025-02-24,3333.0
"Diesel fuel,  l",Sukhbaatar,2025-02-17,3333.0
"Diesel fuel,  l",Sukhbaatar,2025-02-10,3333.0
"Diesel fuel,  l",Sukhbaatar,2025-02-03,3333.0
