Indicator,Region,Year,value
Divorces,Khuder,2021,1
Divorces,Khuder,2020,0
Divorces,Khuder,2019,4
Divorces,Khuder,2018,0
Divorces,Khuder,2017,2
Divorces,Khuder,2016,2
Divorces,Khuder,2015,0
Divorces,Khuder,2014,1
Divorces,Khuder,2013,1
Divorces,Khuder,2011,0
Divorces,Khuder,2010,1
Divorces,Khuder,2009,1
Divorces,Khuder,2008,0
Divorces,Khuder,2007,1
Divorces,Khuder,2006,0
Divorces,Khushaat,2025,0
Divorces,Khushaat,2024,0
Divorces,Khushaat,2023,0
Divorces,Khushaat,2022,3
Divorces,Khushaat,2021,2
Divorces,Khushaat,2020,2
Divorces,Khushaat,2019,3
Divorces,Khushaat,2018,1
Divorces,Khushaat,2017,2
Divorces,Khushaat,2016,0
Divorces,Khushaat,2015,3
Divorces,Khushaat,2014,2
Divorces,Khushaat,2013,0
Divorces,Khushaat,2011,2
Divorces,Khushaat,2010,3
Divorces,Khushaat,2009,1
Divorces,Khushaat,2008,0
Divorces,Khushaat,2007,0
Divorces,Khushaat,2006,0
Divorces,Tsagaannuur,2025,0
Divorces,Tsagaannuur,2024,2
Divorces,Tsagaannuur,2023,4
Divorces,Tsagaannuur,2022,3
Divorces,Tsagaannuur,2021,5
Divorces,Tsagaannuur,2020,3
Divorces,Tsagaannuur,2019,2
Divorces,Tsagaannuur,2018,7
Divorces,Tsagaannuur,2017,2
Divorces,Tsagaannuur,2016,3
Divorces,Tsagaannuur,2015,3
Divorces,Tsagaannuur,2014,4
Divorces,Tsagaannuur,2013,3
Divorces,Tsagaannuur,2011,1
Divorces,Tsagaannuur,2010,5
Divorces,Tsagaannuur,2009,2
Divorces,Tsagaannuur,2008,1
Divorces,Tsagaannuur,2007,1
Divorces,Tsagaannuur,2006,4
Divorces,Shaamar,2025,3
Divorces,Shaamar,2024,2
Divorces,Shaamar,2023,3
Divorces,Shaamar,2022,3
Divorces,Shaamar,2021,5
Divorces,Shaamar,2020,2
Divorces,Shaamar,2019,4
Divorces,Shaamar,2018,9
Divorces,Shaamar,2017,7
Divorces,Shaamar,2016,7
Divorces,Shaamar,2015,7
Divorces,Shaamar,2014,2
Divorces,Shaamar,2013,5
Divorces,Shaamar,2011,2
Divorces,Shaamar,2010,1
Divorces,Shaamar,2009,1
Divorces,Shaamar,2008,2
Divorces,Shaamar,2007,0
Divorces,Shaamar,2006,0
Divorces,Tuv,2025,73
Divorces,Tuv,2024,60
Divorces,Tuv,2023,80
Divorces,Tuv,2022,78
Divorces,Tuv,2021,72
Divorces,Tuv,2020,80
Divorces,Tuv,2019,63
Divorces,Tuv,2018,80
Divorces,Tuv,2017,74
Divorces,Tuv,2016,88
Divorces,Tuv,2015,64
Divorces,Tuv,2014,59
Divorces,Tuv,2013,85
Divorces,Tuv,2011,60
Divorces,Tuv,2010,79
Divorces,Tuv,2009,48
Divorces,Tuv,2008,34
Divorces,Tuv,2007,40
Divorces,Tuv,2006,33
Divorces,Zuunmod,2025,31
Divorces,Zuunmod,2024,26
Divorces,Zuunmod,2023,32
Divorces,Zuunmod,2022,20
Divorces,Zuunmod,2021,12
Divorces,Zuunmod,2020,38
Divorces,Zuunmod,2019,25
Divorces,Zuunmod,2018,26
Divorces,Zuunmod,2017,34
Divorces,Zuunmod,2016,38
Divorces,Zuunmod,2015,27
Divorces,Zuunmod,2014,27
Divorces,Zuunmod,2013,31
Divorces,Zuunmod,2011,26
Divorces,Zuunmod,2010,0
Divorces,Zuunmod,2009,0
Divorces,Zuunmod,2008,0
Divorces,Zuunmod,2007,0
Divorces,Zuunmod,2006,0
Divorces,Altanbulag,2025,1
Divorces,Altanbulag,2024,1
Divorces,Altanbulag,2023,3
Divorces,Altanbulag,2022,2
Divorces,Altanbulag,2021,4
Divorces,Altanbulag,2020,4
Divorces,Altanbulag,2019,2
Divorces,Altanbulag,2018,10
Divorces,Altanbulag,2017,2
Divorces,Altanbulag,2016,6
Divorces,Altanbulag,2015,1
Divorces,Altanbulag,2014,1
Divorces,Altanbulag,2013,2
Divorces,Altanbulag,2011,0
Divorces,Altanbulag,2010,1
Divorces,Altanbulag,2009,2
Divorces,Altanbulag,2008,0
Divorces,Altanbulag,2007,2
Divorces,Altanbulag,2006,3
Divorces,Argalant,2025,0
Divorces,Argalant,2024,0
Divorces,Argalant,2023,0
Divorces,Argalant,2022,2
Divorces,Argalant,2021,0
Divorces,Argalant,2020,0
Divorces,Argalant,2019,0
Divorces,Argalant,2018,2
Divorces,Argalant,2017,2
Divorces,Argalant,2016,0
Divorces,Argalant,2015,2
Divorces,Argalant,2014,1
Divorces,Argalant,2013,4
Divorces,Argalant,2011,1
Divorces,Argalant,2010,4
Divorces,Argalant,2009,0
Divorces,Argalant,2008,0
Divorces,Argalant,2007,0
Divorces,Argalant,2006,0
Divorces,Arkhust,2025,1
Divorces,Arkhust,2024,0
Divorces,Arkhust,2023,0
Divorces,Arkhust,2022,1
Divorces,Arkhust,2021,1
Divorces,Arkhust,2020,0
Divorces,Arkhust,2019,1
Divorces,Arkhust,2018,0
Divorces,Arkhust,2017,0
Divorces,Arkhust,2016,2
Divorces,Arkhust,2015,2
Divorces,Arkhust,2014,0
Divorces,Arkhust,2013,0
Divorces,Arkhust,2011,3
Divorces,Arkhust,2010,2
Divorces,Arkhust,2009,1
Divorces,Arkhust,2008,0
Divorces,Arkhust,2007,0
Divorces,Arkhust,2006,0
Divorces,Batsumber,2025,5
Divorces,Batsumber,2024,2
Divorces,Batsumber,2023,10
Divorces,Batsumber,2022,1
Divorces,Batsumber,2021,6
Divorces,Batsumber,2020,2
Divorces,Batsumber,2019,5
Divorces,Batsumber,2018,3
Divorces,Batsumber,2017,3
Divorces,Batsumber,2016,2
Divorces,Batsumber,2015,2
Divorces,Batsumber,2014,2
Divorces,Batsumber,2013,2
Divorces,Batsumber,2011,3
Divorces,Batsumber,2010,0
Divorces,Batsumber,2009,2
Divorces,Batsumber,2008,1
Divorces,Batsumber,2007,2
Divorces,Batsumber,2006,1
Divorces,Bayan,2025,2
Divorces,Bayan,2024,1
Divorces,Bayan,2023,1
Divorces,Bayan,2022,0
Divorces,Bayan,2021,0
Divorces,Bayan,2020,0
Divorces,Bayan,2019,1
Divorces,Bayan,2018,1
Divorces,Bayan,2017,1
Divorces,Bayan,2016,1
Divorces,Bayan,2015,1
Divorces,Bayan,2014,2
Divorces,Bayan,2013,1
Divorces,Bayan,2011,3
Divorces,Bayan,2010,2
Divorces,Bayan,2009,0
Divorces,Bayan,2008,0
Divorces,Bayan,2007,0
Divorces,Bayan,2006,0
Divorces,Bayandelger,2025,0
Divorces,Bayandelger,2024,0
Divorces,Bayandelger,2023,1
Divorces,Bayandelger,2022,0
Divorces,Bayandelger,2021,1
Divorces,Bayandelger,2020,2
Divorces,Bayandelger,2019,1
Divorces,Bayandelger,2018,2
Divorces,Bayandelger,2017,2
Divorces,Bayandelger,2016,2
Divorces,Bayandelger,2015,0
Divorces,Bayandelger,2014,0
Divorces,Bayandelger,2013,3
Divorces,Bayandelger,2011,0
Divorces,Bayandelger,2010,0
Divorces,Bayandelger,2009,2
Divorces,Bayandelger,2008,0
Divorces,Bayandelger,2007,0
Divorces,Bayandelger,2006,0
Divorces,Bayanjargalan,2025,3
Divorces,Bayanjargalan,2024,1
Divorces,Bayanjargalan,2023,0
Divorces,Bayanjargalan,2022,0
Divorces,Bayanjargalan,2021,1
Divorces,Bayanjargalan,2020,0
Divorces,Bayanjargalan,2019,1
Divorces,Bayanjargalan,2018,3
Divorces,Bayanjargalan,2017,1
Divorces,Bayanjargalan,2016,1
Divorces,Bayanjargalan,2015,1
Divorces,Bayanjargalan,2014,0
Divorces,Bayanjargalan,2013,2
Divorces,Bayanjargalan,2011,2
Divorces,Bayanjargalan,2010,1
Divorces,Bayanjargalan,2009,0
Divorces,Bayanjargalan,2008,0
Divorces,Bayanjargalan,2007,0
Divorces,Bayanjargalan,2006,1
Divorces,Bayan-Unjuul,2025,0
Divorces,Bayan-Unjuul,2024,0
Divorces,Bayan-Unjuul,2023,1
Divorces,Bayan-Unjuul,2022,0
Divorces,Bayan-Unjuul,2021,0
Divorces,Bayan-Unjuul,2020,0
Divorces,Bayan-Unjuul,2019,0
Divorces,Bayan-Unjuul,2018,2
Divorces,Bayan-Unjuul,2017,2
Divorces,Bayan-Unjuul,2016,1
Divorces,Bayan-Unjuul,2015,1
Divorces,Bayan-Unjuul,2014,0
Divorces,Bayan-Unjuul,2013,0
Divorces,Bayan-Unjuul,2011,0
Divorces,Bayan-Unjuul,2010,0
Divorces,Bayan-Unjuul,2009,1
Divorces,Bayan-Unjuul,2008,0
Divorces,Bayan-Unjuul,2007,0
Divorces,Bayan-Unjuul,2006,0
Divorces,Bayankhangai,2025,2
Divorces,Bayankhangai,2024,1
Divorces,Bayankhangai,2023,2
Divorces,Bayankhangai,2022,0
Divorces,Bayankhangai,2021,1
Divorces,Bayankhangai,2020,1
Divorces,Bayankhangai,2019,1
Divorces,Bayankhangai,2018,0
Divorces,Bayankhangai,2017,1
Divorces,Bayankhangai,2016,3
Divorces,Bayankhangai,2015,0
Divorces,Bayankhangai,2014,2
Divorces,Bayankhangai,2013,0
Divorces,Bayankhangai,2011,0
Divorces,Bayankhangai,2010,1
Divorces,Bayankhangai,2009,0
Divorces,Bayankhangai,2008,0
Divorces,Bayankhangai,2007,2
Divorces,Bayankhangai,2006,0
Divorces,Bayantsagaan,2025,0
Divorces,Bayantsagaan,2024,1
Divorces,Bayantsagaan,2023,1
Divorces,Bayantsagaan,2022,28
Divorces,Bayantsagaan,2021,20
Divorces,Bayantsagaan,2020,0
Divorces,Bayantsagaan,2019,0
Divorces,Bayantsagaan,2018,1
Divorces,Bayantsagaan,2017,1
Divorces,Bayantsagaan,2016,0
Divorces,Bayantsagaan,2015,1
Divorces,Bayantsagaan,2014,1
Divorces,Bayantsagaan,2013,1
Divorces,Bayantsagaan,2011,0
Divorces,Bayantsagaan,2010,0
Divorces,Bayantsagaan,2009,0
Divorces,Bayantsagaan,2008,0
Divorces,Bayantsagaan,2007,0
Divorces,Bayantsagaan,2006,0
Divorces,Bayantsogt,2025,0
Divorces,Bayantsogt,2024,1
Divorces,Bayantsogt,2023,2
Divorces,Bayantsogt,2022,1
Divorces,Bayantsogt,2021,1
Divorces,Bayantsogt,2020,1
Divorces,Bayantsogt,2019,0
Divorces,Bayantsogt,2018,0
Divorces,Bayantsogt,2017,4
Divorces,Bayantsogt,2016,2
Divorces,Bayantsogt,2015,1
Divorces,Bayantsogt,2014,0
Divorces,Bayantsogt,2013,2
Divorces,Bayantsogt,2011,0
Divorces,Bayantsogt,2010,8
Divorces,Bayantsogt,2009,3
Divorces,Bayantsogt,2008,6
Divorces,Bayantsogt,2007,8
Divorces,Bayantsogt,2006,3
Divorces,Bayanchandmani,2025,0
Divorces,Bayanchandmani,2024,3
Divorces,Bayanchandmani,2023,2
Divorces,Bayanchandmani,2022,1
Divorces,Bayanchandmani,2021,1
Divorces,Bayanchandmani,2020,5
Divorces,Bayanchandmani,2019,0
Divorces,Bayanchandmani,2018,2
Divorces,Bayanchandmani,2017,1
Divorces,Bayanchandmani,2016,5
Divorces,Bayanchandmani,2015,1
Divorces,Bayanchandmani,2014,5
Divorces,Bayanchandmani,2013,3
Divorces,Bayanchandmani,2011,4
Divorces,Bayanchandmani,2010,2
Divorces,Bayanchandmani,2009,1
Divorces,Bayanchandmani,2008,2
Divorces,Bayanchandmani,2007,1
Divorces,Bayanchandmani,2006,1
Divorces,Bornuur,2025,5
Divorces,Bornuur,2024,3
Divorces,Bornuur,2023,6
Divorces,Bornuur,2022,1
Divorces,Bornuur,2021,5
Divorces,Bornuur,2020,0
Divorces,Bornuur,2019,2
Divorces,Bornuur,2018,1
Divorces,Bornuur,2017,2
Divorces,Bornuur,2016,5
Divorces,Bornuur,2015,0
Divorces,Bornuur,2014,2
Divorces,Bornuur,2013,7
Divorces,Bornuur,2011,0
Divorces,Bornuur,2010,0
Divorces,Bornuur,2009,0
Divorces,Bornuur,2008,1
Divorces,Bornuur,2007,0
Divorces,Bornuur,2006,0
Divorces,Buren,2025,0
Divorces,Buren,2024,1
Divorces,Buren,2023,0
Divorces,Buren,2022,1
Divorces,Buren,2021,2
Divorces,Buren,2020,3
Divorces,Buren,2019,0
Divorces,Buren,2018,1
Divorces,Buren,2017,1
Divorces,Buren,2016,1
Divorces,Buren,2015,1
Divorces,Buren,2014,1
Divorces,Buren,2013,0
Divorces,Buren,2011,0
Divorces,Buren,2010,0
Divorces,Buren,2009,1
Divorces,Buren,2008,0
Divorces,Buren,2007,2
Divorces,Buren,2006,0
Divorces,Delgerkhaan,2025,0
Divorces,Delgerkhaan,2024,2
Divorces,Delgerkhaan,2023,0
Divorces,Delgerkhaan,2022,1
Divorces,Delgerkhaan,2021,1
Divorces,Delgerkhaan,2020,0
Divorces,Delgerkhaan,2019,1
Divorces,Delgerkhaan,2018,0
Divorces,Delgerkhaan,2017,0
Divorces,Delgerkhaan,2016,0
Divorces,Delgerkhaan,2015,2
Divorces,Delgerkhaan,2014,0
Divorces,Delgerkhaan,2013,1
Divorces,Delgerkhaan,2011,2
Divorces,Delgerkhaan,2010,0
Divorces,Delgerkhaan,2009,0
Divorces,Delgerkhaan,2008,2
Divorces,Delgerkhaan,2007,0
Divorces,Delgerkhaan,2006,1
Divorces,Jargalant,2025,8
Divorces,Jargalant,2024,2
Divorces,Jargalant,2023,3
Divorces,Jargalant,2022,6
Divorces,Jargalant,2021,4
Divorces,Jargalant,2020,4
Divorces,Jargalant,2019,6
Divorces,Jargalant,2018,5
Divorces,Jargalant,2017,3
Divorces,Jargalant,2016,3
Divorces,Jargalant,2015,3
Divorces,Jargalant,2014,3
Divorces,Jargalant,2013,6
Divorces,Jargalant,2011,6
Divorces,Jargalant,2010,1
Divorces,Jargalant,2009,1
Divorces,Jargalant,2008,0
Divorces,Jargalant,2007,3
Divorces,Jargalant,2006,0
Divorces,Zaamar,2025,3
Divorces,Zaamar,2024,0
Divorces,Zaamar,2023,0
Divorces,Zaamar,2022,3
Divorces,Zaamar,2021,3
Divorces,Zaamar,2020,5
Divorces,Zaamar,2019,4
Divorces,Zaamar,2018,3
Divorces,Zaamar,2017,5
Divorces,Zaamar,2016,2
Divorces,Zaamar,2015,7
Divorces,Zaamar,2014,1
Divorces,Zaamar,2013,6
Divorces,Zaamar,2011,3
Divorces,Zaamar,2010,5
Divorces,Zaamar,2009,0
Divorces,Zaamar,2008,0
Divorces,Zaamar,2007,1
Divorces,Zaamar,2006,1
Divorces,Lun,2025,0
Divorces,Lun,2024,2
Divorces,Lun,2023,1
Divorces,Lun,2022,0
Divorces,Lun,2021,1
Divorces,Lun,2020,1
Divorces,Lun,2019,1
Divorces,Lun,2018,2
Divorces,Lun,2017,2
Divorces,Lun,2016,4
Divorces,Lun,2015,0
Divorces,Lun,2014,0
Divorces,Lun,2013,0
Divorces,Lun,2011,1
Divorces,Lun,2010,3
Divorces,Lun,2009,0
Divorces,Lun,2008,0
Divorces,Lun,2007,0
Divorces,Lun,2006,0
Divorces,Mungunmorit,2025,4
Divorces,Mungunmorit,2024,1
Divorces,Mungunmorit,2023,0
Divorces,Mungunmorit,2022,2
Divorces,Mungunmorit,2021,5
Divorces,Mungunmorit,2020,1
Divorces,Mungunmorit,2019,0
Divorces,Mungunmorit,2018,0
Divorces,Mungunmorit,2017,0
Divorces,Mungunmorit,2016,1
Divorces,Mungunmorit,2015,0
Divorces,Mungunmorit,2014,2
Divorces,Mungunmorit,2013,0
Divorces,Mungunmorit,2011,0
Divorces,Mungunmorit,2010,8
Divorces,Mungunmorit,2009,3
Divorces,Mungunmorit,2008,2
Divorces,Mungunmorit,2007,0
Divorces,Mungunmorit,2006,0
Divorces,Undurshireet,2025,0
Divorces,Undurshireet,2024,4
Divorces,Undurshireet,2023,2
Divorces,Undurshireet,2022,1
Divorces,Undurshireet,2021,1
Divorces,Undurshireet,2020,1
Divorces,Undurshireet,2019,3
Divorces,Undurshireet,2018,0
Divorces,Undurshireet,2017,0
Divorces,Undurshireet,2016,1
Divorces,Undurshireet,2015,2
Divorces,Undurshireet,2014,1
Divorces,Undurshireet,2013,2
Divorces,Undurshireet,2011,2
Divorces,Undurshireet,2010,7
Divorces,Undurshireet,2009,4
Divorces,Undurshireet,2008,3
Divorces,Undurshireet,2007,1
Divorces,Undurshireet,2006,2
Divorces,Sumber,2025,1
Divorces,Sumber,2024,2
Divorces,Sumber,2023,3
Divorces,Sumber,2022,1
Divorces,Sumber,2021,0
Divorces,Sumber,2020,3
Divorces,Sumber,2019,2
Divorces,Sumber,2018,2
Divorces,Sumber,2017,2
Divorces,Sumber,2016,1
Divorces,Sumber,2015,1
Divorces,Sumber,2014,1
Divorces,Sumber,2013,0
Divorces,Sumber,2011,1
Divorces,Sumber,2010,32
Divorces,Sumber,2009,25
Divorces,Sumber,2008,17
Divorces,Sumber,2007,14
Divorces,Sumber,2006,17
Divorces,Sergelen,2025,2
Divorces,Sergelen,2024,0
Divorces,Sergelen,2023,3
Divorces,Sergelen,2022,1
Divorces,Sergelen,2021,1
Divorces,Sergelen,2020,2
Divorces,Sergelen,2019,1
Divorces,Sergelen,2018,2
Divorces,Sergelen,2017,0
Divorces,Sergelen,2016,2
Divorces,Sergelen,2015,4
Divorces,Sergelen,2014,3
Divorces,Sergelen,2013,1
Divorces,Sergelen,2011,0
Divorces,Sergelen,2010,0
Divorces,Sergelen,2009,0
Divorces,Sergelen,2008,0
Divorces,Sergelen,2007,1
Divorces,Sergelen,2006,1
Divorces,Ugtaaltsaidam,2025,1
Divorces,Ugtaaltsaidam,2024,5
Divorces,Ugtaaltsaidam,2023,1
Divorces,Ugtaaltsaidam,2022,1
Divorces,Ugtaaltsaidam,2021,1
Divorces,Ugtaaltsaidam,2020,1
Divorces,Ugtaaltsaidam,2019,1
Divorces,Ugtaaltsaidam,2018,2
Divorces,Ugtaaltsaidam,2017,1
Divorces,Ugtaaltsaidam,2016,1
Divorces,Ugtaaltsaidam,2015,2
Divorces,Ugtaaltsaidam,2014,1
Divorces,Ugtaaltsaidam,2013,5
Divorces,Ugtaaltsaidam,2011,0
Divorces,Ugtaaltsaidam,2010,0
Divorces,Ugtaaltsaidam,2009,0
Divorces,Ugtaaltsaidam,2008,0
Divorces,Ugtaaltsaidam,2007,0
Divorces,Ugtaaltsaidam,2006,1
Divorces,Tseel,2025,1
Divorces,Tseel,2024,1
Divorces,Tseel,2023,1
Divorces,Tseel,2022,0
Divorces,Tseel,2021,0
Divorces,Tseel,2020,3
Divorces,Tseel,2019,0
Divorces,Tseel,2018,3
Divorces,Tseel,2017,1
Divorces,Tseel,2016,4
Divorces,Tseel,2015,0
Divorces,Tseel,2014,0
Divorces,Tseel,2013,0
Divorces,Tseel,2011,0
Divorces,Tseel,2010,1
Divorces,Tseel,2009,1
Divorces,Tseel,2008,0
Divorces,Tseel,2007,2
Divorces,Tseel,2006,0
Divorces,Erdene,2025,3
Divorces,Erdene,2024,0
Divorces,Erdene,2023,4
Divorces,Erdene,2022,2
Divorces,Erdene,2021,0
Divorces,Erdene,2020,1
Divorces,Erdene,2019,2
Divorces,Erdene,2018,6
Divorces,Erdene,2017,2
Divorces,Erdene,2016,0
Divorces,Erdene,2015,2
Divorces,Erdene,2014,2
Divorces,Erdene,2013,0
Divorces,Erdene,2011,1
Divorces,Erdene,2010,1
Divorces,Erdene,2009,1
Divorces,Erdene,2008,0
Divorces,Erdene,2007,1
Divorces,Erdene,2006,1
Divorces,Erdenesant,2025,0
Divorces,Erdenesant,2024,0
Divorces,Erdenesant,2023,1
Divorces,Erdenesant,2022,2
Divorces,Erdenesant,2021,0
Divorces,Erdenesant,2020,2
Divorces,Erdenesant,2019,3
Divorces,Erdenesant,2018,1
Divorces,Erdenesant,2017,1
Divorces,Erdenesant,2016,0
Divorces,Erdenesant,2015,0
Divorces,Erdenesant,2014,1
Divorces,Erdenesant,2013,6
Divorces,Erdenesant,2011,2
Divorces,Erdenesant,2010,0
Divorces,Erdenesant,2009,0
Divorces,Erdenesant,2008,0
Divorces,Erdenesant,2007,0
Divorces,Erdenesant,2006,0
Divorces,Eastern region,2025,244
Divorces,Eastern region,2024,235
Divorces,Eastern region,2023,214
Divorces,Eastern region,2022,240
Divorces,Eastern region,2021,208
Divorces,Eastern region,2020,218
Divorces,Eastern region,2019,193
Divorces,Eastern region,2018,212
Divorces,Eastern region,2017,213
Divorces,Eastern region,2016,176
Divorces,Eastern region,2015,201
Divorces,Eastern region,2014,179
Divorces,Eastern region,2013,157
Divorces,Eastern region,2011,216
Divorces,Eastern region,2010,223
Divorces,Eastern region,2009,139
Divorces,Eastern region,2008,71
Divorces,Eastern region,2007,68
Divorces,Eastern region,2006,61
Divorces,Dornod,2025,115
Divorces,Dornod,2024,98
Divorces,Dornod,2023,110
Divorces,Dornod,2022,131
Divorces,Dornod,2021,94
Divorces,Dornod,2020,101
Divorces,Dornod,2019,85
Divorces,Dornod,2018,100
Divorces,Dornod,2017,84
Divorces,Dornod,2016,74
Divorces,Dornod,2015,85
Divorces,Dornod,2014,81
Divorces,Dornod,2013,73
Divorces,Dornod,2011,93
Divorces,Dornod,2010,113
Divorces,Dornod,2009,59
Divorces,Dornod,2008,32
Divorces,Dornod,2007,35
Divorces,Dornod,2006,19
Divorces,Kherlen,2025,60
Divorces,Kherlen,2024,60
Divorces,Kherlen,2023,85
Divorces,Kherlen,2022,111
Divorces,Kherlen,2021,78
Divorces,Kherlen,2020,84
Divorces,Kherlen,2019,73
Divorces,Kherlen,2018,79
Divorces,Kherlen,2017,65
Divorces,Kherlen,2016,56
Divorces,Kherlen,2015,69
Divorces,Kherlen,2014,62
Divorces,Kherlen,2013,51
Divorces,Kherlen,2011,82
Divorces,Kherlen,2010,97
Divorces,Kherlen,2009,48
Divorces,Kherlen,2008,21
Divorces,Kherlen,2007,26
Divorces,Kherlen,2006,15
Divorces,Bayandun,2025,0
Divorces,Bayandun,2024,2
Divorces,Bayandun,2023,3
Divorces,Bayandun,2022,2
Divorces,Bayandun,2021,2
Divorces,Bayandun,2020,0
Divorces,Bayandun,2019,0
Divorces,Bayandun,2018,4
Divorces,Bayandun,2017,0
Divorces,Bayandun,2016,3
Divorces,Bayandun,2015,0
Divorces,Bayandun,2014,1
Divorces,Bayandun,2013,1
Divorces,Bayandun,2011,0
Divorces,Bayandun,2010,1
Divorces,Bayandun,2009,1
Divorces,Bayandun,2008,2
Divorces,Bayandun,2007,2
Divorces,Bayandun,2006,0
Divorces,Bayantumen,2025,28
Divorces,Bayantumen,2024,13
Divorces,Bayantumen,2023,8
Divorces,Bayantumen,2022,0
Divorces,Bayantumen,2021,1
Divorces,Bayantumen,2020,2
Divorces,Bayantumen,2019,3
Divorces,Bayantumen,2018,1
Divorces,Bayantumen,2017,1
Divorces,Bayantumen,2016,1
Divorces,Bayantumen,2015,2
Divorces,Bayantumen,2014,0
Divorces,Bayantumen,2013,1
Divorces,Bayantumen,2011,2
Divorces,Bayantumen,2010,2
Divorces,Bayantumen,2009,0
Divorces,Bayantumen,2008,0
Divorces,Bayantumen,2007,0
Divorces,Bayantumen,2006,0
Divorces,Bayan-Uul,2025,4
Divorces,Bayan-Uul,2024,3
Divorces,Bayan-Uul,2023,1
Divorces,Bayan-Uul,2022,1
Divorces,Bayan-Uul,2021,2
Divorces,Bayan-Uul,2020,0
Divorces,Bayan-Uul,2019,0
Divorces,Bayan-Uul,2018,4
Divorces,Bayan-Uul,2017,2
Divorces,Bayan-Uul,2016,2
Divorces,Bayan-Uul,2015,1
Divorces,Bayan-Uul,2014,2
Divorces,Bayan-Uul,2013,2
Divorces,Bayan-Uul,2011,0
Divorces,Bayan-Uul,2010,0
Divorces,Bayan-Uul,2009,1
Divorces,Bayan-Uul,2008,0
Divorces,Bayan-Uul,2007,0
Divorces,Bayan-Uul,2006,1
Divorces,Bulgan,2025,0
Divorces,Bulgan,2024,0
Divorces,Bulgan,2023,1
Divorces,Bulgan,2022,1
Divorces,Bulgan,2021,1
Divorces,Bulgan,2020,0
Divorces,Bulgan,2019,0
Divorces,Bulgan,2018,0
Divorces,Bulgan,2017,4
Divorces,Bulgan,2016,0
Divorces,Bulgan,2015,2
Divorces,Bulgan,2014,1
Divorces,Bulgan,2013,1
Divorces,Bulgan,2011,0
Divorces,Bulgan,2010,4
Divorces,Bulgan,2009,0
Divorces,Bulgan,2008,0
Divorces,Bulgan,2007,0
Divorces,Bulgan,2006,0
Divorces,Gurvanzagal,2025,0
Divorces,Gurvanzagal,2024,8
Divorces,Gurvanzagal,2023,0
Divorces,Gurvanzagal,2022,1
Divorces,Gurvanzagal,2021,0
Divorces,Gurvanzagal,2020,1
Divorces,Gurvanzagal,2019,1
Divorces,Gurvanzagal,2018,0
Divorces,Gurvanzagal,2017,0
Divorces,Gurvanzagal,2016,1
Divorces,Gurvanzagal,2015,1
Divorces,Gurvanzagal,2014,1
Divorces,Gurvanzagal,2013,3
Divorces,Gurvanzagal,2011,1
Divorces,Gurvanzagal,2010,0
Divorces,Gurvanzagal,2009,2
Divorces,Gurvanzagal,2008,1
Divorces,Gurvanzagal,2007,0
Divorces,Gurvanzagal,2006,0
Divorces,Dashbalbar,2025,5
Divorces,Dashbalbar,2024,5
Divorces,Dashbalbar,2023,4
Divorces,Dashbalbar,2022,3
Divorces,Dashbalbar,2021,3
Divorces,Dashbalbar,2020,4
Divorces,Dashbalbar,2019,0
Divorces,Dashbalbar,2018,2
Divorces,Dashbalbar,2017,5
Divorces,Dashbalbar,2016,6
Divorces,Dashbalbar,2015,3
Divorces,Dashbalbar,2014,1
Divorces,Dashbalbar,2013,6
Divorces,Dashbalbar,2011,1
Divorces,Dashbalbar,2010,3
Divorces,Dashbalbar,2009,0
Divorces,Dashbalbar,2008,1
Divorces,Dashbalbar,2007,0
Divorces,Dashbalbar,2006,0
Divorces,Matad,2025,0
Divorces,Matad,2024,0
Divorces,Matad,2023,1
Divorces,Matad,2022,0
Divorces,Matad,2021,0
Divorces,Matad,2020,0
Divorces,Matad,2019,0
Divorces,Matad,2018,1
Divorces,Matad,2017,0
Divorces,Matad,2016,0
Divorces,Matad,2015,0
Divorces,Matad,2014,1
Divorces,Matad,2013,2
Divorces,Matad,2011,0
Divorces,Matad,2010,0
Divorces,Matad,2009,0
Divorces,Matad,2008,0
Divorces,Matad,2007,0
Divorces,Matad,2006,0
Divorces,Sergelen,2025,1
Divorces,Sergelen,2024,2
Divorces,Sergelen,2023,2
Divorces,Sergelen,2022,3
Divorces,Sergelen,2021,3
Divorces,Sergelen,2020,3
Divorces,Sergelen,2019,0
Divorces,Sergelen,2018,1
Divorces,Sergelen,2017,0
Divorces,Sergelen,2016,0
Divorces,Sergelen,2015,0
Divorces,Sergelen,2014,0
Divorces,Sergelen,2013,0
Divorces,Sergelen,2011,2
Divorces,Sergelen,2010,0
Divorces,Sergelen,2009,0
Divorces,Sergelen,2008,0
Divorces,Sergelen,2007,0
Divorces,Sergelen,2006,0
Divorces,Khalkhgol,2025,2
Divorces,Khalkhgol,2024,1
Divorces,Khalkhgol,2023,2
Divorces,Khalkhgol,2022,2
Divorces,Khalkhgol,2021,0
Divorces,Khalkhgol,2020,0
Divorces,Khalkhgol,2019,0
Divorces,Khalkhgol,2018,1
Divorces,Khalkhgol,2017,1
Divorces,Khalkhgol,2016,2
Divorces,Khalkhgol,2015,1
Divorces,Khalkhgol,2014,1
Divorces,Khalkhgol,2013,0
Divorces,Khalkhgol,2011,0
Divorces,Khalkhgol,2010,0
Divorces,Khalkhgol,2009,0
Divorces,Khalkhgol,2008,0
Divorces,Khalkhgol,2007,2
Divorces,Khalkhgol,2006,0
Divorces,Khulunbuir,2025,1
