member_id,member,party,mandate,committee,metric,value,unit
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Medical leave,5,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Domestic official assignments,4,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Foreign official assignments,7,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Sittings,146,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Physically attended,119,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Physical attendance rate,81.5,percent
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Officially on time,48,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Officially late,71,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Official on-time rate among appearances,40.3,percent
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Arrivals with a published scheduled start,79,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Arrived by scheduled start,18,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Arrived after scheduled start,61,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Scheduled-start on-time rate,22.8,percent
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Median minutes late after actual start,15.0,minutes
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Average minutes late after actual start,34.0,minutes
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Unexplained absences,10,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Unexplained absence rate,6.8,percent
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,General leave,5,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Medical leave,4,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Domestic official assignments,0,count
m110,Б.Пунсалмаа,Democratic Party,Party list #10,Standing Committee on Petitions,Foreign official assignments,8,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Sittings,146,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Physically attended,110,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Physical attendance rate,75.3,percent
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Officially on time,93,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Officially late,17,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Official on-time rate among appearances,84.5,percent
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Arrivals with a published scheduled start,72,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Arrived by scheduled start,51,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Arrived after scheduled start,21,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Scheduled-start on-time rate,70.8,percent
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Median minutes late after actual start,14,minutes
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Average minutes late after actual start,40.6,minutes
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Unexplained absences,13,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Unexplained absence rate,8.9,percent
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,General leave,3,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Medical leave,5,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Domestic official assignments,2,count
m111,Д.Пүрэвдаваа,National Coalition,Party list #3,Standing Committee on Budget,Foreign official assignments,13,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Sittings,146,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Physically attended,136,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Physical attendance rate,93.2,percent
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Officially on time,128,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Officially late,8,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Official on-time rate among appearances,94.1,percent
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Arrivals with a published scheduled start,88,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Arrived by scheduled start,74,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Arrived after scheduled start,14,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Scheduled-start on-time rate,84.1,percent
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Median minutes late after actual start,4,minutes
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Average minutes late after actual start,41.1,minutes
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Unexplained absences,0,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Unexplained absence rate,0.0,percent
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,General leave,1,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Medical leave,2,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Domestic official assignments,0,count
m112,Д.Рэгдэл,Mongolian People’s Party,Party list #5,Standing Committee on Petitions,Foreign official assignments,7,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Sittings,146,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Physically attended,121,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Physical attendance rate,82.9,percent
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Officially on time,72,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Officially late,49,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Official on-time rate among appearances,59.5,percent
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Arrivals with a published scheduled start,79,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Arrived by scheduled start,26,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Arrived after scheduled start,53,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Scheduled-start on-time rate,32.9,percent
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Median minutes late after actual start,15,minutes
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Average minutes late after actual start,33.5,minutes
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Unexplained absences,4,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Unexplained absence rate,2.7,percent
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,General leave,1,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Medical leave,2,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Domestic official assignments,0,count
m113,О.Саранчулуун,Mongolian People’s Party,Party list #4,Standing Committee on Petitions,Foreign official assignments,18,count
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Sittings,146,count
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Physically attended,127,count
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Physical attendance rate,87.0,percent
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Officially on time,123,count
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Officially late,4,count
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Official on-time rate among appearances,96.9,percent
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Arrivals with a published scheduled start,82,count
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Arrived by scheduled start,75,count
m114,М.Сарнай,National Coalition,Party list #4,Standing Committee on Petitions,Arrived after scheduled start,7,count
