Region,Indicator,Year,value
 Dornod, Anaesthesiology,2019,8.0
 Dornod, Anaesthesiology,2018,8.0
 Dornod, Anaesthesiology,2017,8.0
 Dornod, Anaesthesiology,2016,5.0
 Dornod, Anaesthesiology,2015,5.0
 Dornod, Ophtalmology,2025,
 Dornod, Ophtalmology,2024,5.0
 Dornod, Ophtalmology,2023,15.0
 Dornod, Ophtalmology,2022,10.0
 Dornod, Ophtalmology,2021,10.0
 Dornod, Ophtalmology,2020,10.0
 Dornod, Ophtalmology,2019,10.0
 Dornod, Ophtalmology,2018,10.0
 Dornod, Ophtalmology,2017,10.0
 Dornod, Ophtalmology,2016,10.0
 Dornod, Ophtalmology,2015,10.0
 Dornod, Otorhinolaryngology,2025,
 Dornod, Otorhinolaryngology,2024,5.0
 Dornod, Otorhinolaryngology,2023,0.0
 Dornod, Otorhinolaryngology,2022,3.0
 Dornod, Otorhinolaryngology,2021,3.0
 Dornod, Otorhinolaryngology,2020,3.0
 Dornod, Otorhinolaryngology,2019,3.0
 Dornod, Otorhinolaryngology,2018,3.0
 Dornod, Otorhinolaryngology,2017,3.0
 Dornod, Otorhinolaryngology,2016,3.0
 Dornod, Otorhinolaryngology,2015,3.0
 Dornod, Dentist & stamatology,2025,
 Dornod, Dentist & stamatology,2024,
 Dornod, Dentist & stamatology,2023,0.0
 Dornod, Dentist & stamatology,2022,0.0
 Dornod, Dentist & stamatology,2021,0.0
 Dornod, Dentist & stamatology,2020,0.0
 Dornod, Dentist & stamatology,2019,0.0
 Dornod, Dentist & stamatology,2018,0.0
 Dornod, Dentist & stamatology,2017,0.0
 Dornod, Dentist & stamatology,2016,0.0
 Dornod, Dentist & stamatology,2015,0.0
 Dornod, Oncology,2025,10.0
 Dornod, Oncology,2024,10.0
 Dornod, Oncology,2023,20.0
 Dornod, Oncology,2022,6.0
 Dornod, Oncology,2021,6.0
 Dornod, Oncology,2020,6.0
 Dornod, Oncology,2019,6.0
 Dornod, Oncology,2018,6.0
 Dornod, Oncology,2017,6.0
 Dornod, Oncology,2016,6.0
 Dornod, Oncology,2015,6.0
 Dornod, Traditional medicine,2025,40.0
 Dornod, Traditional medicine,2024,40.0
 Dornod, Traditional medicine,2023,40.0
 Dornod, Traditional medicine,2022,34.0
 Dornod, Traditional medicine,2021,34.0
 Dornod, Traditional medicine,2020,34.0
 Dornod, Traditional medicine,2019,25.0
 Dornod, Traditional medicine,2018,25.0
 Dornod, Traditional medicine,2017,25.0
 Dornod, Traditional medicine,2016,25.0
 Dornod, Traditional medicine,2015,15.0
 Dornod, Palliative care,2025,
 Dornod, Palliative care,2024,
 Dornod, Palliative care,2023,0.0
 Dornod, Palliative care,2022,9.0
 Dornod, Palliative care,2021,9.0
 Dornod, Palliative care,2020,9.0
 Dornod, Palliative care,2019,9.0
 Dornod, Palliative care,2018,9.0
 Dornod, Palliative care,2017,9.0
 Dornod, Palliative care,2016,9.0
 Dornod, Palliative care,2015,0.0
 Dornod, Other,2025,9.0
 Dornod, Other,2024,1.0
 Dornod, Other,2023,0.0
 Dornod, Other,2022,20.0
 Dornod, Other,2021,20.0
 Dornod, Other,2020,20.0
 Dornod, Other,2019,20.0
 Dornod, Other,2018,20.0
 Dornod, Other,2017,20.0
 Dornod, Other,2016,91.0
 Dornod, Other,2015,0.0
 Khentii,Total,2025,602.0
 Khentii,Total,2024,602.0
 Khentii,Total,2023,602.0
 Khentii,Total,2022,588.0
 Khentii,Total,2021,1026.0
 Khentii,Total,2020,559.0
 Khentii,Total,2019,489.0
 Khentii,Total,2018,489.0
 Khentii,Total,2017,471.0
 Khentii,Total,2016,365.0
 Khentii,Total,2015,433.0
 Khentii, Internal medicine,2025,132.0
 Khentii, Internal medicine,2024,131.0
 Khentii, Internal medicine,2023,142.0
 Khentii, Internal medicine,2022,131.0
 Khentii, Internal medicine,2021,126.0
 Khentii, Internal medicine,2020,131.0
 Khentii, Internal medicine,2019,113.0
 Khentii, Internal medicine,2018,117.0
 Khentii, Internal medicine,2017,102.0
 Khentii, Internal medicine,2016,111.0
 Khentii, Internal medicine,2015,97.0
 Khentii, Surgery,2025,51.0
 Khentii, Surgery,2024,48.0
 Khentii, Surgery,2023,48.0
 Khentii, Surgery,2022,52.0
 Khentii, Surgery,2021,46.0
 Khentii, Surgery,2020,46.0
 Khentii, Surgery,2019,43.0
 Khentii, Surgery,2018,43.0
 Khentii, Surgery,2017,43.0
 Khentii, Surgery,2016,13.0
 Khentii, Surgery,2015,36.0
 Khentii, Obstetrics,2025,61.0
 Khentii, Obstetrics,2024,61.0
 Khentii, Obstetrics,2023,61.0
 Khentii, Obstetrics,2022,69.0
 Khentii, Obstetrics,2021,58.0
 Khentii, Obstetrics,2020,51.0
 Khentii, Obstetrics,2019,50.0
 Khentii, Obstetrics,2018,50.0
 Khentii, Obstetrics,2017,50.0
 Khentii, Obstetrics,2016,32.0
 Khentii, Obstetrics,2015,48.0
 Khentii, Gyneacology,2025,23.0
 Khentii, Gyneacology,2024,23.0
 Khentii, Gyneacology,2023,23.0
 Khentii, Gyneacology,2022,23.0
 Khentii, Gyneacology,2021,21.0
 Khentii, Gyneacology,2020,17.0
 Khentii, Gyneacology,2019,21.0
 Khentii, Gyneacology,2018,21.0
 Khentii, Gyneacology,2017,19.0
 Khentii, Gyneacology,2016,22.0
 Khentii, Gyneacology,2015,14.0
 Khentii, Pediatrics,2025,94.0
 Khentii, Pediatrics,2024,94.0
 Khentii, Pediatrics,2023,92.0
 Khentii, Pediatrics,2022,93.0
 Khentii, Pediatrics,2021,94.0
 Khentii, Pediatrics,2020,93.0
 Khentii, Pediatrics,2019,86.0
 Khentii, Pediatrics,2018,84.0
 Khentii, Pediatrics,2017,84.0
 Khentii, Pediatrics,2016,56.0
 Khentii, Pediatrics,2015,89.0
 Khentii, Infections,2025,43.0
 Khentii, Infections,2024,44.0
 Khentii, Infections,2023,44.0
 Khentii, Infections,2022,36.0
 Khentii, Infections,2021,468.0
 Khentii, Infections,2020,34.0
 Khentii, Infections,2019,34.0
 Khentii, Infections,2018,32.0
 Khentii, Infections,2017,31.0
 Khentii, Infections,2016,24.0
 Khentii, Infections,2015,32.0
 Khentii, Dermatology,2025,6.0
 Khentii, Dermatology,2024,6.0
 Khentii, Dermatology,2023,6.0
 Khentii, Dermatology,2022,6.0
 Khentii, Dermatology,2021,8.0
 Khentii, Dermatology,2020,8.0
 Khentii, Dermatology,2019,8.0
 Khentii, Dermatology,2018,8.0
 Khentii, Dermatology,2017,8.0
 Khentii, Dermatology,2016,0.0
 Khentii, Dermatology,2015,4.0
 Khentii, Tuberculosis,2025,12.0
 Khentii, Tuberculosis,2024,12.0
 Khentii, Tuberculosis,2023,12.0
 Khentii, Tuberculosis,2022,16.0
 Khentii, Tuberculosis,2021,16.0
 Khentii, Tuberculosis,2020,12.0
 Khentii, Tuberculosis,2019,10.0
 Khentii, Tuberculosis,2018,10.0
 Khentii, Tuberculosis,2017,10.0
 Khentii, Tuberculosis,2016,13.0
 Khentii, Tuberculosis,2015,14.0
 Khentii, Neurology,2025,26.0
 Khentii, Neurology,2024,26.0
 Khentii, Neurology,2023,26.0
 Khentii, Neurology,2022,25.0
 Khentii, Neurology,2021,30.0
 Khentii, Neurology,2020,28.0
 Khentii, Neurology,2019,24.0
 Khentii, Neurology,2018,24.0
 Khentii, Neurology,2017,24.0
 Khentii, Neurology,2016,18.0
 Khentii, Neurology,2015,17.0
 Khentii, Psychiatry & narcology,2025,15.0
 Khentii, Psychiatry & narcology,2024,15.0
 Khentii, Psychiatry & narcology,2023,15.0
 Khentii, Psychiatry & narcology,2022,10.0
 Khentii, Psychiatry & narcology,2021,15.0
 Khentii, Psychiatry & narcology,2020,15.0
 Khentii, Psychiatry & narcology,2019,14.0
 Khentii, Psychiatry & narcology,2018,14.0
 Khentii, Psychiatry & narcology,2017,14.0
 Khentii, Psychiatry & narcology,2016,9.0
 Khentii, Psychiatry & narcology,2015,4.0
 Khentii, Traumatology,2025,18.0
 Khentii, Traumatology,2024,18.0
 Khentii, Traumatology,2023,18.0
 Khentii, Traumatology,2022,15.0
 Khentii, Traumatology,2021,15.0
 Khentii, Traumatology,2020,12.0
 Khentii, Traumatology,2019,9.0
 Khentii, Traumatology,2018,9.0
 Khentii, Traumatology,2017,9.0
 Khentii, Traumatology,2016,10.0
 Khentii, Traumatology,2015,5.0
 Khentii, Nephrology,2025,
 Khentii, Nephrology,2024,
 Khentii, Nephrology,2023,0.0
 Khentii, Nephrology,2022,0.0
 Khentii, Nephrology,2021,0.0
 Khentii, Nephrology,2020,0.0
 Khentii, Nephrology,2019,0.0
 Khentii, Nephrology,2018,0.0
 Khentii, Nephrology,2017,0.0
 Khentii, Nephrology,2016,0.0
 Khentii, Nephrology,2015,0.0
 Khentii, Urology,2025,
 Khentii, Urology,2024,
 Khentii, Urology,2023,0.0
 Khentii, Urology,2022,0.0
 Khentii, Urology,2021,0.0
 Khentii, Urology,2020,0.0
 Khentii, Urology,2019,0.0
 Khentii, Urology,2018,0.0
 Khentii, Urology,2017,0.0
 Khentii, Urology,2016,0.0
 Khentii, Urology,2015,0.0
 Khentii, Anaesthesiology,2025,6.0
 Khentii, Anaesthesiology,2024,6.0
 Khentii, Anaesthesiology,2023,6.0
 Khentii, Anaesthesiology,2022,4.0
 Khentii, Anaesthesiology,2021,4.0
 Khentii, Anaesthesiology,2020,4.0
 Khentii, Anaesthesiology,2019,2.0
 Khentii, Anaesthesiology,2018,2.0
 Khentii, Anaesthesiology,2017,2.0
 Khentii, Anaesthesiology,2016,2.0
 Khentii, Anaesthesiology,2015,2.0
 Khentii, Ophtalmology,2025,
 Khentii, Ophtalmology,2024,
 Khentii, Ophtalmology,2023,0.0
 Khentii, Ophtalmology,2022,5.0
 Khentii, Ophtalmology,2021,5.0
 Khentii, Ophtalmology,2020,5.0
 Khentii, Ophtalmology,2019,4.0
 Khentii, Ophtalmology,2018,4.0
 Khentii, Ophtalmology,2017,4.0
 Khentii, Ophtalmology,2016,2.0
 Khentii, Ophtalmology,2015,5.0
 Khentii, Otorhinolaryngology,2025,6.0
 Khentii, Otorhinolaryngology,2024,6.0
 Khentii, Otorhinolaryngology,2023,6.0
 Khentii, Otorhinolaryngology,2022,15.0
 Khentii, Otorhinolaryngology,2021,14.0
 Khentii, Otorhinolaryngology,2020,14.0
 Khentii, Otorhinolaryngology,2019,14.0
 Khentii, Otorhinolaryngology,2018,14.0
 Khentii, Otorhinolaryngology,2017,14.0
 Khentii, Otorhinolaryngology,2016,2.0
 Khentii, Otorhinolaryngology,2015,10.0
 Khentii, Dentist & stamatology,2025,
 Khentii, Dentist & stamatology,2024,
 Khentii, Dentist & stamatology,2023,0.0
 Khentii, Dentist & stamatology,2022,0.0
 Khentii, Dentist & stamatology,2021,0.0
 Khentii, Dentist & stamatology,2020,0.0
 Khentii, Dentist & stamatology,2019,0.0
 Khentii, Dentist & stamatology,2018,0.0
 Khentii, Dentist & stamatology,2017,0.0
 Khentii, Dentist & stamatology,2016,1.0
 Khentii, Dentist & stamatology,2015,0.0
 Khentii, Oncology,2025,3.0
 Khentii, Oncology,2024,3.0
 Khentii, Oncology,2023,3.0
 Khentii, Oncology,2022,3.0
 Khentii, Oncology,2021,3.0
 Khentii, Oncology,2020,3.0
 Khentii, Oncology,2019,3.0
 Khentii, Oncology,2018,3.0
 Khentii, Oncology,2017,3.0
 Khentii, Oncology,2016,3.0
 Khentii, Oncology,2015,3.0
 Khentii, Traditional medicine,2025,81.0
 Khentii, Traditional medicine,2024,81.0
 Khentii, Traditional medicine,2023,81.0
 Khentii, Traditional medicine,2022,65.0
 Khentii, Traditional medicine,2021,61.0
 Khentii, Traditional medicine,2020,59.0
 Khentii, Traditional medicine,2019,32.0
 Khentii, Traditional medicine,2018,32.0
 Khentii, Traditional medicine,2017,32.0
 Khentii, Traditional medicine,2016,12.0
 Khentii, Traditional medicine,2015,45.0
 Khentii, Palliative care,2025,14.0
 Khentii, Palliative care,2024,13.0
 Khentii, Palliative care,2023,13.0
 Khentii, Palliative care,2022,9.0
 Khentii, Palliative care,2021,15.0
 Khentii, Palliative care,2020,11.0
 Khentii, Palliative care,2019,8.0
 Khentii, Palliative care,2018,8.0
 Khentii, Palliative care,2017,8.0
 Khentii, Palliative care,2016,0.0
 Khentii, Palliative care,2015,1.0
 Khentii, Other,2025,11.0
 Khentii, Other,2024,15.0
 Khentii, Other,2023,6.0
 Khentii, Other,2022,11.0
 Khentii, Other,2021,27.0
 Khentii, Other,2020,16.0
 Khentii, Other,2019,14.0
 Khentii, Other,2018,14.0
 Khentii, Other,2017,14.0
 Khentii, Other,2016,35.0
 Khentii, Other,2015,7.0
 Sukhbaatar,Total,2025,530.0
 Sukhbaatar,Total,2024,531.0
 Sukhbaatar,Total,2023,530.0
 Sukhbaatar,Total,2022,525.0
 Sukhbaatar,Total,2021,548.0
 Sukhbaatar,Total,2020,549.0
 Sukhbaatar,Total,2019,462.0
 Sukhbaatar,Total,2018,416.0
 Sukhbaatar,Total,2017,405.0
 Sukhbaatar,Total,2016,494.0
 Sukhbaatar,Total,2015,365.0
 Sukhbaatar, Internal medicine,2025,130.0
 Sukhbaatar, Internal medicine,2024,129.0
 Sukhbaatar, Internal medicine,2023,129.0
 Sukhbaatar, Internal medicine,2022,128.0
 Sukhbaatar, Internal medicine,2021,142.0
 Sukhbaatar, Internal medicine,2020,143.0
 Sukhbaatar, Internal medicine,2019,151.0
 Sukhbaatar, Internal medicine,2018,150.0
 Sukhbaatar, Internal medicine,2017,153.0
 Sukhbaatar, Internal medicine,2016,97.0
 Sukhbaatar, Internal medicine,2015,111.0
 Sukhbaatar, Surgery,2025,21.0
 Sukhbaatar, Surgery,2024,21.0
 Sukhbaatar, Surgery,2023,21.0
 Sukhbaatar, Surgery,2022,20.0
 Sukhbaatar, Surgery,2021,21.0
 Sukhbaatar, Surgery,2020,21.0
 Sukhbaatar, Surgery,2019,14.0
 Sukhbaatar, Surgery,2018,14.0
 Sukhbaatar, Surgery,2017,14.0
 Sukhbaatar, Surgery,2016,36.0
 Sukhbaatar, Surgery,2015,13.0
 Sukhbaatar, Obstetrics,2025,32.0
 Sukhbaatar, Obstetrics,2024,32.0
 Sukhbaatar, Obstetrics,2023,32.0
 Sukhbaatar, Obstetrics,2022,32.0
 Sukhbaatar, Obstetrics,2021,35.0
 Sukhbaatar, Obstetrics,2020,34.0
 Sukhbaatar, Obstetrics,2019,30.0
 Sukhbaatar, Obstetrics,2018,31.0
 Sukhbaatar, Obstetrics,2017,31.0
 Sukhbaatar, Obstetrics,2016,48.0
 Sukhbaatar, Obstetrics,2015,32.0
 Sukhbaatar, Gyneacology,2025,41.0
 Sukhbaatar, Gyneacology,2024,41.0
 Sukhbaatar, Gyneacology,2023,41.0
 Sukhbaatar, Gyneacology,2022,42.0
 Sukhbaatar, Gyneacology,2021,51.0
 Sukhbaatar, Gyneacology,2020,51.0
 Sukhbaatar, Gyneacology,2019,32.0
 Sukhbaatar, Gyneacology,2018,23.0
 Sukhbaatar, Gyneacology,2017,23.0
 Sukhbaatar, Gyneacology,2016,14.0
 Sukhbaatar, Gyneacology,2015,22.0
 Sukhbaatar, Pediatrics,2025,85.0
 Sukhbaatar, Pediatrics,2024,85.0
 Sukhbaatar, Pediatrics,2023,85.0
 Sukhbaatar, Pediatrics,2022,87.0
 Sukhbaatar, Pediatrics,2021,84.0
 Sukhbaatar, Pediatrics,2020,88.0
 Sukhbaatar, Pediatrics,2019,77.0
 Sukhbaatar, Pediatrics,2018,67.0
 Sukhbaatar, Pediatrics,2017,65.0
 Sukhbaatar, Pediatrics,2016,89.0
 Sukhbaatar, Pediatrics,2015,56.0
 Sukhbaatar, Infections,2025,34.0
 Sukhbaatar, Infections,2024,34.0
 Sukhbaatar, Infections,2023,34.0
 Sukhbaatar, Infections,2022,35.0
 Sukhbaatar, Infections,2021,28.0
 Sukhbaatar, Infections,2020,24.0
 Sukhbaatar, Infections,2019,24.0
 Sukhbaatar, Infections,2018,25.0
 Sukhbaatar, Infections,2017,25.0
 Sukhbaatar, Infections,2016,32.0
 Sukhbaatar, Infections,2015,24.0
 Sukhbaatar, Dermatology,2025,4.0
 Sukhbaatar, Dermatology,2024,4.0
 Sukhbaatar, Dermatology,2023,4.0
 Sukhbaatar, Dermatology,2022,5.0
 Sukhbaatar, Dermatology,2021,6.0
 Sukhbaatar, Dermatology,2020,6.0
 Sukhbaatar, Dermatology,2019,22.0
 Sukhbaatar, Dermatology,2018,9.0
 Sukhbaatar, Dermatology,2017,8.0
 Sukhbaatar, Dermatology,2016,4.0
 Sukhbaatar, Dermatology,2015,0.0
 Sukhbaatar, Tuberculosis,2025,12.0
 Sukhbaatar, Tuberculosis,2024,12.0
 Sukhbaatar, Tuberculosis,2023,12.0
 Sukhbaatar, Tuberculosis,2022,12.0
 Sukhbaatar, Tuberculosis,2021,12.0
 Sukhbaatar, Tuberculosis,2020,12.0
 Sukhbaatar, Tuberculosis,2019,12.0
 Sukhbaatar, Tuberculosis,2018,12.0
 Sukhbaatar, Tuberculosis,2017,12.0
 Sukhbaatar, Tuberculosis,2016,14.0
 Sukhbaatar, Tuberculosis,2015,13.0
 Sukhbaatar, Neurology,2025,22.0
 Sukhbaatar, Neurology,2024,22.0
 Sukhbaatar, Neurology,2023,22.0
 Sukhbaatar, Neurology,2022,22.0
 Sukhbaatar, Neurology,2021,30.0
 Sukhbaatar, Neurology,2020,30.0
 Sukhbaatar, Neurology,2019,40.0
 Sukhbaatar, Neurology,2018,37.0
 Sukhbaatar, Neurology,2017,32.0
 Sukhbaatar, Neurology,2016,17.0
 Sukhbaatar, Neurology,2015,18.0
 Sukhbaatar, Psychiatry & narcology,2025,15.0
 Sukhbaatar, Psychiatry & narcology,2024,15.0
 Sukhbaatar, Psychiatry & narcology,2023,15.0
 Sukhbaatar, Psychiatry & narcology,2022,15.0
 Sukhbaatar, Psychiatry & narcology,2021,11.0
 Sukhbaatar, Psychiatry & narcology,2020,11.0
 Sukhbaatar, Psychiatry & narcology,2019,7.0
 Sukhbaatar, Psychiatry & narcology,2018,7.0
 Sukhbaatar, Psychiatry & narcology,2017,5.0
 Sukhbaatar, Psychiatry & narcology,2016,4.0
 Sukhbaatar, Psychiatry & narcology,2015,9.0
 Sukhbaatar, Traumatology,2025,15.0
 Sukhbaatar, Traumatology,2024,15.0
 Sukhbaatar, Traumatology,2023,15.0
 Sukhbaatar, Traumatology,2022,15.0
 Sukhbaatar, Traumatology,2021,20.0
 Sukhbaatar, Traumatology,2020,20.0
 Sukhbaatar, Traumatology,2019,12.0
 Sukhbaatar, Traumatology,2018,12.0
 Sukhbaatar, Traumatology,2017,10.0
 Sukhbaatar, Traumatology,2016,5.0
 Sukhbaatar, Traumatology,2015,10.0
 Sukhbaatar, Nephrology,2025,
 Sukhbaatar, Nephrology,2024,
 Sukhbaatar, Nephrology,2023,0.0
 Sukhbaatar, Nephrology,2022,0.0
 Sukhbaatar, Nephrology,2021,0.0
 Sukhbaatar, Nephrology,2020,0.0
 Sukhbaatar, Nephrology,2019,0.0
 Sukhbaatar, Nephrology,2018,0.0
 Sukhbaatar, Nephrology,2017,0.0
 Sukhbaatar, Nephrology,2016,0.0
 Sukhbaatar, Nephrology,2015,0.0
 Sukhbaatar, Urology,2025,2.0
 Sukhbaatar, Urology,2024,2.0
 Sukhbaatar, Urology,2023,2.0
 Sukhbaatar, Urology,2022,2.0
 Sukhbaatar, Urology,2021,2.0
 Sukhbaatar, Urology,2020,2.0
 Sukhbaatar, Urology,2019,0.0
 Sukhbaatar, Urology,2018,0.0
 Sukhbaatar, Urology,2017,0.0
 Sukhbaatar, Urology,2016,0.0
 Sukhbaatar, Urology,2015,0.0
 Sukhbaatar, Anaesthesiology,2025,4.0
 Sukhbaatar, Anaesthesiology,2024,4.0
 Sukhbaatar, Anaesthesiology,2023,4.0
 Sukhbaatar, Anaesthesiology,2022,4.0
 Sukhbaatar, Anaesthesiology,2021,3.0
 Sukhbaatar, Anaesthesiology,2020,3.0
 Sukhbaatar, Anaesthesiology,2019,3.0
 Sukhbaatar, Anaesthesiology,2018,3.0
 Sukhbaatar, Anaesthesiology,2017,3.0
 Sukhbaatar, Anaesthesiology,2016,2.0
 Sukhbaatar, Anaesthesiology,2015,2.0
 Sukhbaatar, Ophtalmology,2025,2.0
 Sukhbaatar, Ophtalmology,2024,2.0
 Sukhbaatar, Ophtalmology,2023,2.0
 Sukhbaatar, Ophtalmology,2022,2.0
 Sukhbaatar, Ophtalmology,2021,2.0
 Sukhbaatar, Ophtalmology,2020,2.0
 Sukhbaatar, Ophtalmology,2019,2.0
 Sukhbaatar, Ophtalmology,2018,2.0
 Sukhbaatar, Ophtalmology,2017,2.0
 Sukhbaatar, Ophtalmology,2016,5.0
 Sukhbaatar, Ophtalmology,2015,2.0
 Sukhbaatar, Otorhinolaryngology,2025,2.0
 Sukhbaatar, Otorhinolaryngology,2024,2.0
 Sukhbaatar, Otorhinolaryngology,2023,2.0
 Sukhbaatar, Otorhinolaryngology,2022,2.0
 Sukhbaatar, Otorhinolaryngology,2021,4.0
 Sukhbaatar, Otorhinolaryngology,2020,4.0
 Sukhbaatar, Otorhinolaryngology,2019,2.0
 Sukhbaatar, Otorhinolaryngology,2018,2.0
 Sukhbaatar, Otorhinolaryngology,2017,2.0
 Sukhbaatar, Otorhinolaryngology,2016,10.0
 Sukhbaatar, Otorhinolaryngology,2015,2.0
 Sukhbaatar, Dentist & stamatology,2025,2.0
 Sukhbaatar, Dentist & stamatology,2024,2.0
 Sukhbaatar, Dentist & stamatology,2023,2.0
 Sukhbaatar, Dentist & stamatology,2022,2.0
 Sukhbaatar, Dentist & stamatology,2021,1.0
 Sukhbaatar, Dentist & stamatology,2020,1.0
 Sukhbaatar, Dentist & stamatology,2019,1.0
 Sukhbaatar, Dentist & stamatology,2018,1.0
 Sukhbaatar, Dentist & stamatology,2017,1.0
 Sukhbaatar, Dentist & stamatology,2016,0.0
 Sukhbaatar, Dentist & stamatology,2015,1.0
 Sukhbaatar, Oncology,2025,3.0
 Sukhbaatar, Oncology,2024,3.0
 Sukhbaatar, Oncology,2023,3.0
 Sukhbaatar, Oncology,2022,3.0
 Sukhbaatar, Oncology,2021,3.0
 Sukhbaatar, Oncology,2020,3.0
 Sukhbaatar, Oncology,2019,2.0
 Sukhbaatar, Oncology,2018,2.0
 Sukhbaatar, Oncology,2017,2.0
 Sukhbaatar, Oncology,2016,3.0
 Sukhbaatar, Oncology,2015,3.0
 Sukhbaatar, Traditional medicine,2025,36.0
 Sukhbaatar, Traditional medicine,2024,36.0
 Sukhbaatar, Traditional medicine,2023,36.0
 Sukhbaatar, Traditional medicine,2022,27.0
 Sukhbaatar, Traditional medicine,2021,26.0
 Sukhbaatar, Traditional medicine,2020,26.0
 Sukhbaatar, Traditional medicine,2019,10.0
 Sukhbaatar, Traditional medicine,2018,12.0
 Sukhbaatar, Traditional medicine,2017,12.0
 Sukhbaatar, Traditional medicine,2016,36.0
 Sukhbaatar, Traditional medicine,2015,12.0
 Sukhbaatar, Palliative care,2025,5.0
 Sukhbaatar, Palliative care,2024,5.0
 Sukhbaatar, Palliative care,2023,6.0
 Sukhbaatar, Palliative care,2022,6.0
 Sukhbaatar, Palliative care,2021,4.0
 Sukhbaatar, Palliative care,2020,4.0
 Sukhbaatar, Palliative care,2019,2.0
 Sukhbaatar, Palliative care,2018,3.0
 Sukhbaatar, Palliative care,2017,2.0
 Sukhbaatar, Palliative care,2016,8.0
 Sukhbaatar, Palliative care,2015,0.0
 Sukhbaatar, Other,2025,63.0
 Sukhbaatar, Other,2024,65.0
 Sukhbaatar, Other,2023,63.0
 Sukhbaatar, Other,2022,64.0
 Sukhbaatar, Other,2021,63.0
 Sukhbaatar, Other,2020,64.0
 Sukhbaatar, Other,2019,19.0
 Sukhbaatar, Other,2018,4.0
 Sukhbaatar, Other,2017,3.0
 Sukhbaatar, Other,2016,70.0
 Sukhbaatar, Other,2015,35.0
 Ulaanbaatar,Total,2025,15968.0
 Ulaanbaatar,Total,2024,16266.0
 Ulaanbaatar,Total,2023,15467.0
 Ulaanbaatar,Total,2022,15846.0
 Ulaanbaatar,Total,2021,15326.0
 Ulaanbaatar,Total,2020,13780.0
 Ulaanbaatar,Total,2019,13315.0
 Ulaanbaatar,Total,2018,12855.0
 Ulaanbaatar,Total,2017,12326.0
 Ulaanbaatar,Total,2016,11835.0
 Ulaanbaatar,Total,2015,11485.0
 Ulaanbaatar, Internal medicine,2025,3568.0
 Ulaanbaatar, Internal medicine,2024,3426.0
 Ulaanbaatar, Internal medicine,2023,5326.0
 Ulaanbaatar, Internal medicine,2022,4956.0
 Ulaanbaatar, Internal medicine,2021,4129.0
 Ulaanbaatar, Internal medicine,2020,3797.0
 Ulaanbaatar, Internal medicine,2019,3809.0
 Ulaanbaatar, Internal medicine,2018,3760.0
 Ulaanbaatar, Internal medicine,2017,3680.0
 Ulaanbaatar, Internal medicine,2016,3451.0
 Ulaanbaatar, Internal medicine,2015,3451.0
 Ulaanbaatar, Surgery,2025,1583.0
 Ulaanbaatar, Surgery,2024,1611.0
 Ulaanbaatar, Surgery,2023,1148.0
 Ulaanbaatar, Surgery,2022,1170.0
 Ulaanbaatar, Surgery,2021,1117.0
 Ulaanbaatar, Surgery,2020,1193.0
 Ulaanbaatar, Surgery,2019,1022.0
 Ulaanbaatar, Surgery,2018,1055.0
 Ulaanbaatar, Surgery,2017,1001.0
 Ulaanbaatar, Surgery,2016,838.0
 Ulaanbaatar, Surgery,2015,838.0
 Ulaanbaatar, Obstetrics,2025,862.0
 Ulaanbaatar, Obstetrics,2024,762.0
 Ulaanbaatar, Obstetrics,2023,738.0
 Ulaanbaatar, Obstetrics,2022,709.0
 Ulaanbaatar, Obstetrics,2021,657.0
 Ulaanbaatar, Obstetrics,2020,689.0
 Ulaanbaatar, Obstetrics,2019,697.0
 Ulaanbaatar, Obstetrics,2018,709.0
 Ulaanbaatar, Obstetrics,2017,712.0
 Ulaanbaatar, Obstetrics,2016,680.0
 Ulaanbaatar, Obstetrics,2015,680.0
 Ulaanbaatar, Gyneacology,2025,730.0
 Ulaanbaatar, Gyneacology,2024,1052.0
 Ulaanbaatar, Gyneacology,2023,602.0
 Ulaanbaatar, Gyneacology,2022,628.0
 Ulaanbaatar, Gyneacology,2021,1040.0
 Ulaanbaatar, Gyneacology,2020,656.0
 Ulaanbaatar, Gyneacology,2019,620.0
 Ulaanbaatar, Gyneacology,2018,621.0
 Ulaanbaatar, Gyneacology,2017,606.0
 Ulaanbaatar, Gyneacology,2016,549.0
 Ulaanbaatar, Gyneacology,2015,549.0
