Бүс,Үзүүлэлт,Он,value
            Баян-Өлгий,Халдварт,2017,20.0
            Баян-Өлгий,Халдварт,2016,20.0
            Баян-Өлгий,Халдварт,2015,20.0
            Баян-Өлгий,Арьс харшил,2025,11.0
            Баян-Өлгий,Арьс харшил,2024,11.0
            Баян-Өлгий,Арьс харшил,2023,11.0
            Баян-Өлгий,Арьс харшил,2022,11.0
            Баян-Өлгий,Арьс харшил,2021,11.0
            Баян-Өлгий,Арьс харшил,2020,11.0
            Баян-Өлгий,Арьс харшил,2019,10.0
            Баян-Өлгий,Арьс харшил,2018,10.0
            Баян-Өлгий,Арьс харшил,2017,10.0
            Баян-Өлгий,Арьс харшил,2016,7.0
            Баян-Өлгий,Арьс харшил,2015,7.0
            Баян-Өлгий,Сүрьеэ,2025,11.0
            Баян-Өлгий,Сүрьеэ,2024,11.0
            Баян-Өлгий,Сүрьеэ,2023,11.0
            Баян-Өлгий,Сүрьеэ,2022,11.0
            Баян-Өлгий,Сүрьеэ,2021,11.0
            Баян-Өлгий,Сүрьеэ,2020,11.0
            Баян-Өлгий,Сүрьеэ,2019,10.0
            Баян-Өлгий,Сүрьеэ,2018,10.0
            Баян-Өлгий,Сүрьеэ,2017,10.0
            Баян-Өлгий,Сүрьеэ,2016,6.0
            Баян-Өлгий,Сүрьеэ,2015,6.0
            Баян-Өлгий,Мэдрэл,2025,68.0
            Баян-Өлгий,Мэдрэл,2024,63.0
            Баян-Өлгий,Мэдрэл,2023,63.0
            Баян-Өлгий,Мэдрэл,2022,48.0
            Баян-Өлгий,Мэдрэл,2021,75.0
            Баян-Өлгий,Мэдрэл,2020,70.0
            Баян-Өлгий,Мэдрэл,2019,53.0
            Баян-Өлгий,Мэдрэл,2018,53.0
            Баян-Өлгий,Мэдрэл,2017,55.0
            Баян-Өлгий,Мэдрэл,2016,48.0
            Баян-Өлгий,Мэдрэл,2015,48.0
            Баян-Өлгий,Сэтгэц,2025,15.0
            Баян-Өлгий,Сэтгэц,2024,15.0
            Баян-Өлгий,Сэтгэц,2023,15.0
            Баян-Өлгий,Сэтгэц,2022,15.0
            Баян-Өлгий,Сэтгэц,2021,15.0
            Баян-Өлгий,Сэтгэц,2020,15.0
            Баян-Өлгий,Сэтгэц,2019,15.0
            Баян-Өлгий,Сэтгэц,2018,15.0
            Баян-Өлгий,Сэтгэц,2017,15.0
            Баян-Өлгий,Сэтгэц,2016,10.0
            Баян-Өлгий,Сэтгэц,2015,10.0
            Баян-Өлгий,Гэмтэл,2025,11.0
            Баян-Өлгий,Гэмтэл,2024,11.0
            Баян-Өлгий,Гэмтэл,2023,11.0
            Баян-Өлгий,Гэмтэл,2022,11.0
            Баян-Өлгий,Гэмтэл,2021,11.0
            Баян-Өлгий,Гэмтэл,2020,11.0
            Баян-Өлгий,Гэмтэл,2019,10.0
            Баян-Өлгий,Гэмтэл,2018,10.0
            Баян-Өлгий,Гэмтэл,2017,10.0
            Баян-Өлгий,Гэмтэл,2016,10.0
            Баян-Өлгий,Гэмтэл,2015,10.0
            Баян-Өлгий,Нефролог,2025,
            Баян-Өлгий,Нефролог,2024,
            Баян-Өлгий,Нефролог,2023,0.0
            Баян-Өлгий,Нефролог,2022,0.0
            Баян-Өлгий,Нефролог,2021,0.0
            Баян-Өлгий,Нефролог,2020,5.0
            Баян-Өлгий,Нефролог,2019,0.0
            Баян-Өлгий,Нефролог,2018,0.0
            Баян-Өлгий,Нефролог,2017,0.0
            Баян-Өлгий,Нефролог,2016,0.0
            Баян-Өлгий,Нефролог,2015,0.0
            Баян-Өлгий,Уролог,2025,
            Баян-Өлгий,Уролог,2024,
            Баян-Өлгий,Уролог,2023,0.0
            Баян-Өлгий,Уролог,2022,0.0
            Баян-Өлгий,Уролог,2021,0.0
            Баян-Өлгий,Уролог,2020,0.0
            Баян-Өлгий,Уролог,2019,0.0
            Баян-Өлгий,Уролог,2018,0.0
            Баян-Өлгий,Уролог,2017,0.0
            Баян-Өлгий,Уролог,2016,0.0
            Баян-Өлгий,Уролог,2015,0.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2025,11.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2024,11.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2023,10.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2022,9.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2021,9.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2020,9.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2019,8.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2018,8.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2017,8.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2016,8.0
            Баян-Өлгий,"Эрчимт эмчилгээ, сэхээн амьдруулах",2015,8.0
            Баян-Өлгий,Нүд,2025,11.0
            Баян-Өлгий,Нүд,2024,11.0
            Баян-Өлгий,Нүд,2023,11.0
            Баян-Өлгий,Нүд,2022,11.0
            Баян-Өлгий,Нүд,2021,11.0
            Баян-Өлгий,Нүд,2020,11.0
            Баян-Өлгий,Нүд,2019,10.0
            Баян-Өлгий,Нүд,2018,10.0
            Баян-Өлгий,Нүд,2017,10.0
            Баян-Өлгий,Нүд,2016,10.0
            Баян-Өлгий,Нүд,2015,10.0
            Баян-Өлгий,"Чих, хамар хоолой",2025,12.0
            Баян-Өлгий,"Чих, хамар хоолой",2024,12.0
            Баян-Өлгий,"Чих, хамар хоолой",2023,18.0
            Баян-Өлгий,"Чих, хамар хоолой",2022,18.0
            Баян-Өлгий,"Чих, хамар хоолой",2021,21.0
            Баян-Өлгий,"Чих, хамар хоолой",2020,21.0
            Баян-Өлгий,"Чих, хамар хоолой",2019,19.0
            Баян-Өлгий,"Чих, хамар хоолой",2018,18.0
            Баян-Өлгий,"Чих, хамар хоолой",2017,18.0
            Баян-Өлгий,"Чих, хамар хоолой",2016,12.0
            Баян-Өлгий,"Чих, хамар хоолой",2015,12.0
            Баян-Өлгий,Эрүү нүүр,2025,12.0
            Баян-Өлгий,Эрүү нүүр,2024,12.0
            Баян-Өлгий,Эрүү нүүр,2023,12.0
            Баян-Өлгий,Эрүү нүүр,2022,12.0
            Баян-Өлгий,Эрүү нүүр,2021,12.0
            Баян-Өлгий,Эрүү нүүр,2020,12.0
            Баян-Өлгий,Эрүү нүүр,2019,11.0
            Баян-Өлгий,Эрүү нүүр,2018,11.0
            Баян-Өлгий,Эрүү нүүр,2017,11.0
            Баян-Өлгий,Эрүү нүүр,2016,11.0
            Баян-Өлгий,Эрүү нүүр,2015,11.0
            Баян-Өлгий,Хавдар,2025,6.0
            Баян-Өлгий,Хавдар,2024,6.0
            Баян-Өлгий,Хавдар,2023,6.0
            Баян-Өлгий,Хавдар,2022,6.0
            Баян-Өлгий,Хавдар,2021,6.0
            Баян-Өлгий,Хавдар,2020,6.0
            Баян-Өлгий,Хавдар,2019,4.0
            Баян-Өлгий,Хавдар,2018,6.0
            Баян-Өлгий,Хавдар,2017,7.0
            Баян-Өлгий,Хавдар,2016,7.0
            Баян-Өлгий,Хавдар,2015,6.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2025,78.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2024,87.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2023,57.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2022,33.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2021,29.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2020,40.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2019,21.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2018,18.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2017,16.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2016,19.0
            Баян-Өлгий,Уламжлалт эмчилгээ,2015,12.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2025,10.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2024,10.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2023,15.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2022,15.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2021,15.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2020,15.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2019,10.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2018,15.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2017,9.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2016,5.0
            Баян-Өлгий,Хөнгөвчлөх эмчилгээ,2015,2.0
            Баян-Өлгий,Бусад,2025,79.0
            Баян-Өлгий,Бусад,2024,78.0
            Баян-Өлгий,Бусад,2023,121.0
            Баян-Өлгий,Бусад,2022,119.0
            Баян-Өлгий,Бусад,2021,110.0
            Баян-Өлгий,Бусад,2020,103.0
            Баян-Өлгий,Бусад,2019,60.0
            Баян-Өлгий,Бусад,2018,63.0
            Баян-Өлгий,Бусад,2017,55.0
            Баян-Өлгий,Бусад,2016,92.0
            Баян-Өлгий,Бусад,2015,48.0
            Говь-Алтай,Нийт,2025,487.0
            Говь-Алтай,Нийт,2024,508.0
            Говь-Алтай,Нийт,2023,493.0
            Говь-Алтай,Нийт,2022,486.0
            Говь-Алтай,Нийт,2021,491.0
            Говь-Алтай,Нийт,2020,481.0
            Говь-Алтай,Нийт,2019,471.0
            Говь-Алтай,Нийт,2018,455.0
            Говь-Алтай,Нийт,2017,449.0
            Говь-Алтай,Нийт,2016,439.0
            Говь-Алтай,Нийт,2015,375.0
            Говь-Алтай,Дотор,2025,162.0
            Говь-Алтай,Дотор,2024,157.0
            Говь-Алтай,Дотор,2023,170.0
            Говь-Алтай,Дотор,2022,157.0
            Говь-Алтай,Дотор,2021,157.0
            Говь-Алтай,Дотор,2020,156.0
            Говь-Алтай,Дотор,2019,155.0
            Говь-Алтай,Дотор,2018,155.0
            Говь-Алтай,Дотор,2017,155.0
            Говь-Алтай,Дотор,2016,114.0
            Говь-Алтай,Дотор,2015,114.0
            Говь-Алтай,Мэс засал,2025,18.0
            Говь-Алтай,Мэс засал,2024,29.0
            Говь-Алтай,Мэс засал,2023,30.0
            Говь-Алтай,Мэс засал,2022,29.0
            Говь-Алтай,Мэс засал,2021,33.0
            Говь-Алтай,Мэс засал,2020,33.0
            Говь-Алтай,Мэс засал,2019,34.0
            Говь-Алтай,Мэс засал,2018,34.0
            Говь-Алтай,Мэс засал,2017,34.0
            Говь-Алтай,Мэс засал,2016,35.0
            Говь-Алтай,Мэс засал,2015,35.0
            Говь-Алтай,Төрөх,2025,47.0
            Говь-Алтай,Төрөх,2024,47.0
            Говь-Алтай,Төрөх,2023,40.0
            Говь-Алтай,Төрөх,2022,47.0
            Говь-Алтай,Төрөх,2021,47.0
            Говь-Алтай,Төрөх,2020,48.0
            Говь-Алтай,Төрөх,2019,48.0
            Говь-Алтай,Төрөх,2018,43.0
            Говь-Алтай,Төрөх,2017,43.0
            Говь-Алтай,Төрөх,2016,34.0
            Говь-Алтай,Төрөх,2015,34.0
            Говь-Алтай,Эмэгтэйчүүд,2025,24.0
            Говь-Алтай,Эмэгтэйчүүд,2024,24.0
            Говь-Алтай,Эмэгтэйчүүд,2023,22.0
            Говь-Алтай,Эмэгтэйчүүд,2022,24.0
            Говь-Алтай,Эмэгтэйчүүд,2021,24.0
            Говь-Алтай,Эмэгтэйчүүд,2020,24.0
            Говь-Алтай,Эмэгтэйчүүд,2019,24.0
            Говь-Алтай,Эмэгтэйчүүд,2018,22.0
            Говь-Алтай,Эмэгтэйчүүд,2017,22.0
            Говь-Алтай,Эмэгтэйчүүд,2016,21.0
            Говь-Алтай,Эмэгтэйчүүд,2015,21.0
            Говь-Алтай,Хүүхэд,2025,70.0
            Говь-Алтай,Хүүхэд,2024,70.0
            Говь-Алтай,Хүүхэд,2023,66.0
            Говь-Алтай,Хүүхэд,2022,70.0
            Говь-Алтай,Хүүхэд,2021,70.0
            Говь-Алтай,Хүүхэд,2020,70.0
            Говь-Алтай,Хүүхэд,2019,69.0
            Говь-Алтай,Хүүхэд,2018,69.0
            Говь-Алтай,Хүүхэд,2017,69.0
            Говь-Алтай,Хүүхэд,2016,50.0
            Говь-Алтай,Хүүхэд,2015,50.0
            Говь-Алтай,Халдварт,2025,36.0
            Говь-Алтай,Халдварт,2024,36.0
            Говь-Алтай,Халдварт,2023,35.0
            Говь-Алтай,Халдварт,2022,37.0
            Говь-Алтай,Халдварт,2021,39.0
            Говь-Алтай,Халдварт,2020,39.0
            Говь-Алтай,Халдварт,2019,39.0
            Говь-Алтай,Халдварт,2018,42.0
            Говь-Алтай,Халдварт,2017,42.0
            Говь-Алтай,Халдварт,2016,40.0
            Говь-Алтай,Халдварт,2015,40.0
            Говь-Алтай,Арьс харшил,2025,7.0
            Говь-Алтай,Арьс харшил,2024,7.0
            Говь-Алтай,Арьс харшил,2023,7.0
            Говь-Алтай,Арьс харшил,2022,8.0
            Говь-Алтай,Арьс харшил,2021,8.0
            Говь-Алтай,Арьс харшил,2020,8.0
            Говь-Алтай,Арьс харшил,2019,6.0
            Говь-Алтай,Арьс харшил,2018,6.0
            Говь-Алтай,Арьс харшил,2017,6.0
            Говь-Алтай,Арьс харшил,2016,5.0
            Говь-Алтай,Арьс харшил,2015,5.0
            Говь-Алтай,Сүрьеэ,2025,8.0
            Говь-Алтай,Сүрьеэ,2024,8.0
            Говь-Алтай,Сүрьеэ,2023,8.0
