id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Нэр
9040,,,Point,106.839991,47.955512,Супер маркет,Гэрэлт түвшин ХХК
9041,,,Point,106.832958,47.955713,Супер маркет,Луугийн овоо ХХК
9042,,,Point,106.828027,47.9627,Супер маркет,Тосон мэргэн ХХК
9043,,,Point,106.828886,47.96423,Супер маркет,Оюунжаргал нар ХХК
9044,,,Point,106.835506,47.956975,Супер маркет,Олонлог оршихуй ЗБН
9045,,,Point,106.826636,47.960213,Супер маркет,Шингэд ХХК
9046,,,Point,106.82745,47.956801,Супер маркет,Батбай дэлгэрэх  ХХК
9047,,,Point,106.830901,47.957704,Супер маркет,Моом ХХК
9048,,,Point,106.834664,47.958957,Супер маркет,Нас очир ХХК
9049,,,Point,106.832013,47.967342,Супер маркет,ДНОУ  ХХК
9050,,,Point,106.827097,47.956454,Супер маркет,Төгс бүс ХХК
9051,,,Point,106.840354,47.955983,Супер маркет,Оюу хужирт ХХК
9052,,,Point,106.826518,47.959803,Супер маркет,Онц асрал ХХК
9053,,,Point,106.825852,47.9656,Супер маркет,Эсасани ХХК
9054,,,Point,106.828055,47.959947,Супер маркет,Алтан ембүү ХХК
9055,,,Point,106.82683,47.956559,Супер маркет,Бичгэн цагаан ХХК
9056,,,Point,106.827165,47.960076,Супер маркет,Билгүүн сайхан
9057,,,Point,106.8339,47.963557,Супер маркет,Баян дэврэх ХХК
9058,,,Point,106.830401,47.959585,Супер маркет,Дэлгэрэн дэвжих ундрага ХХК
9059,,,Point,106.832012,47.967362,Супер маркет,Од цэлмүүн ХХК
9060,,,Point,106.82918,47.964989,Супер маркет,Баялаг төв ХХК
9061,,,Point,106.830551,47.959031,Супер маркет,Баян өндөр дэлгэрэх ХХК
9062,,,Point,106.839003,47.963258,Супер маркет,Бичигт хайрхан ХХК
9063,,,Point,106.83954,47.960017,Супер маркет,Хашака ХХК
9064,,,Point,106.852723,47.963366,Супер маркет,ХМБ  ХХК
9065,,,Point,106.850909,47.961402,Супер маркет,Ази солонго ХХК
9066,,,Point,106.845125,47.961892,Супер маркет,Уул далай ХХК
9067,,,Point,106.844467,47.962293,Супер маркет,Марта гэрэл ХХК
9068,,,Point,106.833137,47.964639,Супер маркет,Хишигт адуут ХХК
9069,,,Point,106.84066,47.96412,Супер маркет,Шинэ сувдан зул ХХК
9070,,,Point,106.834961,47.961362,Супер маркет,Гонгорын даллага ХХК
9071,,,Point,106.836661,47.967349,Супер маркет,Агар түшиг ХХК
9072,,,Point,106.837878,47.963569,Супер маркет,Ганчин ХХК
9073,,,Point,106.843859,47.960345,Супер маркет,Булган тэмүүлэл ХХК
9074,,,Point,106.843901,47.960479,Супер маркет,Тайж гурван марал од
9075,,,Point,106.844413,47.959183,Супер маркет,Агнистын оч ХХК
9076,,,Point,106.860513,47.950216,Супер маркет,Өгөөж тулга ХХК
9077,,,Point,106.867891,47.946347,Супер маркет,Лха мөнх наран ХХК
9078,,,Point,106.871443,47.944696,Супер маркет,Чачирт гол ХХК
9079,,,Point,106.870998,47.944926,Супер маркет,Хангал шажин ХХК
9080,,,Point,106.849901,47.954151,Супер маркет,Дархан цогт ХХК
9081,,,Point,106.849942,47.952616,Супер маркет,Бат олох ХХК
9082,,,Point,106.855296,47.952325,Супер маркет,Шинэ булаг өлзийт ХХК
9083,,,Point,106.850681,47.950966,Супер маркет,Энх мэнд үжин ХХК
9084,,,Point,106.846192,47.949782,Супер маркет,Түмэндэмбэрэл ХХК
9085,,,Point,106.859365,47.947852,Супер маркет,Сувд хайрхан ХХК
9086,,,Point,106.863065,47.94673,Супер маркет,Хүсэл орших ХХК
9087,,,Point,106.849183,47.951594,Супер маркет,ССАТ ХХК
9088,,,Point,106.865652,47.947532,Супер маркет,Дэврүүн ХХК
9089,,,Point,106.857425,47.951592,Супер маркет,Их дөрвөн эрдэнэ ХХК
9090,,,Point,106.868907,47.945852,Супер маркет,Есөн хонгор ХХК
9091,,,Point,106.864136,47.947356,Супер маркет,Их сүжигт хайрхан ХХК
9092,,,Point,106.859909,47.950441,Супер маркет,Мөнгөн унага ХХК
9093,,,Point,106.859574,47.948974,Супер маркет,Нинж буян ББН
9094,,,Point,106.860047,47.949613,Супер маркет,Билэг шарын гол ХХК
9095,,,Point,106.849323,47.952503,Супер маркет,Арвижих булаг очир
9096,,,Point,106.859475,47.950601,Супер маркет,Том мянган ХХК
9097,,,Point,106.849467,47.952819,Супер маркет,Хөх огторго ХХК
9098,,,Point,106.854944,47.950682,Супер маркет,Маралт суварга ХХК
9099,,,Point,106.851468,47.953904,Супер маркет,Өнөр төгс ХХК
9100,,,Point,106.864182,47.947337,Супер маркет,Дорж бадар ХХК
9101,,,Point,106.858391,47.950699,Супер маркет,Базука   ХХК
9102,,,Point,106.852679,47.916847,Супер маркет,Батов ХХК
9103,,,Point,106.852848,47.916846,Супер маркет,Цэлмэг далайн буян
9104,,,Point,106.852522,47.913968,Супер маркет,Шарга адуут ХХК
9105,,,Point,106.852657,47.913978,Супер маркет,Алтан жангар ХХК
9106,,,Point,106.8535,47.914008,Супер маркет,Олух ХХК
9107,,,Point,106.852462,47.913615,Супер маркет,Мандах газар ххк
9108,,,Point,106.850732,47.913189,Супер маркет,Худаг булаг хайрхан ХХК
9109,,,Point,106.846558,47.913073,Супер маркет,Веам сервис ХХК
9110,,,Point,106.846481,47.913316,Супер маркет,Ундраххиан ХХК
9111,,,Point,106.845977,47.916693,Супер маркет,Цэцэн хан хөхий ХХК
9112,,,Point,106.846506,47.91436,Супер маркет,Солонго гэрэл ХХК
9113,,,Point,106.847506,47.91286,Супер маркет,Мөнх мөнх ХХК
9114,,,Point,106.846307,47.914573,Супер маркет,Өөдлөх плаза ХХК
9115,,,Point,106.850605,47.916641,Супер маркет,Их баяннуур ХХК
9116,,,Point,106.846495,47.913896,Супер маркет,Оргилуун эх ХХК
9117,,,Point,106.846133,47.916014,Супер маркет,Ном сувд ХХК
9118,,,Point,106.845445,47.914747,Супер маркет,Эл Би Би Си ХХК
9119,,,Point,106.8453,47.916802,Супер маркет,Бат үржин нэмэх  ХХК
9120,,,Point,106.844304,47.916832,Супер маркет,Молбаттал ХХК
9121,,,Point,106.842973,47.916832,Супер маркет,Нью эпоч холдинг ХХК
9122,,,Point,106.843612,47.914235,Супер маркет,Нуурын шугам ХХК
9123,,,Point,106.845429,47.91578,Супер маркет,Ихэр удам ХХК
9124,,,Point,106.845257,47.916478,Супер маркет,Хонгилцогийн бэл ХХК
9125,,,Point,106.843365,47.91352,Супер маркет,Талын гурван улаан ХХК
9126,,,Point,106.84457,47.914339,Супер маркет,Нийж ХХК
9127,,,Point,106.844866,47.91272,Супер маркет,Сандагжүн  ХХК
9128,,,Point,106.737471,47.917489,Супер маркет,Цайдам ээж ХХК
9129,,,Point,106.733048,47.924914,Супер маркет,Ангилаг ХХК
9130,,,Point,106.734676,47.92386,Супер маркет,Өндөр угсаатан ХХК
9131,,,Point,106.734685,47.923266,Супер маркет,Шидэт шим ХХК
9132,,,Point,106.729642,47.924242,Супер маркет,Амархишиг аз ХХК
9133,,,Point,106.73674,47.919612,Супер маркет,Дөрвөн морь ХХК
9134,,,Point,106.737105,47.911602,Супер маркет,Бөхөн овоо ХХК
9135,,,Point,106.740077,47.925013,Супер маркет,Уужим ХХК
9136,,,Point,106.743622,47.921036,Супер маркет,Мандал цохиот ХХК
9137,,,Point,106.747938,47.917908,Супер маркет,Харь хотгойд ХХК
9138,,,Point,106.750572,47.915469,Супер маркет,Зүүн алдар ХХК
9139,,,Point,106.750237,47.915234,Супер маркет,Дүнгээ ХХК
9140,,,Point,106.744294,47.912942,Супер маркет,Мөнх төгөлдөр сайхан
9141,,,Point,106.736133,47.910889,Супер маркет,Би Ди Оюу ХХК
9142,,,Point,106.732045,47.907306,Супер маркет,Амжилтын өргөө ХХК
9143,,,Point,106.735236,47.906876,Супер маркет,Чандмань булаг ХХК
9144,,,Point,106.753224,47.913274,Супер маркет,Өвөрхүрхрээ ХХК
9145,,,Point,106.737574,47.916881,Супер маркет,Одгэрэл ХХК
9146,,,Point,106.742997,47.920923,Супер маркет,Тост хайрхан уул ХХК
9147,,,Point,106.73658,47.919828,Супер маркет,Эй Ти Жи Эн ХХК
9148,,,Point,106.731876,47.908763,Супер маркет,Үнэн зөвийн зам ХХК
9149,,,Point,106.738175,47.92112,Супер маркет,Энхбилгүүн ХХК
9150,,,Point,106.75069,47.914901,Супер маркет,Энх мөнх хүслэн ХХК
9151,,,Point,106.735739,47.910615,Супер маркет,Гүртэн цэрэн ХХК
9152,,,Point,106.736587,47.911434,Супер маркет,Анхны хишиг ХХК
9153,,,Point,106.746446,47.913043,Супер маркет,Орбит зам ХХК
9154,,,Point,106.734889,47.911808,Супер маркет,Замба Эй Си ХХК
9155,,,Point,106.72855,47.907974,Супер маркет,Арвижих удаанжаргал
