id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Замын ангилал,Батлагдсан огноо,Замын зурвас газар,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Нэмэлт тайлбар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
527343,,,Polygon,107.452111,47.984704,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527344,,,Polygon,107.454317,47.984655,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527345,,,Polygon,107.452157,47.984709,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527346,,,Polygon,107.453788,47.984676,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527347,,,Polygon,107.452203,47.984713,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527348,,,Polygon,107.45225,47.984717,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527349,,,Polygon,107.453786,47.984685,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527350,,,Polygon,107.451777,47.984683,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527351,,,Polygon,107.454315,47.984672,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527352,,,Polygon,107.45243,47.984727,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527353,,,Polygon,107.452486,47.984728,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527354,,,Polygon,107.454313,47.984689,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527355,,,Polygon,107.452585,47.984735,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527356,,,Polygon,107.4526,47.984738,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527357,,,Polygon,107.452611,47.98474,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527358,,,Polygon,107.452622,47.984742,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527359,,,Polygon,107.452632,47.984744,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527360,,,Polygon,107.452643,47.984746,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527361,,,Polygon,107.452654,47.984748,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527362,,,Polygon,107.45431,47.984706,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527363,,,Polygon,107.452664,47.984751,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527364,,,Polygon,107.452675,47.984753,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527365,,,Polygon,107.452685,47.984756,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527366,,,Polygon,107.452695,47.984759,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527367,,,Polygon,107.433147,47.984671,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527368,,,Polygon,107.452706,47.984762,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527369,,,Polygon,107.453738,47.984717,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527370,,,Polygon,107.452716,47.984765,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527371,,,Polygon,107.452726,47.984768,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527372,,,Polygon,107.452736,47.984771,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527373,,,Polygon,107.453771,47.984749,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527374,,,Polygon,107.452746,47.984775,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527375,,,Polygon,107.452756,47.984778,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527376,,,Polygon,107.452344,47.984755,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527377,,,Polygon,107.452765,47.984782,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527378,,,Polygon,107.452775,47.984786,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527379,,,Polygon,107.453767,47.98476,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527380,,,Polygon,107.452784,47.98479,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527381,,,Polygon,107.452794,47.984794,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527382,,,Polygon,107.452803,47.984798,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527383,,,Polygon,107.454254,47.984743,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527384,,,Polygon,107.45281,47.984801,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527385,,,Polygon,107.453762,47.984775,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527386,,,Polygon,107.454295,47.984773,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527387,,,Polygon,107.453757,47.984789,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527388,,,Polygon,107.454292,47.984784,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527389,,,Polygon,107.453751,47.984803,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527390,,,Polygon,107.454287,47.9848,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527391,,,Polygon,107.453746,47.984817,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527392,,,Polygon,107.452898,47.984849,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527393,,,Polygon,107.454282,47.984815,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527394,,,Polygon,107.452904,47.984853,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527395,,,Polygon,107.453739,47.984831,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527396,,,Polygon,107.452912,47.984859,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527397,,,Polygon,107.452919,47.984864,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527398,,,Polygon,107.453733,47.984845,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527399,,,Polygon,107.454276,47.984832,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527400,,,Polygon,107.452926,47.984869,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527401,,,Polygon,107.452934,47.984875,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527402,,,Polygon,107.45427,47.984848,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527403,,,Polygon,107.452941,47.984881,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527404,,,Polygon,107.453726,47.984859,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527405,,,Polygon,107.452948,47.984886,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527406,,,Polygon,107.453718,47.984873,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527407,,,Polygon,107.452954,47.984892,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527408,,,Polygon,107.452961,47.984898,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527409,,,Polygon,107.452967,47.984904,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527410,,,Polygon,107.454261,47.984868,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527411,,,Polygon,107.452856,47.984859,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527412,,,Polygon,107.452974,47.98491,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527413,,,Polygon,107.45298,47.984916,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527414,,,Polygon,107.453708,47.984891,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527415,,,Polygon,107.452986,47.984922,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527416,,,Polygon,107.452992,47.984928,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527417,,,Polygon,107.428227,47.984926,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527418,,,Polygon,107.452998,47.984934,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527419,,,Polygon,107.453003,47.98494,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527420,,,Polygon,107.453008,47.984947,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527421,,,Polygon,107.453014,47.984953,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527422,,,Polygon,107.453019,47.98496,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527423,,,Polygon,107.453024,47.984966,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527424,,,Polygon,107.453028,47.984973,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527425,,,Polygon,107.453033,47.984979,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527426,,,Polygon,107.453037,47.984986,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527427,,,Polygon,107.453042,47.984993,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527428,,,Polygon,107.453046,47.985,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527429,,,Polygon,107.45305,47.985007,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527430,,,Polygon,107.453053,47.985014,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527431,,,Polygon,107.453057,47.98502,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527432,,,Polygon,107.45306,47.985028,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527433,,,Polygon,107.453063,47.985035,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527434,,,Polygon,107.453067,47.985042,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527435,,,Polygon,107.453069,47.985049,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527436,,,Polygon,107.433045,47.984972,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527437,,,Polygon,107.453072,47.985056,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527438,,,Polygon,107.454221,47.984961,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527439,,,Polygon,107.454181,47.985051,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527440,,,Polygon,107.453575,47.985087,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
527441,,,Polygon,107.453604,47.985139,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөгдсөн авто зам,2017.04.17,,Тэрэлж тосгоны хэсэгчилсэн ерөнхий төлөвлөгөө,2022 оны 4 сарын 14-ны өдөр мэдээг оруулав,,,,
