id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,Гудамж
3085878,ТТО131749006722945,,Polygon,107.250902,47.777214,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Налайх,1-р хороо,Уурхайчин /12750/,,
3085879,ТТО131749006723067,,Polygon,107.251173,47.777161,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Налайх,1-р хороо,Уурхайчин /12750/,,
3085906,ТТО181749011007671,,MultiPolygon,107.0776,47.865223,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,11-р хороо,Чулуут /13220/,,
3112368,ТТО171749443461097,,Polygon,107.012529,47.913518,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Баянзүрх,10-р хороо,Амгалан-1 /13260/,,
3112434,ТТО171749645051232,,Polygon,107.374875,47.823971,Тохижилтын загвар зураг,Аялал жуулчлалын барилга,Налайх,1-р хороо,Хөх давааны энгэр /12605/,,
3112437,ТТО181749647400323,,Polygon,106.860498,47.898882,Тохижилтын загвар зураг,Үйлдвэрлэлийн барилга,Хан-Уул,3-р хороо,Үйлдвэр 1-3 /17062/,,
3112459,ТТО181749695500467,,MultiPolygon,107.160906,47.830804,Тохижилтын загвар зураг,Үйлдвэрлэлийн барилга,Баянзүрх,11-р хороо,Харгана /13091/,,
3112464,ТТО131749702718137,,MultiPolygon,106.876137,47.924558,Тохижилтын загвар зураг,Үйлчилгээний барилга,Баянгол,14-р хороо,4-р хороолол-7 /16066/,,
3112502,ТТО181749718967430,,Polygon,106.908291,47.921188,Тохижилтын загвар зураг,Тохижилт,Чингэлтэй,4-р хороо,"40, 50 мянгат-1 /15170/",,
3112503,ТТО181749718998489,,Polygon,106.908651,47.921143,Тохижилтын загвар зураг,Тохижилт,Чингэлтэй,4-р хороо,"40, 50 мянгат-1 /15170/",,
3112670,ТТО171750050909582,,MultiPolygon,106.783625,47.8855,Тохижилтын загвар зураг,Үйлдвэрлэлийн барилга,Сонгинохайрхан,20-р хороо,Сонсголон-4 /18133/,,
3113482,ТТО131750678469463,,Polygon,106.935597,47.91102,Тохижилтын загвар зураг,Үйлчилгээтэй амины орон сууц,Баянзүрх,43-р хороо,13-р хороолол 2-5 /13374/,,
3113483,ТТО131750678469540,,Polygon,106.935466,47.911007,Тохижилтын загвар зураг,Үйлчилгээтэй амины орон сууц,Баянзүрх,43-р хороо,13-р хороолол 2-5 /13374/,,
3113648,ТТО171750769267323,,Polygon,106.847859,47.913875,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Сонгинохайрхан,13-р хороо,1-р хороолол-1 /18030/,,
3113773,ТТО131750838299111,,Polygon,106.881515,47.911018,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Баянгол,4-р хороо,2-р хороолол-3 /16052/,,
3113774,ТТО171750838299192,,Polygon,106.881473,47.911002,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Баянгол,4-р хороо,2-р хороолол-3 /16052/,,
3113784,ТТО171750840903098,,Polygon,106.840829,47.916747,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Сонгинохайрхан,15-р хороо,1-р хороолол-2 /18031/,,
3113785,ТТО171750840903173,,Polygon,106.840913,47.916683,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Сонгинохайрхан,15-р хороо,1-р хороолол-2 /18031/,,
3113786,ТТО171750840903256,,Polygon,106.840768,47.91675,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Сонгинохайрхан,15-р хороо,1-р хороолол-2 /18031/,,
3114519,ТТО131751374687238,,Polygon,106.894991,48.118598,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,19-р хороо,Санзай-4 /14143/,,
3114520,ТТО181751374711936,,Polygon,106.89533,48.118634,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,19-р хороо,Санзай-4 /14143/,,
3114920,ТТО131751453697059,,Polygon,106.960751,47.922765,Тохижилтын загвар зураг,"Биеийн тамир, спорт заалны барилга",Баянзүрх,41-р хороо,15-р хороолол-4 /13343/,,
3114921,ТТО131751453697136,,Polygon,106.961077,47.922797,Тохижилтын загвар зураг,"Биеийн тамир, спорт заалны барилга",Баянзүрх,41-р хороо,15-р хороолол-4 /13343/,,
3114922,ТТО131751453697212,,Polygon,106.960817,47.922878,Тохижилтын загвар зураг,"Биеийн тамир, спорт заалны барилга",Баянзүрх,41-р хороо,15-р хороолол-4 /13343/,,
3114945,ТТО161751454337907,,Polygon,106.707342,47.89765,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114946,ТТО161751454337983,,Polygon,106.707247,47.897817,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114947,ТТО161751454338064,,Polygon,106.707266,47.897915,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114948,ТТО161751454338191,,Polygon,106.706723,47.897764,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114949,ТТО161751454338274,,Polygon,106.706422,47.897577,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114950,ТТО161751454338362,,Polygon,106.706533,47.897416,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114951,ТТО161751454338465,,Polygon,106.706605,47.897221,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114952,ТТО161751454338568,,Polygon,106.706586,47.897042,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114953,ТТО161751454338659,,Polygon,106.706981,47.89692,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114954,ТТО161751454338752,,Polygon,106.707499,47.897044,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114955,ТТО161751454338843,,Polygon,106.707474,47.897218,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114956,ТТО161751454338935,,Polygon,106.707432,47.897356,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114957,ТТО161751454339030,,Polygon,106.707384,47.897512,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114958,ТТО161751454339126,,Polygon,106.707437,47.897586,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114959,ТТО161751454339252,,Polygon,106.707419,47.897638,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114960,ТТО161751454339368,,Polygon,106.70756,47.897673,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114961,ТТО161751454339479,,Polygon,106.707673,47.897615,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114962,ТТО161751454339585,,Polygon,106.707587,47.897604,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114963,ТТО161751454339701,,Polygon,106.707627,47.897484,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114964,ТТО161751454339812,,Polygon,106.707708,47.897492,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114965,ТТО161751454339920,,Polygon,106.707744,47.8974,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114966,ТТО161751454340025,,Polygon,106.707667,47.897392,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114967,ТТО161751454340128,,Polygon,106.707697,47.897294,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114968,ТТО161751454340230,,Polygon,106.707779,47.897304,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114969,ТТО161751454340332,,Polygon,106.707709,47.897217,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114970,ТТО161751454340435,,Polygon,106.707612,47.897112,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114971,ТТО161751454340524,,Polygon,106.707582,47.897191,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114972,ТТО161751454340623,,Polygon,106.707545,47.896961,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114973,ТТО161751454340717,,Polygon,106.706985,47.896882,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114974,ТТО161751454340821,,Polygon,106.706375,47.897191,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114975,ТТО161751454340930,,Polygon,106.706127,47.897756,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114976,ТТО161751454341046,,Polygon,106.706686,47.897843,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114977,ТТО161751454341164,,Polygon,106.708026,47.897506,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,,
3114984,ТТО131751498416495,,MultiPolygon,106.919344,47.883623,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,11-р хороо,Зайсан-1 /17020/,,
3114997,ТТО171751501410071,,MultiPolygon,106.705877,47.902935,Тохижилтын загвар зураг,Тохижилт,Сонгинохайрхан,32-р хороо,Тахилт-2 /18241/,,
3117178,ТТО151753685806589,,Polygon,106.898358,47.886057,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,22-р хороо,Богины ам /17050/,,
3117315,ТТО181753859623255,,Polygon,106.990687,48.016355,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,20-р хороо,Бэлх-2 /14051/,,
3119656,ТТО181755226282405,,Polygon,106.887133,47.912329,Тохижилтын загвар зураг,Үйлчилгээний барилга,Баянгол,1-р хороо,2-р хороолол-2 /16051/,,
3121481,ТТО181756182997568,,Polygon,106.878459,47.991691,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121482,ТТО181756182997657,,Polygon,106.878697,47.991414,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121483,ТТО181756182997750,,Polygon,106.878648,47.991704,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121484,ТТО181756182997833,,Polygon,106.878585,47.991796,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121485,ТТО181756182997921,,Polygon,106.878489,47.991783,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121486,ТТО181756182998033,,Polygon,106.878268,47.991272,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121487,ТТО181756182998137,,Polygon,106.878726,47.991147,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121488,ТТО181756182998246,,Polygon,106.878403,47.991481,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121489,ТТО181756182998468,,Polygon,106.878335,47.991464,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121490,ТТО181756182998582,,Polygon,106.878817,47.991658,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121491,ТТО181756182998664,,Polygon,106.878544,47.991238,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121492,ТТО181756182998783,,Polygon,106.878713,47.991303,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121493,ТТО181756182998928,,Polygon,106.878896,47.99152,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121494,ТТО181756182999104,,Polygon,106.878057,47.991703,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121495,ТТО181756182999202,,Polygon,106.878567,47.991876,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3121509,ТТО181756183028299,,Polygon,106.878627,47.99128,Тохижилтын загвар зураг,Цэцэрлэгийн барилга,Чингэлтэй,23-р хороо,Чингэлтэй-2 /15032/,,
3122346,ТТО131756779628930,,MultiPolygon,107.406662,47.908033,Тохижилтын загвар зураг,Тохижилт,Налайх,6-р хороо,Антын ам /12739/,,
3122990,ТТО181757321223120,,MultiPolygon,106.90771,47.882804,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,22-р хороо,Зайсан-9 /17029/,,
3144438,ТТО141758527525278,,Polygon,106.873849,47.908813,Тохижилтын загвар зураг,Тохижилт,Баянгол,27-р хороо,Үйлдвэрийн төвийн бүс-1 /16010/,,
3144519,ТТО151758609602099,,Polygon,107.421034,47.858559,Тохижилтын загвар зураг,Тохижилт,Налайх,6-р хороо,Горхи эрээний ам /12770/,,
3144826,ТТО141759201157198,,MultiPolygon,106.912523,47.878474,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,11-р хороо,Зайсан-5 /17024/,,
3146122,ТТО151760681312441,,Polygon,106.889033,47.909356,Тохижилтын загвар зураг,Авто зогсоолын барилга,Баянгол,"1-р хороо, 3-р хороо",2-р хороолол-2 /16051/,,
3146349,ТТО151761096923806,,MultiPolygon,107.384438,47.824738,Тохижилтын загвар зураг,Тохижилт,Налайх,1-р хороо,Сайханы саравч /12604/,,
3146479,ТТО181761126792346,,Polygon,106.822936,47.894878,Тохижилтын загвар зураг,Тохижилт,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-4 /16103/,,
3147740,ТТО161761721234065,,Polygon,106.92601,47.929266,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,7-р хороо,11-р хороолол-3 /14192/,,
3147742,ТТО141761722288852,,Polygon,106.928458,47.920676,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,8-р хороо,11-р хороолол-2 /14191/,,
3148014,ТТО171762154294701,,MultiPolygon,106.839612,47.780528,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,14-р хороо,Бугын ам /17152/,,
3148132,ТТО181762226473115,,MultiPolygon,106.908681,47.877509,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,22-р хороо,"Зайсан-6 /17025/, Зайсан-7 /17027/",,
3205895,ТТО171762325245087,,MultiPolygon,106.828124,47.863674,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,23-р хороо,Арцатын ам /17100/,,
3206099,ТТО141762478609140,,MultiPolygon,106.904872,47.923234,Тохижилтын загвар зураг,Тохижилт,Чингэлтэй,5-р хороо,6-р хороолол-2 /15141/,,
3207145,ТТО171763103602143,,MultiPolygon,107.487255,47.335019,Тохижилтын загвар зураг,Тохижилт,Багахангай,1-р хороо,"Үйлдвэрийн хэсэг /12340/, Өртөөний хэсэг /12310/, Суурьшилгүй бүс /12302/",,
3228552,ТТО131763346374400,,MultiPolygon,106.913843,47.885285,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,11-р хороо,Зайсан-4 /17023/,,
3228638,ТТО141763362053533,,MultiPolygon,106.890558,47.878185,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,22-р хороо,"Чандмань /17051/, Богины ам /17050/",,
3229182,ТТО151763536312299,,MultiPolygon,108.374131,47.773845,Тохижилтын загвар зураг,Тохижилт,Багануур,3-р хороо,Наран хороолол-1 /12090/,,
3229216,ТТО151763544197125,,MultiPolygon,106.893113,47.90614,Тохижилтын загвар зураг,Тохижилт,Баянгол,24-р хороо,Үйлдвэрийн төвийн бүс-3 /16030/,,
3229305,ТТО151763604308393,,Polygon,107.444504,47.868629,Тохижилтын загвар зураг,Тохижилт,Налайх,6-р хороо,Горхи эрээний ам /12770/,,
3229377,ТТО151763629579620,,MultiPolygon,107.190148,47.812264,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,11-р хороо,Нам даваа /13088/,,
3229601,ТТО151763970282792,,Polygon,106.868398,47.891374,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,3-р хороо,Үйлдвэрийн баруун бүс-1 /17070/,,
3230738,ТТО151764840665788,,Polygon,106.785719,47.941312,Тохижилтын загвар зураг,Ногоон байгууламжын тоглоомын талбай,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,,
3230751,ТТО151764911972507,,Polygon,106.936644,48.07049,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,19-р хороо,Шарга морьт-5 /14084/,,
3230764,ТТО151764923952650,,Polygon,106.478907,48.037548,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Сонгинохайрхан,21-р хороо,Их булаг /18500/,,
3230793,ТТО151765154534684,,Polygon,106.823259,47.919966,Тохижилтын загвар зураг,Тохижилт,Сонгинохайрхан,23-р хороо,Ханын материал-3 /18062/,,
3230964,ТТО151765333595409,,MultiPolygon,106.71249,47.909302,Тохижилтын загвар зураг,Тохижилт,Сонгинохайрхан,22-р хороо,"Тахилт-1 /18240/, Тахилт-2 /18241/",,
3230971,ТТО151765335776342,,MultiPolygon,106.847859,47.931646,Тохижилтын загвар зураг,Тохижилт,Сонгинохайрхан,31-р хороо,Өнөр хороолол /18040/,,
3230977,ТТО151765345007332,,MultiPolygon,106.966909,47.929313,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,32-р хороо,Алтан-Өлгий /13292/,,
3231114,ТТО151765511491665,,MultiPolygon,107.210165,47.795469,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,11-р хороо,Хонхор /13090/,,
3231135,ТТО151765528092642,,MultiPolygon,107.45474,47.870875,Тохижилтын загвар зураг,Тохижилт,Налайх,6-р хороо,"Горхи эрээний ам /12770/, Өгөөмөрийн ам /12724/",,
3231400,ТТО151765787810981,,Polygon,106.829786,47.912682,Тохижилтын загвар зураг,Тохижилт,Сонгинохайрхан,29-р хороо,Москва хороолол-1 /18070/,,
3233263,ТТО151765885471836,,MultiPolygon,106.901945,47.909395,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,3-р хороо,5-р хороолол-3 /14252/,,
3234434,ТТО151766708644721,,MultiPolygon,106.851037,47.906115,Тохижилтын загвар зураг,Тохижилт,Баянгол,29-р хороо,Үйлдвэрийн баруун бүс-1 /16100/,,
3235013,ТТО151767864627779,,MultiPolygon,106.913053,47.897217,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,18-р хороо,Стадион Оргил-4 /17013/,,
3235208,ТТО151768211363510,,MultiPolygon,106.820225,47.853836,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
3235651,ТТО151768802429499,,MultiPolygon,106.820784,47.897426,Тохижилтын загвар зураг,Үйлчилгээний барилга,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-2 /16101/,,
3235674,ТТО151768807217062,,MultiPolygon,107.063054,47.871218,Тохижилтын загвар зураг,Буудаллах отоглох орон байр,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,
3235817,ТТО151768982649712,,Polygon,106.956962,47.920058,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,41-р хороо,15-р хороолол-4 /13343/,,
3236142,ТТО151769744503738,,MultiPolygon,106.924776,47.900651,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Хан-Уул,15-р хороо,Стадион Оргил-2 /17011/,,
3236316,ТТО151770270945144,,MultiPolygon,106.886102,47.911642,Тохижилтын загвар зураг,Тохижилт,Баянгол,1-р хороо,2-р хороолол-2 /16051/,,
3236462,ТТО151770620698532,,MultiPolygon,106.801055,47.859269,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
3236541,ТТО151770691724679,,MultiPolygon,106.796414,47.890557,Тохижилтын загвар зураг,Үйлчилгээний барилга,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-4 /16103/,,
3236750,ТТО151770790343854,,MultiPolygon,107.037618,47.934058,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,35-р хороо,Баатархайрхан /13212/,,
3236751,ТТО151770790368509,,Polygon,107.037851,47.934062,Тохижилтын загвар зураг,Ил авто зогсоол,Баянзүрх,35-р хороо,Баатархайрхан /13212/,,
3236807,ТТО151770903771827,,MultiPolygon,106.813581,47.858168,Тохижилтын загвар зураг,,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
3236809,ТТО151770905044233,,MultiPolygon,106.831455,47.84717,Тохижилтын загвар зураг,,Хан-Уул,23-р хороо,Нүхтийн ам /17090/,,
3237038,ТТО151771921558908,,Polygon,106.916424,47.910442,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Сүхбаатар,1-р хороо,Соёл амралтын хүрээлэн-2 /14241/,,
3237053,ТТО151771988160061,,Polygon,106.735859,47.900426,Тохижилтын загвар зураг,Тохижилт,Сонгинохайрхан,20-р хороо,Сонсголон-6 /18135/,,
3237383,ТТО151772169546643,,Polygon,106.787588,47.844498,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,21-р хороо,Буянт Ухаа  хороолол-2 /17121/,,
3237384,ТТО151772170774241,,MultiPolygon,107.000328,47.742966,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,11-р хороо,Суурьшилгүй бүс /13201/,,
3237396,ТТО151772175720570,,Polygon,106.784466,47.870491,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,9-р хороо,Буянт Ухаа  хороолол-1 /17120/,,
3237421,ТТО151772238865788,,Polygon,107.250795,47.787651,Тохижилтын загвар зураг,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Налайх,1-р хороо,Уурхайчин /12750/,,
3237902,ТТО151773045147811,,Polygon,106.78139,47.852126,Тохижилтын загвар зураг,Үйлчилгээтэй орон сууц,Хан-Уул,21-р хороо,Буянт Ухаа  хороолол-2 /17121/,,
3238745,ТТО151773366903154,,MultiPolygon,106.913186,47.880892,Тохижилтын загвар зураг,Ногоон байгууламжын тоглоомын талбай,Хан-Уул,11-р хороо,Зайсан-5 /17024/,,
3238747,ТТО151773367150501,,MultiPolygon,106.912483,47.879326,Тохижилтын загвар зураг,Явган замын барилга,Хан-Уул,"11-р хороо, 22-р хороо","Зайсан-5 /17024/, Зайсан-7 /17027/",,
3239137,ТТО151773638413667,,MultiPolygon,106.803431,47.848274,Тохижилтын загвар зураг,Орон сууц /үйлчилгээгүй/,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
3239151,ТТО151773642062193,,MultiPolygon,106.771803,47.857202,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,25-р хороо,Буянт Ухаа  хороолол-1 /17120/,,
3239174,ТТО151773646537721,,MultiPolygon,106.922814,47.915248,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Сүхбаатар,1-р хороо,13-р хороолол 1-1 /14210/,,
3239175,ТТО151773646839595,,MultiPolygon,106.922743,47.915273,Тохижилтын загвар зураг,Авто замын барилга,Сүхбаатар,1-р хороо,13-р хороолол 1-1 /14210/,,
3239192,ТТО151773649815111,,Polygon,106.762033,47.863161,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,9-р хороо,Буянт Ухаа хороолол-3 /17122/,,
3239768,ТТО151774245201055,,MultiPolygon,106.780026,47.866043,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,16-р хороо,Буянт Ухаа  хороолол-1 /17120/,,
3239787,ТТО151774250944340,,MultiPolygon,106.798353,47.857119,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
3239890,ТТО151774331546767,,MultiPolygon,108.367432,47.778573,Тохижилтын загвар зураг,Тохижилт,Багануур,1-р хороо,Наран хороолол-2 /12091/,,
3239933,ТТО151774341593010,,MultiPolygon,107.225017,47.78775,Тохижилтын загвар зураг,Тохижилт,Налайх,7-р хороо,Майхан уул /13087/,,
3239957,ТТО151774401322011,,MultiPolygon,106.814214,47.814676,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,8-р хороо,Жаргалантын ам /17091/,,
3241792,ТТО151776230907879,,MultiPolygon,106.914692,47.909233,Тохижилтын загвар зураг,Тохижилт,Сүхбаатар,1-р хороо,Соёл амралтын хүрээлэн-2 /14241/,,
3242512,ТТО151777276476274,,Polygon,106.794031,47.863254,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,8-р хороо,Яармаг-2  /17111/,,
3242645,ТТО151777442422568,,MultiPolygon,106.819247,47.895799,Тохижилтын загвар зураг,Тохижилт,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-4 /16103/,,
3242840,ТТО151777874875195,,MultiPolygon,106.960919,47.918225,Тохижилтын загвар зураг,Тохижилт,Баянзүрх,5-р хороо,15-р хороолол-3 /13342/,,
3242849,ТТО151777877749907,,MultiPolygon,106.795621,47.907915,Тохижилтын загвар зураг,Тохижилт,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-3 /16102/,,
3242856,ТТО151777880454186,,MultiPolygon,106.7932,47.814479,Тохижилтын загвар зураг,Тохижилт,Хан-Уул,8-р хороо,Жаргалантын ам /17091/,,
