id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Үйлчилгээ албан конторын давхарын тоо /бусад/,Гудамж,Хүчинтэй хугацаа,Орон сууцны давхарын тоо,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар
1438056,ТТА111726841036098,,Polygon,106.914952,47.905019,Архитектур төлөвлөлтийн даалгавар,2025/00-467,"Авто машины гарааш, үйлчилгээний цогцолбор",Үйлчилгээний барилга,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,,,2,,
1438057,ТТА111726841189940,,Polygon,107.118105,47.915161,Архитектур төлөвлөлтийн даалгавар,2024/00-591,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,20-р хороо,Хар усан тохой /13221/,,,2,,
1438058,ТТА111726843308612,,Polygon,106.874434,47.913824,,,,,,,,,,,,
1438059,ТТА111726844894477,,Polygon,107.419955,47.696036,Архитектур төлөвлөлтийн даалгавар,2024/00-555,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Налайх,3-р хороо,Налайхын тал /12616/,4,,2,,
1438061,ТТА111726856601300,,MultiPolygon,107.378569,47.812064,Архитектур төлөвлөлтийн даалгавар,2024/00-658,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Налайх,1-р хороо,Сайханы саравч /12604/,,,2,,
1438066,ТТА111727003687954,,Polygon,106.8937,47.899196,,,,,,,,,,,,
1438067,ТТА111727006575827,,Polygon,106.831915,47.848431,,,,,,,,,,,,
1438068,ТТА111727010246093,,Polygon,106.709497,47.97488,Архитектур төлөвлөлтийн даалгавар,2024/00-585,Зуслангийн зориулалттай амины сууцны хотхон,Зуслангийн сууц,Сонгинохайрхан,34-р хороо,Баянголын ам-7 /18192/,,,2,,
1438077,ТТА111727054133004,,Polygon,106.927433,47.913865,Архитектур төлөвлөлтийн даалгавар,2024/00-881,Үйлчилгээтэй албан конторын барилга,Үйлчилгээтэй албан конторын барилга,Сүхбаатар,1-р хороо,13-р хороолол 1-2 /14220/,,,2,,
1438168,ТТА181727066293173,,Polygon,106.906968,47.925262,Архитектур төлөвлөлтийн даалгавар,2024/00-729,Чингэлтэй дүүргийн Засаг даргын Тамгын газар,Албан конторын /төрийн байгууллага/,Чингэлтэй,4-р хороо,6-р хороолол-2 /15141/,,,2,,
1438172,ТТА181727072181375,,Polygon,106.893201,47.897578,Архитектур төлөвлөлтийн даалгавар,2024/00-633,Үйлчилгээтэй албан конторын барилга,Үйлчилгээтэй албан конторын барилга,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,,2,,
1438179,ТТА111727079401060,,MultiPolygon,107.241319,47.770434,Архитектур төлөвлөлтийн даалгавар,2024/00-586,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Налайх,8-р хороо,"Жаргалант-2 /12791/, Бадрал /12800/",,,2,,
1438181,ТТА171727084034339,,Polygon,106.985733,47.920409,Архитектур төлөвлөлтийн даалгавар,2024/00-584,Автобусны буудлын тохижилт;,,Баянзүрх,16-р хороо,16-р хороолол-1 /13320/,,,2,,
1438214,ТТА181727144695585,,Polygon,106.852499,47.903152,Архитектур төлөвлөлтийн даалгавар,2024/00-600,"Үйлчилгээтэй албан контор, Агуулах",Үйлчилгээтэй албан конторын барилга,Баянгол,29-р хороо,Үйлдвэрийн баруун бүс-1 /16100/,,,2,,
1438221,ТТА141727154780151,,Polygon,106.791268,47.818795,Архитектур төлөвлөлтийн даалгавар,2024/00-587,Амины орон сууцны хотхон,Амины орон сууц /үйлчилгээгүй/,Хан-Уул,8-р хороо,Жаргалантын ам /17091/,,,2,,
1438222,ТТА141727154971503,,Polygon,107.419955,47.696036,Архитектур төлөвлөлтийн даалгавар,2024/00-555,Гадна талбайн тохижилт,Тохижилт,Налайх,3-р хороо,Налайхын тал /12616/,,,5 ба түүнээс дээш,,
1438233,ТТА161727158495941,,Polygon,107.365543,47.819518,Архитектур төлөвлөлтийн даалгавар,2024/00-621,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Налайх,1-р хороо,Хөх давааны энгэр /12605/,,,2,,
1438234,ТТА161727159218382,,Polygon,106.875389,47.901626,,,,,,,,,,,,
1438236,ТТА161727160068199,,Polygon,106.553327,47.997459,Архитектур төлөвлөлтийн даалгавар,,,,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/,,,,,
1438239,ТТА141727174576889,,Polygon,106.747894,47.836269,,,,,,,,,,,,
1438246,ТТА171727234440305,,Polygon,106.813734,47.858179,Архитектур төлөвлөлтийн даалгавар,2024/00-609,"Үйлчилгээтэй орон сууц, сургуулийн барилга",Үйлчилгээтэй орон сууц,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,,2,,
1438280,ТТА181727247318150,,Polygon,108.376154,47.782828,Архитектур төлөвлөлтийн даалгавар,2024/00-588,Сургуулийн өргөтгөлийн барилга,Сургуулийн барилга,Багануур,3-р хороо,Наран хороолол-1 /12090/,,,2,,
1438341,ТТА131727278940546,,Polygon,106.762814,47.905983,Архитектур төлөвлөлтийн даалгавар,2024/00-589,Олон төрөлт шатахуун түгээх станц,Шатахуун түгээх станцын барилга,Сонгинохайрхан,20-р хороо,Орбит-2 /18171/,1,,2,,
1438344,ТТА161727314415760,,Polygon,106.930548,47.969215,Архитектур төлөвлөлтийн даалгавар,2024/00-593,цэцэрлэг,Цэцэрлэгийн барилга,Сүхбаатар,16-р хороо,Дамбадаржаа-2 /14061/,,,2,,
1438347,ТТА161727317654319,,Polygon,106.820612,47.931015,Архитектур төлөвлөлтийн даалгавар,,,,Сонгинохайрхан,6-р хороо,Ханын материал-1 /18060/,,,,,
1438354,ТТА161727321945338,,Polygon,106.922278,47.975946,Архитектур төлөвлөлтийн даалгавар,2024/00-596,Олон төрөлт шатахуун түгээх станц,"Шатахуун түгээх станц, түгээгчийн байр",Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
1438369,ТТА171727334026091,,Polygon,107.015141,47.903845,,,,,,,,,,,,
1438375,ТТА181727339651531,,Polygon,108.377418,47.762064,Архитектур төлөвлөлтийн даалгавар,2024/00-597,Спорт цогцолбор,"Биеийн тамир, спорт заалны барилга",Багануур,3-р хороо,Хилчин /12110/,,,2,,
1438400,ТТА181727421575232,,Polygon,107.00762,47.90928,Архитектур төлөвлөлтийн даалгавар,2024/00-598,Автобусны буудал,,Баянзүрх,10-р хороо,Амгалан-1 /13260/,,,5 ба түүнээс дээш,,
1438402,ТТА131727422574908,,Polygon,106.756746,47.828039,Архитектур төлөвлөлтийн даалгавар,2024/00-769,Амины орон сууцны хотхон,Амины орон сууц /үйлчилгээгүй/,Хан-Уул,21-р хороо,28-р хороолол /17130/,,,2,,
1438403,ТТА131727422575002,,Polygon,106.7572,47.827836,,,,,,,,,,,,
1438405,ТТА131727422879240,,Polygon,106.991354,47.907375,,,,,,,,,,,,
1438406,ТТА131727425236745,,Polygon,106.874995,47.920725,Архитектур төлөвлөлтийн даалгавар,2024/00-617,Үйлчилгээтэй орон сууцны цогцолбор,Үйлчилгээтэй орон сууц,Баянгол,8-р хороо,3-р хороолол-3 /16092/,,,2,,
1438408,ТТА181727425734706,,MultiPolygon,107.324949,47.800665,,,,,,,,,,,,
1438419,ТТА111727435904287,,Polygon,106.782054,47.899958,Архитектур төлөвлөлтийн даалгавар,2024/00-645,"Агуулах, үйлдвэрлэлийн барилга",Агуулахын барилга,Сонгинохайрхан,20-р хороо,Сонсголон-2 /18131/,,,2,,
1438421,ТТА111727438411998,,Polygon,107.064101,47.888027,Архитектур төлөвлөлтийн даалгавар,2024/00-599,“Тэмүүлэн-Од” ХХК,Цэцэрлэгт хүрээлэнгийн барилга,Баянзүрх,11-р хороо,Товчоо /13190/,,,2,,
1438422,ТТА111727439207960,,Polygon,107.064893,47.890206,,,,,,,,,,,,
1438423,ТТА111727439969415,,Polygon,106.943012,47.926845,Архитектур төлөвлөлтийн даалгавар,2024/00-616,Гадна талбайн тохижилт,,Баянзүрх,2-р хороо,Дарь эх 1 /13361/,,,5 ба түүнээс дээш,,
1438424,ТТА111727442272761,,MultiPolygon,106.813193,47.767487,Архитектур төлөвлөлтийн даалгавар,2024/00-602,Амины орон сууцны хотхон,Амины орон сууц /үйлчилгээгүй/,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
1438429,ТТА161727523875691,,Polygon,106.844307,47.780228,Архитектур төлөвлөлтийн даалгавар,2024/00-705,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
1438469,ТТА181727658112695,,Polygon,106.897996,47.914911,Архитектур төлөвлөлтийн даалгавар,2024/00-803,Өргөтгөл,Сургуулийн барилга,Сүхбаатар,5-р хороо,5-р хороолол-1 /14250/,,,2,,
1438503,ТТА141727663140062,,Polygon,106.816659,47.896282,Архитектур төлөвлөлтийн даалгавар,2024/00-637,Агуулахын барилга,Агуулахын барилга,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-2 /16101/,,,2,,
1438514,ТТА131727667568342,,MultiLineString,106.955637,47.914991,Архитектур төлөвлөлтийн даалгавар,МЗХ2024/00-134,,Дулааны шугамын барилга,Баянзүрх,14-р хороо,"14-р хороолол-4 /13333/, 14-р хороолол-6 /13335/",,,,,
1438516,ТТА131727668175035,,Polygon,106.819905,47.891269,Архитектур төлөвлөлтийн даалгавар,2024/00-612,"Үйлдвэр, агуулахын барилга",Үйлдвэрлэлийн барилга,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-4 /16103/,,,2,,
1438527,ТТА171727673054299,,Polygon,106.81427,47.910283,Архитектур төлөвлөлтийн даалгавар,2024/00-608,Гадна талбайн тохижилт,,Сонгинохайрхан,18-р хороо,21-р хороолол-1 /18080/,,,2,,
1438530,ТТА181727674758399,,Polygon,106.824943,47.870098,,,,,,,,,,,,
1438534,ТТА181727676984658,,Polygon,106.786907,47.905806,Архитектур төлөвлөлтийн даалгавар,,"Худалдаа, үйлчилгээний барилга",Үйлчилгээний барилга,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-3 /16102/,,,2,,
1438535,ТТА181727678013476,,Polygon,106.968096,47.95077,,,,,,,,,,,,
1438539,ТТА181727681060862,,Polygon,106.837038,47.905993,Архитектур төлөвлөлтийн даалгавар,2024/00-638,Үйлдвэрлэлийн барилга,Үйлдвэрлэлийн барилга,Баянгол,29-р хороо,Үйлдвэрийн баруун бүс-1 /16100/,,,2,,
1438541,ТТА181727681891861,,Polygon,106.826293,47.957762,Архитектур төлөвлөлтийн даалгавар,2024/00-779,Олон төрөлт түлш түгээх станц,Шатахуун түгээх станцын барилга,Сонгинохайрхан,9-р хороо,Баянхошуу-2 /18011/,,,2,,
1438545,ТТА111727682384185,,Polygon,106.909718,47.8844,Архитектур төлөвлөлтийн даалгавар,2024/00-613,"Судалгаа, шинжилгээний төв",Аялал жуулчлалын барилга,Хан-Уул,22-р хороо,Зайсан-9 /17029/,,,2,,
