id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилгын зориулалт,"Барилга, байгууламжийн нэр",Архитектур төлөвлөлтийн даалгаврын дугаар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
1441933,ТАЗ1734484690887,,Polygon,106.708795,47.786681,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,14-р хороо,Өлзийт-1 /17150/,
1441963,ТАЗ1734491416810,,LineString,106.918168,47.908402,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сүхбаатар,1-р хороо,Соёл амралтын хүрээлэн-2 /14241/,
1441968,ТАЗ1734491417268,,LineString,106.918343,47.904809,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441973,ТАЗ1734491417812,,LineString,106.91809,47.909631,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сүхбаатар,1-р хороо,Соёл амралтын хүрээлэн-2 /14241/,
1441976,ТАЗ1734491418039,,LineString,106.918159,47.904804,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441977,ТАЗ1734491418114,,LineString,106.918159,47.904804,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441978,ТАЗ1734491418250,,LineString,106.918342,47.904811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441979,ТАЗ1734491418315,,LineString,106.91834,47.904811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441980,ТАЗ1734491418381,,LineString,106.918341,47.904811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441981,ТАЗ1734491418451,,LineString,106.918342,47.904811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441982,ТАЗ1734491418526,,LineString,106.918342,47.904809,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441983,ТАЗ1734491418595,,LineString,106.918342,47.904808,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441984,ТАЗ1734491418675,,LineString,106.918341,47.904807,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441985,ТАЗ1734491418743,,LineString,106.91834,47.904807,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441986,ТАЗ1734491418812,,LineString,106.918343,47.904807,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441987,ТАЗ1734491418880,,LineString,106.918345,47.904807,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441988,ТАЗ1734491418949,,LineString,106.918344,47.904807,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441989,ТАЗ1734491419024,,LineString,106.918343,47.904808,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441990,ТАЗ1734491419099,,LineString,106.918343,47.904809,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441991,ТАЗ1734491419166,,LineString,106.918343,47.904811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441992,ТАЗ1734491419242,,LineString,106.918344,47.904811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441993,ТАЗ1734491419309,,LineString,106.918345,47.904811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441994,ТАЗ1734491419377,,LineString,106.918248,47.904807,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441995,ТАЗ1734491419498,,LineString,106.918254,47.904807,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441996,ТАЗ1734491419606,,LineString,106.918244,47.904936,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441997,ТАЗ1734491419661,,LineString,106.918244,47.904936,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441998,ТАЗ1734491419720,,LineString,106.918152,47.904934,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1441999,ТАЗ1734491419784,,LineString,106.918152,47.904934,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442000,ТАЗ1734491419853,,LineString,106.918244,47.904936,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442001,ТАЗ1734491419923,,LineString,106.918152,47.904934,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442002,ТАЗ1734491420041,,LineString,106.918335,47.904939,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442003,ТАЗ1734491420148,,LineString,106.91824,47.904936,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442004,ТАЗ1734491420253,,LineString,106.918247,47.904937,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442005,ТАЗ1734491420374,,LineString,106.918335,47.904939,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442006,ТАЗ1734491420431,,LineString,106.918335,47.904939,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442007,ТАЗ1734491420492,,LineString,106.918236,47.905066,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442008,ТАЗ1734491420560,,LineString,106.918236,47.905066,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442009,ТАЗ1734491420629,,LineString,106.918144,47.905064,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442010,ТАЗ1734491420697,,LineString,106.918144,47.905064,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442011,ТАЗ1734491420766,,LineString,106.918236,47.905066,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442013,ТАЗ1734491420955,,LineString,106.918328,47.905069,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442014,ТАЗ1734491421065,,LineString,106.918233,47.905066,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
1442015,ТАЗ1734491421167,,LineString,106.918239,47.905066,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,15-р хороо,Стадион Оргил-1 /17010/,
