id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур орон зайн бүс,Нэр
73295,,,Polygon,106.63651,47.912336,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73297,,,Polygon,106.634121,47.917487,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73299,,,Polygon,106.81172,47.966437,Орон сууцны хороолол,Орон сууцны хороолол,
73300,,,Polygon,106.639971,47.910984,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73302,,,Polygon,106.627077,47.928007,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73304,,,Polygon,106.777146,47.913665,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73306,,,Polygon,106.776582,47.9148,Инженерийн барилга байгууламж,Инженерийн барилга байгууламж,Хотын төв
73307,,,Polygon,106.773837,47.917008,Орон сууцны хороолол,Орон сууцны хороолол,
73309,,,Polygon,106.773844,47.917012,Орон сууцны хороолол,Орон сууцны хороолол,
73311,,,Polygon,106.789232,47.916402,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73313,,,Polygon,106.805232,47.935332,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73314,,,Polygon,106.797073,47.939859,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73316,,,Polygon,106.811496,47.96457,Орон сууцны хороолол,Орон сууцны хороолол,
73318,,,Polygon,106.796521,47.939167,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73319,,,Polygon,106.789657,47.93919,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73321,,,Polygon,106.797073,47.939859,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73323,,,Polygon,106.8058,47.93729,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73325,,,Polygon,106.806207,47.938587,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73326,,,Polygon,106.805834,47.939659,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73328,,,Polygon,106.806131,47.939104,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73330,,,Polygon,106.805074,47.939625,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73332,,,Polygon,106.807977,47.964714,Орон сууцны хороолол,Орон сууцны хороолол,
73333,,,Polygon,106.805256,47.940477,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73335,,,Polygon,106.802033,47.942043,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73337,,,Polygon,106.806207,47.938587,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73339,,,Polygon,106.805834,47.939659,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73340,,,Polygon,106.806131,47.939104,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73342,,,Polygon,106.805074,47.939625,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73344,,,Polygon,106.805256,47.940477,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73346,,,Polygon,106.758717,47.925665,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73348,,,Polygon,106.802033,47.942043,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73349,,,Polygon,106.802227,47.932598,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73351,,,Polygon,106.784333,47.939376,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73353,,,Polygon,106.779293,47.930788,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73355,,,Polygon,106.781913,47.927366,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73356,,,Polygon,106.784887,47.927847,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73358,,,Polygon,106.789576,47.928213,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73360,,,Polygon,106.801582,47.929175,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Хамгаалалтын ногоон бүс
73361,,,Polygon,106.811567,47.965566,Хамгаалалтын бүс,Хамгаалалтын бүс,
73363,,,Polygon,106.781981,47.930554,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73365,,,Polygon,106.755024,47.945504,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73367,,,Polygon,106.75733,47.944595,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73368,,,Polygon,106.760647,47.946722,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73370,,,Polygon,106.759216,47.943547,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73372,,,Polygon,106.771378,47.942421,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73374,,,Polygon,106.756624,47.924683,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73375,,,Polygon,106.758281,47.927231,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73377,,,Polygon,106.76182,47.927191,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73379,,,Polygon,106.754279,47.924499,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73381,,,Polygon,106.738113,47.921697,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73382,,,Polygon,106.766915,47.947551,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73384,,,Polygon,106.7719,47.926107,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73386,,,Polygon,106.7721,47.935251,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73388,,,Polygon,106.7721,47.935251,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73389,,,Polygon,106.712643,47.953287,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73391,,,Polygon,106.764195,47.913158,Орон сууцны хороолол,Орон сууцны хороолол,
73393,,,Polygon,106.741042,47.908051,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73394,,,Polygon,106.76624,47.913405,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73396,,,Polygon,106.77027,47.914615,Орон сууцны хороолол,Орон сууцны хороолол,Хамгаалалтын ногоон бүс
73398,,,Polygon,106.743206,47.920495,Орон сууцны хороолол,Орон сууцны хороолол,Ногоон байгууламж
73400,,,Polygon,106.737102,47.907794,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73401,,,Polygon,106.75202,47.918083,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73403,,,Polygon,106.642759,47.900824,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
73405,,,Polygon,106.731187,47.945353,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73406,,,Polygon,106.737087,47.939949,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73408,,,Polygon,106.737079,47.940513,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73410,,,Polygon,106.714216,47.955108,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73412,,,Polygon,106.720757,47.847126,Ногоон байгууламж,Ногоон байгууламж,Хамгаалалтын ногоон бүс
73413,,,Polygon,106.765403,47.842221,Тусгай бүс,Тусгай бүс,Тусгай бүс
73415,,,Polygon,106.765396,47.842225,Тусгай бүс,Тусгай бүс,Тусгай бүс
73417,,,Polygon,106.765381,47.842247,Тусгай бүс,Тусгай бүс,Тусгай бүс
73419,,,Polygon,106.642806,47.900852,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
73420,,,Polygon,106.759127,47.872161,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73422,,,Polygon,106.733974,47.849597,Инженерийн барилга байгууламж,Инженерийн барилга байгууламж,Инженерийн
73424,,,Polygon,106.729609,47.83954,Ногоон байгууламж,Ногоон байгууламж,Хамгаалалтын ногоон бүс
73425,,,Polygon,106.723976,47.841139,Хамгаалалтын бүс,Хамгаалалтын бүс,Замын улаан шугам
73427,,,Polygon,106.810181,47.959192,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73429,,,Polygon,106.800532,47.965807,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73431,,,Polygon,106.7982,47.969513,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73432,,,Polygon,106.811969,47.96071,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73434,,,Polygon,106.811178,47.963545,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73436,,,Polygon,106.811567,47.965566,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73438,,,Polygon,106.642854,47.900879,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
73439,,,Polygon,106.803089,47.965736,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
73441,,,Polygon,106.806091,47.966678,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73442,,,Polygon,106.806565,47.96775,Орон сууцны хороолол,Орон сууцны хороолол,
73444,,,Polygon,106.799126,47.969663,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
73446,,,Polygon,106.809222,47.966478,Орон сууцны хороолол,Орон сууцны хороолол,Хотын төв
73448,,,Polygon,106.809403,47.967702,Орон сууцны хороолол,Орон сууцны хороолол,
73449,,,Polygon,106.812071,47.966825,Орон сууцны хороолол,Орон сууцны хороолол,Хамгаалалтын ногоон бүс
73451,,,Polygon,106.803199,47.930299,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Гэр хороолол
73453,,,Polygon,106.785326,47.937394,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73455,,,Polygon,106.764797,47.946357,Үйлдвэр,Үйлдвэр,Үйлдвэр
73456,,,Polygon,106.965464,47.927439,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73458,,,Polygon,106.964488,47.920397,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73460,,,Polygon,106.76565,47.941963,Үйлдвэр,Үйлдвэр,Үйлдвэр
73462,,,Polygon,106.763024,47.938859,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73463,,,Polygon,106.769839,47.937317,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73465,,,Polygon,106.771173,47.936269,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73467,,,Polygon,106.769385,47.926996,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73468,,,Polygon,106.766086,47.925599,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73470,,,Polygon,106.766238,47.9274,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73472,,,Polygon,106.767492,47.927518,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73474,,,Polygon,106.961923,47.979999,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Нүүлгэх гэр хороолол
73475,,,Polygon,106.766246,47.93517,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73477,,,Polygon,106.76754,47.936101,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73479,,,Polygon,106.766737,47.930703,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73481,,,Polygon,106.766014,47.930701,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73482,,,Polygon,106.766164,47.934988,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73484,,,Polygon,106.765982,47.933471,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73486,,,Polygon,106.765877,47.929483,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73488,,,Polygon,106.765766,47.931247,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73489,,,Polygon,106.765755,47.928624,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73491,,,Polygon,106.765899,47.92536,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73493,,,Polygon,106.76596,47.927171,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73494,,,Polygon,106.736224,47.933286,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73496,,,Polygon,106.65831,47.887644,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73498,,,Polygon,106.659706,47.892867,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73500,,,Polygon,106.678726,47.889422,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73501,,,Polygon,106.703721,47.896317,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73503,,,Polygon,107.116156,47.876981,Орон сууцны хороолол,Орон сууцны хороолол,Замын улаан шугам
73505,,,Polygon,106.706142,47.970844,Орон сууцны хороолол,Орон сууцны хороолол,Замын улаан шугам
73507,,,Polygon,106.919241,47.942452,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
73508,,,Polygon,106.78754,47.857629,Хамгаалалтын бүс,Хамгаалалтын бүс,Замын улаан шугам
73510,,,Polygon,106.73616,47.943353,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73512,,,MultiPolygon,106.730732,47.942874,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73514,,,Polygon,106.743596,47.931381,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73515,,,Polygon,106.741297,47.941891,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73517,,,Polygon,106.74016,47.9371,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73519,,,MultiPolygon,106.730732,47.942874,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73521,,,Polygon,106.743596,47.931381,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73522,,,Polygon,106.706037,47.963489,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73524,,,Polygon,106.706037,47.963489,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73526,,,Polygon,106.741252,47.934356,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73527,,,Polygon,106.727165,47.961602,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73529,,,Polygon,106.725331,47.956405,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73531,,,Polygon,106.725224,47.956424,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73533,,,Polygon,106.725224,47.956424,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73534,,,Polygon,106.734845,47.910799,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73536,,,Polygon,106.642902,47.900905,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
73538,,,Polygon,106.714941,47.940467,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73540,,,Polygon,106.733594,47.924894,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73541,,,Polygon,106.72847,47.922963,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73543,,,Polygon,106.747279,47.920366,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73545,,,Polygon,106.749464,47.928917,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73546,,,Polygon,106.749219,47.928774,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73548,,,Polygon,106.935048,47.978496,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73550,,,Polygon,106.743303,47.93765,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73552,,,Polygon,106.742456,47.937201,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73553,,,Polygon,106.735622,47.937022,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73555,,,Polygon,106.731393,47.913057,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Хамгаалалтын ногоон бүс
73557,,,Polygon,106.731393,47.913057,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Хамгаалалтын ногоон бүс
73559,,,Polygon,106.735039,47.910163,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73560,,,Polygon,106.734845,47.910799,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73562,,,Polygon,106.93476,47.979159,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73564,,,Polygon,106.742039,47.912585,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73566,,,Polygon,106.741286,47.920086,Ногоон байгууламж,Ногоон байгууламж,Хамгаалалтын ногоон бүс
73567,,,Polygon,106.762151,47.910645,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73569,,,Polygon,106.746718,47.909761,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73571,,,MultiPolygon,106.733257,47.958292,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73573,,,Polygon,106.744068,47.909543,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73574,,,Polygon,106.744559,47.911201,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73576,,,Polygon,106.745646,47.910416,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73578,,,Polygon,106.74753,47.90807,Ногоон байгууламж,Ногоон байгууламж,Хамгаалалтын ногоон бүс
73580,,,Polygon,106.738693,47.917942,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73581,,,Polygon,107.201677,47.917324,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73583,,,Polygon,106.731429,47.91894,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73585,,,Polygon,106.731429,47.91894,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73587,,,Polygon,106.745044,47.923998,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73588,,,Polygon,106.735227,47.923796,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73590,,,Polygon,106.744619,47.916956,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73592,,,Polygon,106.793976,47.934277,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73594,,,Polygon,106.728755,47.90881,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73595,,,Polygon,106.778209,47.935895,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73597,,,Polygon,106.761269,47.932226,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73599,,,Polygon,106.759285,47.937752,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73601,,,Polygon,106.773795,47.940037,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73602,,,Polygon,106.773795,47.940037,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73604,,,Polygon,106.794464,47.931316,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73606,,,Polygon,106.770593,47.929902,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73607,,,Polygon,106.800388,47.938434,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73609,,,Polygon,106.804757,47.936178,Ногоон байгууламж,Ногоон байгууламж,Хамгаалалтын ногоон бүс
73611,,,Polygon,106.826469,47.983675,Хамгаалалтын бүс,Хамгаалалтын бүс,Хотын төв
73613,,,Polygon,106.776875,47.917694,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73614,,,Polygon,106.780168,47.92332,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73616,,,Polygon,106.795099,47.91762,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73618,,,Polygon,106.793535,47.914993,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73620,,,Polygon,106.792323,47.921059,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73621,,,Polygon,106.828772,47.982392,Хамгаалалтын бүс,Хамгаалалтын бүс,Хотын төв
73623,,,Polygon,106.796065,47.937302,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73625,,,Polygon,106.79329,47.917272,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Өндөр орон сууц
73627,,,Polygon,106.784614,47.916786,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
73628,,,Polygon,106.790652,47.918208,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
73630,,,Polygon,106.788506,47.918096,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
73632,,,Polygon,106.785438,47.915463,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73634,,,Polygon,106.966624,47.922809,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73635,,,Polygon,106.966555,47.927473,Хамгаалалтын бүс,Хамгаалалтын бүс,
73637,,,Polygon,106.68594,47.894682,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73639,,,Polygon,106.715719,47.902117,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73640,,,Polygon,106.762541,47.891188,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73642,,,Polygon,106.768632,47.902476,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73644,,,Polygon,106.768874,47.902492,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73646,,,Polygon,106.768388,47.902462,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73648,,,Polygon,107.136153,47.913844,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73649,,,Polygon,106.642951,47.900931,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
73651,,,Polygon,106.965463,47.920595,Орон сууцны хороолол,Орон сууцны хороолол,Хамгаалалтын ногоон бүс
73653,,,Polygon,106.703127,47.845759,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73655,,,Polygon,106.873468,47.963062,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Нүүлгэх гэр хороолол
73656,,,Polygon,106.873253,47.96252,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Нүүлгэх гэр хороолол
73658,,,Polygon,106.888244,47.950833,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73660,,,Polygon,106.888731,47.949952,Хамгаалалтын бүс,Хамгаалалтын бүс,Нүүлгэх гэр хороолол
73661,,,Polygon,106.921061,47.965635,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73663,,,Polygon,106.730685,47.906433,Ногоон байгууламж,Ногоон байгууламж,
73665,,,Polygon,106.729662,47.910181,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Гэр хороолол
73667,,,Polygon,106.885547,47.950561,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Ногоон байгууламж
73668,,,Polygon,106.726827,47.907634,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Гэр хороолол
73670,,,Polygon,106.979956,47.911022,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73672,,,Polygon,106.916922,47.880097,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
73674,,,Polygon,106.916922,47.880097,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
73675,,,Polygon,106.921588,47.883721,Хамгаалалтын бүс,Хамгаалалтын бүс,Орон сууц
73677,,,Polygon,106.921588,47.883721,Хамгаалалтын бүс,Хамгаалалтын бүс,Орон сууц
73679,,,Polygon,106.896596,47.879993,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
73681,,,Polygon,106.89819,47.880543,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73682,,,Polygon,106.906712,47.868109,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73684,,,Polygon,106.906712,47.868109,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73686,,,Polygon,106.855265,47.964834,Хамгаалалтын бүс,Хамгаалалтын бүс,
73688,,,Polygon,106.80973,47.985802,Хамгаалалтын бүс,Хамгаалалтын бүс,
73689,,,Polygon,106.854491,47.964743,Хамгаалалтын бүс,Хамгаалалтын бүс,Гэр хороолол
73691,,,Polygon,106.84962,47.973228,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
73693,,,Polygon,106.936182,47.961238,Ногоон байгууламж,Ногоон байгууламж,Хамгаалалтын ногоон бүс
73695,,,Polygon,106.93566,47.961261,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73696,,,Polygon,106.934624,47.950312,Орон сууцны хороолол,Орон сууцны хороолол,Холимог бүс
73698,,,Polygon,106.935754,47.952701,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",
73700,,,Polygon,106.94087,47.939079,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
73701,,,Polygon,106.955562,47.947995,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Нүүлгэх гэр хороолол
73703,,,Polygon,106.981022,47.93177,Орон сууцны хороолол,Орон сууцны хороолол,
