id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
1422057,,,Polygon,106.766767,47.917046,ХЕТ-ний бүсчлэл,,,,,,,
1422058,,,Polygon,106.767223,47.920649,ХЕТ-ний бүсчлэл,,,,,,,
1422059,,,Polygon,106.766119,47.920628,ХЕТ-ний бүсчлэл,,,,,,,
1422060,,,Polygon,106.770084,47.923156,ХЕТ-ний бүсчлэл,,,,,,,
1422061,,,Polygon,106.768703,47.92405,ХЕТ-ний бүсчлэл,,,,,,,
1422062,,,Polygon,106.766324,47.923728,ХЕТ-ний бүсчлэл,,,,,,,
1422063,,,Polygon,106.765636,47.922287,ХЕТ-ний бүсчлэл,,,,,,,
1422064,,,Polygon,106.769382,47.916045,ХЕТ-ний бүсчлэл,,,,,,,
1422065,,,Polygon,106.767176,47.915187,ХЕТ-ний бүсчлэл,,,,,,,
1422066,,,Polygon,106.766845,47.916225,ХЕТ-ний бүсчлэл,,,,,,,
1422067,,,Polygon,106.769777,47.915289,ХЕТ-ний бүсчлэл,,,,,,,
1422068,,,Polygon,106.770218,47.914417,ХЕТ-ний бүсчлэл,,,,,,,
1422069,,,Polygon,106.768273,47.913462,ХЕТ-ний бүсчлэл,,,,,,,
1422070,,,Polygon,106.767695,47.90947,ХЕТ-ний бүсчлэл,,,,,,,
1422071,,,Polygon,106.769682,47.912298,ХЕТ-ний бүсчлэл,,,,,,,
1422072,,,Polygon,106.760643,47.911522,ХЕТ-ний бүсчлэл,,,,,,,
1422073,,,Polygon,106.759437,47.911502,ХЕТ-ний бүсчлэл,,,,,,,
1422074,,,Polygon,106.74986,47.908811,ХЕТ-ний бүсчлэл,,,,,,,
1422075,,,Polygon,106.739531,47.907464,ХЕТ-ний бүсчлэл,,,,,,,
1422077,,,Polygon,106.753013,47.911722,ХЕТ-ний бүсчлэл,,,,,,,
1422078,,,Polygon,106.781106,47.921905,ХЕТ-ний бүсчлэл,,,,,,,
1422079,,,Polygon,106.777991,47.921084,ХЕТ-ний бүсчлэл,,,,,,,
1422080,,,Polygon,106.780227,47.923653,ХЕТ-ний бүсчлэл,,,,,,,
1422081,,,Polygon,106.777806,47.922657,ХЕТ-ний бүсчлэл,,,,,,,
1422082,,,Polygon,106.776561,47.910781,ХЕТ-ний бүсчлэл,,,,,,,
1422083,,,Polygon,106.777132,47.911666,ХЕТ-ний бүсчлэл,,,,,,,
1422084,,,Polygon,106.778845,47.918297,ХЕТ-ний бүсчлэл,,,,,,,
1422085,,,Polygon,106.777935,47.91925,ХЕТ-ний бүсчлэл,,,,,,,
1422086,,,Polygon,106.777527,47.908028,ХЕТ-ний бүсчлэл,,,,,,,
1422087,,,Polygon,106.766167,47.907081,ХЕТ-ний бүсчлэл,,,,,,,
1422088,,,Polygon,106.777484,47.916561,ХЕТ-ний бүсчлэл,,,,,,,
1422089,,,Polygon,106.755982,47.923322,ХЕТ-ний бүсчлэл,,,,,,,
1422090,,,Polygon,106.770931,47.906659,ХЕТ-ний бүсчлэл,,,,,,,
1422091,,,Polygon,106.766168,47.90638,ХЕТ-ний бүсчлэл,,,,,,,
1422092,,,Polygon,106.757293,47.910889,ХЕТ-ний бүсчлэл,,,,,,,
1422093,,,Polygon,106.767767,47.91141,ХЕТ-ний бүсчлэл,,,,,,,
1422094,,,Polygon,106.772384,47.912569,ХЕТ-ний бүсчлэл,,,,,,,
1422095,,,Polygon,106.771664,47.912751,ХЕТ-ний бүсчлэл,,,,,,,
1422096,,,Polygon,106.774616,47.922568,ХЕТ-ний бүсчлэл,,,,,,,
1422097,,,Polygon,106.765642,47.911374,ХЕТ-ний бүсчлэл,,,,,,,
1422098,,,Polygon,106.763977,47.910659,ХЕТ-ний бүсчлэл,,,,,,,
1422099,,,Polygon,106.762727,47.911077,ХЕТ-ний бүсчлэл,,,,,,,
1422100,,,Polygon,106.764016,47.909977,ХЕТ-ний бүсчлэл,,,,,,,
1422101,,,Polygon,106.765885,47.910627,ХЕТ-ний бүсчлэл,,,,,,,
1422102,,,Polygon,106.770023,47.912081,ХЕТ-ний бүсчлэл,,,,,,,
1422103,,,Polygon,106.772037,47.910785,ХЕТ-ний бүсчлэл,,,,,,,
1422104,,,Polygon,106.762961,47.908827,ХЕТ-ний бүсчлэл,,,,,,,
1422105,,,Polygon,106.772011,47.908892,ХЕТ-ний бүсчлэл,,,,,,,
1422106,,,Polygon,106.767765,47.912063,ХЕТ-ний бүсчлэл,,,,,,,
1422107,,,Polygon,106.778574,47.915485,ХЕТ-ний бүсчлэл,,,,,,,
1422108,,,Polygon,106.778918,47.913949,ХЕТ-ний бүсчлэл,,,,,,,
1422109,,,Polygon,106.775515,47.909463,ХЕТ-ний бүсчлэл,,,,,,,
1422110,,,Polygon,106.764402,47.919862,ХЕТ-ний бүсчлэл,,,,,,,
1422111,,,Polygon,106.76409,47.920508,ХЕТ-ний бүсчлэл,23-р нэгж хороолол ХЕТ,НИТХ-ын 30 дугаар тогтоол,Сургуулийн бүс,,,,
1422112,,,Polygon,106.76437,47.919994,ХЕТ-ний бүсчлэл,,,,,,,
1422113,,,Polygon,106.784601,47.91004,ХЕТ-ний бүсчлэл,,,,,,,
1422114,,,Polygon,106.776653,47.909369,ХЕТ-ний бүсчлэл,,,,,,,
1422115,,,Polygon,106.780015,47.909704,ХЕТ-ний бүсчлэл,,,,,,,
1422116,,,Polygon,106.782731,47.909887,ХЕТ-ний бүсчлэл,,,,,,,
1422117,,,Polygon,106.780628,47.910005,ХЕТ-ний бүсчлэл,,,,,,,
1422118,,,Polygon,106.782087,47.910135,ХЕТ-ний бүсчлэл,,,,,,,
1422119,,,Polygon,106.74288,47.903153,ХЕТ-ний бүсчлэл,,,,,,,
1422120,,,Polygon,106.759808,47.90556,ХЕТ-ний бүсчлэл,,,,,,,
1422121,,,Polygon,106.737112,47.903131,ХЕТ-ний бүсчлэл,,,,,,,
1422122,,,Polygon,106.749,47.904879,ХЕТ-ний бүсчлэл,,,,,,,
1422123,,,MultiPolygon,106.75835,47.907282,ХЕТ-ний бүсчлэл,,,,,,,
1422124,,,Polygon,106.772344,47.912203,ХЕТ-ний бүсчлэл,,,,,,,
1422125,,,Polygon,106.760389,47.910783,ХЕТ-ний бүсчлэл,,,,,,,
1422126,,,Polygon,106.777143,47.90926,ХЕТ-ний бүсчлэл,,,,,,,
1422127,,,Polygon,106.78005,47.909508,ХЕТ-ний бүсчлэл,,,,,,,
1422128,,,Polygon,106.782702,47.909745,ХЕТ-ний бүсчлэл,,,,,,,
1422129,,,Polygon,106.757883,47.91692,ХЕТ-ний бүсчлэл,,,,,,,
1422130,,,Polygon,106.761499,47.917491,ХЕТ-ний бүсчлэл,,,,,,,
1422131,,,Polygon,106.766788,47.917739,ХЕТ-ний бүсчлэл,,,,,,,
1422132,,,Polygon,106.772844,47.917955,ХЕТ-ний бүсчлэл,23-р нэгж хороолол ХЕТ,НИТХ-ын 30 дугаар тогтоол,Сургуулийн бүс,,,,
1422831,,,MultiPolygon,106.760495,47.913409,Ногоон байгууламжийн бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 30 дугаар тогтоол,,,,,
1422848,,,Polygon,106.777527,47.908028,Ногоон байгууламжийн бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 30 дугаар тогтоол,,,,,
1422849,,,Polygon,106.766167,47.907081,Ногоон байгууламжийн бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 30 дугаар тогтоол,,,,,
1422850,,,Polygon,106.749,47.904879,Ногоон байгууламжийн бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 30 дугаар тогтоол,,,,,
1422855,,,Polygon,106.760482,47.91068,Инженерийн шугам сүлжээний бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422856,,,Polygon,106.752991,47.912378,Инженерийн шугам сүлжээний бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 30 дугаар тогтоол,,,,,
1422857,,,Polygon,106.752991,47.912378,Инженерийн шугам сүлжээний бүс,,,,,,,
1422858,,,Polygon,106.777134,47.916509,Инженерийн шугам сүлжээний бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 30 дугаар тогтоол,,,,,
1422859,,,Polygon,106.760389,47.910783,Инженерийн шугам сүлжээний бүс,,,,,,,
1422860,,,Polygon,106.760482,47.91068,Инженерийн шугам сүлжээний бүс,,,,,,,
1422903,,,Polygon,106.74874,47.907127,Тээвэр логистикийн бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 30 дугаар тогтоол,,,,,
1422978,,,Polygon,106.755326,47.916198,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422979,,,Polygon,106.746397,47.920474,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422980,,,Polygon,106.746772,47.918641,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422981,,,Polygon,106.745173,47.920079,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422982,,,Polygon,106.749785,47.915858,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422983,,,Polygon,106.748171,47.917348,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422984,,,Polygon,106.747859,47.919181,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422985,,,Polygon,106.749753,47.917461,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422986,,,Polygon,106.740611,47.912535,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422987,,,Polygon,106.753064,47.912828,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422988,,,Polygon,106.745175,47.92172,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422990,,,Polygon,106.782601,47.919805,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422991,,,Polygon,106.779995,47.915476,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422992,,,Polygon,106.780508,47.914381,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422993,,,Polygon,106.782631,47.9114,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422994,,,Polygon,106.782176,47.912645,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422995,,,Polygon,106.736544,47.91138,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422996,,,Polygon,106.779905,47.907513,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422997,,,Polygon,106.735812,47.910228,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422998,,,Polygon,106.736808,47.910913,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1422999,,,Polygon,106.745881,47.912073,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423000,,,Polygon,106.754452,47.91309,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423001,,,Polygon,106.753198,47.914428,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423002,,,Polygon,106.752285,47.915967,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423003,,,Polygon,106.755624,47.912111,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423004,,,Polygon,106.751201,47.914527,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423005,,,Polygon,106.779824,47.91702,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423006,,,Polygon,106.760717,47.916748,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423007,,,Polygon,106.755524,47.915335,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423008,,,Polygon,106.771366,47.916181,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423009,,,Polygon,106.781383,47.913426,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423010,,,Polygon,106.774275,47.916291,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423011,,,Polygon,106.780262,47.918633,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423012,,,Polygon,106.777298,47.918035,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423013,,,Polygon,106.773453,47.917372,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423014,,,Polygon,106.766663,47.918124,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423015,,,Polygon,106.766767,47.917046,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423016,,,Polygon,106.769382,47.916045,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423017,,,Polygon,106.766845,47.916225,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423018,,,Polygon,106.778845,47.918297,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423019,,,Polygon,106.770931,47.906659,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423020,,,Polygon,106.766168,47.90638,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423021,,,Polygon,106.74288,47.903153,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423022,,,Polygon,106.759808,47.90556,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
1423023,,,Polygon,106.737112,47.903131,"Хотын төв, олон нийтийн бүс","""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,,,,
3253877,,,Polygon,106.746226,47.911198,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253878,,,Polygon,106.736646,47.90904,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253879,,,Polygon,106.767765,47.912063,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,
3253880,,,Polygon,106.762727,47.911077,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Орбит-1 /18170/,
3253881,,,Polygon,106.763977,47.910659,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,"34-р хороо, 1-р хороо",Орбит-1 /18170/,
3253882,,,Polygon,106.765642,47.911374,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,
3253883,,,Polygon,106.771664,47.912751,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,
3253884,,,Polygon,106.772384,47.912569,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Толгойт-5 /18104/,
3253885,,,Polygon,106.755982,47.923322,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Орбит-1 /18170/,
3253886,,,Polygon,106.777935,47.91925,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253887,,,Polygon,106.777806,47.922657,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
