id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
1185,,,Polygon,107.132391,48.019524,Ой мод
1186,,,Polygon,106.905451,48.021302,Ой мод
1187,,,Polygon,107.170962,48.018257,Ой мод
1188,,,Polygon,107.259501,48.008369,Ой мод
1189,,,Polygon,107.023611,48.019993,Ой мод
1190,,,Polygon,106.942386,48.018857,Ой мод
1191,,,Polygon,107.000215,48.015686,Ой мод
1192,,,Polygon,107.19598,48.018761,Ой мод
1193,,,Polygon,107.0264,48.01762,Ой мод
1194,,,Polygon,106.68202,48.014716,Ой мод
1195,,,Polygon,107.296657,48.017088,Ой мод
1196,,,Polygon,106.956951,48.016356,Ой мод
1197,,,Polygon,107.112771,48.016896,Ой мод
1198,,,Polygon,107.115468,48.017233,Ой мод
1199,,,Polygon,107.152159,48.015702,Ой мод
1200,,,Polygon,106.635472,48.015793,Ой мод
1201,,,Polygon,107.10286,48.015799,Ой мод
1202,,,Polygon,107.105004,48.011563,Ой мод
1203,,,Polygon,106.897886,48.007302,Ой мод
1204,,,Polygon,107.175063,48.014872,Ой мод
1205,,,Polygon,106.644784,48.011887,Ой мод
1206,,,Polygon,106.65558,48.012639,Ой мод
1207,,,Polygon,107.167453,48.01232,Ой мод
1208,,,Polygon,106.891809,48.01138,Ой мод
1209,,,Polygon,106.659925,48.010899,Ой мод
1210,,,Polygon,107.178088,48.011887,Ой мод
1211,,,Polygon,107.119874,48.011324,Ой мод
1212,,,Polygon,106.916945,48.010813,Ой мод
1213,,,Polygon,107.122003,48.009716,Ой мод
1214,,,Polygon,106.87758,48.00881,Ой мод
1215,,,Polygon,107.142439,48.007294,Ой мод
1216,,,Polygon,106.834686,48.007208,Ой мод
1217,,,Polygon,106.945766,48.009671,Ой мод
1218,,,Polygon,107.150908,48.008444,Ой мод
1219,,,Polygon,107.022917,47.989395,Ой мод
1220,,,Polygon,106.633557,48.00589,Ой мод
1221,,,Polygon,107.100106,48.009052,Ой мод
1222,,,Polygon,106.636628,48.007163,Ой мод
1223,,,Polygon,106.733196,48.008299,Ой мод
1224,,,Polygon,106.761121,48.004963,Ой мод
1225,,,Polygon,107.220368,48.006685,Ой мод
1226,,,Polygon,106.984555,48.002457,Ой мод
1227,,,Polygon,106.670595,48.005949,Ой мод
1228,,,Polygon,107.090504,48.004635,Ой мод
1229,,,Polygon,106.626209,48.006129,Ой мод
1230,,,Polygon,107.106118,48.00576,Ой мод
1231,,,Polygon,107.215218,48.006022,Ой мод
1232,,,Polygon,106.736076,48.003043,Ой мод
1233,,,Polygon,107.454743,47.996843,Ой мод
1234,,,Polygon,106.746552,48.004042,Ой мод
1235,,,Polygon,107.152827,48.004824,Ой мод
1236,,,Polygon,106.627613,48.004151,Ой мод
1237,,,Polygon,106.63028,48.004313,Ой мод
1238,,,Polygon,106.910887,48.00338,Ой мод
1239,,,Polygon,106.992211,48.00363,Ой мод
1240,,,Polygon,106.659131,48.003701,Ой мод
1241,,,Polygon,106.686404,48.000864,Ой мод
1242,,,Polygon,106.660314,48.002793,Ой мод
1243,,,Polygon,107.083164,48.000639,Ой мод
1244,,,Polygon,106.644414,48.001856,Ой мод
1245,,,Polygon,107.252901,48.00083,Ой мод
1246,,,Polygon,107.139776,47.999943,Ой мод
1247,,,Polygon,107.211628,47.999784,Ой мод
1248,,,Polygon,107.155131,47.999378,Ой мод
1249,,,Polygon,107.077717,47.998653,Ой мод
1250,,,Polygon,106.839096,47.998545,Ой мод
1251,,,Polygon,106.775552,47.99576,Ой мод
1252,,,Polygon,107.208126,47.99909,Ой мод
1253,,,Polygon,107.062274,47.996397,Ой мод
1254,,,Polygon,106.733215,47.997061,Ой мод
