Төрөл,Бүс,Он,value
Ачааны автомашин,    Булган,1955,
Ачааны автомашин,    Булган,1954,
Ачааны автомашин,    Булган,1953,
Ачааны автомашин,    Булган,1952,
Ачааны автомашин,    Булган,1951,
Ачааны автомашин,    Булган,1950,
Ачааны автомашин,    Булган,1949,
Ачааны автомашин,    Булган,1948,
Ачааны автомашин,    Булган,1947,
Ачааны автомашин,    Булган,1946,
Ачааны автомашин,    Булган,1945,
Ачааны автомашин,    Булган,1944,
Ачааны автомашин,    Булган,1943,
Ачааны автомашин,    Булган,1942,
Ачааны автомашин,    Булган,1941,
Ачааны автомашин,    Булган,1940,
Ачааны автомашин,    Орхон,2025,5358.0
Ачааны автомашин,    Орхон,2024,4986.0
Ачааны автомашин,    Орхон,2023,4634.0
Ачааны автомашин,    Орхон,2022,5760.0
Ачааны автомашин,    Орхон,2021,5813.0
Ачааны автомашин,    Орхон,2020,5403.0
Ачааны автомашин,    Орхон,2019,5179.0
Ачааны автомашин,    Орхон,2018,4890.0
Ачааны автомашин,    Орхон,2017,4747.0
Ачааны автомашин,    Орхон,2016,4674.0
Ачааны автомашин,    Орхон,2015,4486.0
Ачааны автомашин,    Орхон,2014,4262.0
Ачааны автомашин,    Орхон,2013,3982.0
Ачааны автомашин,    Орхон,2012,3603.0
Ачааны автомашин,    Орхон,1957,
Ачааны автомашин,    Орхон,1956,
Ачааны автомашин,    Орхон,1955,
Ачааны автомашин,    Орхон,1954,
Ачааны автомашин,    Орхон,1953,
Ачааны автомашин,    Орхон,1952,
Ачааны автомашин,    Орхон,1951,
Ачааны автомашин,    Орхон,1950,
Ачааны автомашин,    Орхон,1949,
Ачааны автомашин,    Орхон,1948,
Ачааны автомашин,    Орхон,1947,
Ачааны автомашин,    Орхон,1946,
Ачааны автомашин,    Орхон,1945,
Ачааны автомашин,    Орхон,1944,
Ачааны автомашин,    Орхон,1943,
Ачааны автомашин,    Орхон,1942,
Ачааны автомашин,    Орхон,1941,
Ачааны автомашин,    Орхон,1940,
Ачааны автомашин,    Өвөрхангай,2025,8534.0
Ачааны автомашин,    Өвөрхангай,2024,7841.0
Ачааны автомашин,    Өвөрхангай,2023,7516.0
Ачааны автомашин,    Өвөрхангай,2022,9487.0
Ачааны автомашин,    Өвөрхангай,2021,9794.0
Ачааны автомашин,    Өвөрхангай,2020,9603.0
Ачааны автомашин,    Өвөрхангай,2019,9369.0
Ачааны автомашин,    Өвөрхангай,2018,8473.0
Ачааны автомашин,    Өвөрхангай,2017,7571.0
Ачааны автомашин,    Өвөрхангай,2016,6935.0
Ачааны автомашин,    Өвөрхангай,2015,6322.0
Ачааны автомашин,    Өвөрхангай,2014,5574.0
Ачааны автомашин,    Өвөрхангай,2013,5020.0
Ачааны автомашин,    Өвөрхангай,2012,4507.0
Ачааны автомашин,    Өвөрхангай,1957,
Ачааны автомашин,    Өвөрхангай,1956,
Ачааны автомашин,    Өвөрхангай,1955,
Ачааны автомашин,    Өвөрхангай,1954,
Ачааны автомашин,    Өвөрхангай,1953,
Ачааны автомашин,    Өвөрхангай,1952,
Ачааны автомашин,    Өвөрхангай,1951,
Ачааны автомашин,    Өвөрхангай,1950,
Ачааны автомашин,    Өвөрхангай,1949,
Ачааны автомашин,    Өвөрхангай,1948,
Ачааны автомашин,    Өвөрхангай,1947,
Ачааны автомашин,    Өвөрхангай,1946,
Ачааны автомашин,    Өвөрхангай,1945,
Ачааны автомашин,    Өвөрхангай,1944,
Ачааны автомашин,    Өвөрхангай,1943,
Ачааны автомашин,    Өвөрхангай,1942,
Ачааны автомашин,    Өвөрхангай,1941,
Ачааны автомашин,    Өвөрхангай,1940,
Ачааны автомашин,    Хөвсгөл,2025,10261.0
Ачааны автомашин,    Хөвсгөл,2024,9568.0
Ачааны автомашин,    Хөвсгөл,2023,9008.0
Ачааны автомашин,    Хөвсгөл,2022,9601.0
Ачааны автомашин,    Хөвсгөл,2021,10824.0
Ачааны автомашин,    Хөвсгөл,2020,10021.0
Ачааны автомашин,    Хөвсгөл,2019,9222.0
Ачааны автомашин,    Хөвсгөл,2018,8052.0
Ачааны автомашин,    Хөвсгөл,2017,7284.0
Ачааны автомашин,    Хөвсгөл,2016,6664.0
Ачааны автомашин,    Хөвсгөл,2015,6232.0
Ачааны автомашин,    Хөвсгөл,2014,5784.0
Ачааны автомашин,    Хөвсгөл,2013,5231.0
Ачааны автомашин,    Хөвсгөл,2012,4609.0
Ачааны автомашин,    Хөвсгөл,1957,
Ачааны автомашин,    Хөвсгөл,1956,
Ачааны автомашин,    Хөвсгөл,1955,
Ачааны автомашин,    Хөвсгөл,1954,
Ачааны автомашин,    Хөвсгөл,1953,
Ачааны автомашин,    Хөвсгөл,1952,
Ачааны автомашин,    Хөвсгөл,1951,
Ачааны автомашин,    Хөвсгөл,1950,
Ачааны автомашин,    Хөвсгөл,1949,
Ачааны автомашин,    Хөвсгөл,1948,
Ачааны автомашин,    Хөвсгөл,1947,
Ачааны автомашин,    Хөвсгөл,1946,
Ачааны автомашин,    Хөвсгөл,1945,
Ачааны автомашин,    Хөвсгөл,1944,
Ачааны автомашин,    Хөвсгөл,1943,
Ачааны автомашин,    Хөвсгөл,1942,
Ачааны автомашин,    Хөвсгөл,1941,
Ачааны автомашин,    Хөвсгөл,1940,
Ачааны автомашин,Төвийн бүс,2025,61539.0
Ачааны автомашин,Төвийн бүс,2024,56199.0
Ачааны автомашин,Төвийн бүс,2023,54057.0
Ачааны автомашин,Төвийн бүс,2022,59377.0
Ачааны автомашин,Төвийн бүс,2021,59688.0
Ачааны автомашин,Төвийн бүс,2020,52676.0
Ачааны автомашин,Төвийн бүс,2019,48583.0
Ачааны автомашин,Төвийн бүс,2018,44637.0
Ачааны автомашин,Төвийн бүс,2017,40222.0
Ачааны автомашин,Төвийн бүс,2016,36657.0
Ачааны автомашин,Төвийн бүс,2015,34291.0
Ачааны автомашин,Төвийн бүс,2014,32119.0
Ачааны автомашин,Төвийн бүс,2013,27060.0
Ачааны автомашин,Төвийн бүс,2012,23528.0
Ачааны автомашин,Төвийн бүс,1957,
Ачааны автомашин,Төвийн бүс,1956,
Ачааны автомашин,Төвийн бүс,1955,
Ачааны автомашин,Төвийн бүс,1954,
Ачааны автомашин,Төвийн бүс,1953,
Ачааны автомашин,Төвийн бүс,1952,
Ачааны автомашин,Төвийн бүс,1951,
Ачааны автомашин,Төвийн бүс,1950,
Ачааны автомашин,Төвийн бүс,1949,
Ачааны автомашин,Төвийн бүс,1948,
Ачааны автомашин,Төвийн бүс,1947,
Ачааны автомашин,Төвийн бүс,1946,
Ачааны автомашин,Төвийн бүс,1945,
Ачааны автомашин,Төвийн бүс,1944,
Ачааны автомашин,Төвийн бүс,1943,
Ачааны автомашин,Төвийн бүс,1942,
Ачааны автомашин,Төвийн бүс,1941,
Ачааны автомашин,Төвийн бүс,1940,
Ачааны автомашин,    Говьсүмбэр,2025,1096.0
Ачааны автомашин,    Говьсүмбэр,2024,958.0
Ачааны автомашин,    Говьсүмбэр,2023,867.0
Ачааны автомашин,    Говьсүмбэр,2022,1020.0
Ачааны автомашин,    Говьсүмбэр,2021,1157.0
Ачааны автомашин,    Говьсүмбэр,2020,1096.0
Ачааны автомашин,    Говьсүмбэр,2019,1083.0
Ачааны автомашин,    Говьсүмбэр,2018,966.0
Ачааны автомашин,    Говьсүмбэр,2017,901.0
Ачааны автомашин,    Говьсүмбэр,2016,870.0
Ачааны автомашин,    Говьсүмбэр,2015,844.0
Ачааны автомашин,    Говьсүмбэр,2014,787.0
Ачааны автомашин,    Говьсүмбэр,2013,686.0
Ачааны автомашин,    Говьсүмбэр,2012,584.0
Ачааны автомашин,    Говьсүмбэр,1957,
Ачааны автомашин,    Говьсүмбэр,1956,
Ачааны автомашин,    Говьсүмбэр,1955,
Ачааны автомашин,    Говьсүмбэр,1954,
Ачааны автомашин,    Говьсүмбэр,1953,
Ачааны автомашин,    Говьсүмбэр,1952,
Ачааны автомашин,    Говьсүмбэр,1951,
Ачааны автомашин,    Говьсүмбэр,1950,
Ачааны автомашин,    Говьсүмбэр,1949,
Ачааны автомашин,    Говьсүмбэр,1948,
Ачааны автомашин,    Говьсүмбэр,1947,
Ачааны автомашин,    Говьсүмбэр,1946,
Ачааны автомашин,    Говьсүмбэр,1945,
Ачааны автомашин,    Говьсүмбэр,1944,
Ачааны автомашин,    Говьсүмбэр,1943,
Ачааны автомашин,    Говьсүмбэр,1942,
Ачааны автомашин,    Говьсүмбэр,1941,
Ачааны автомашин,    Говьсүмбэр,1940,
Ачааны автомашин,    Дархан-Уул,2025,6441.0
Ачааны автомашин,    Дархан-Уул,2024,5832.0
Ачааны автомашин,    Дархан-Уул,2023,5430.0
Ачааны автомашин,    Дархан-Уул,2022,6701.0
Ачааны автомашин,    Дархан-Уул,2021,6629.0
